sentence,entity,standard_entity
主要考虑是尿道化脓性一个尿路感染     一直反复出现会引起癌变 的,尿路感染,泌尿生殖系感染
如果是小便初期 一般尿路感染 问题不是很大 可以观察一下,尿路感染,泌尿生殖系感染
确实，包皮长的话，外翻容易夹住阴毛，或者是还会出现生殖感染的问题,生殖感染,泌尿生殖系感染
一般男性生殖器上出现水泡的情况，多数考虑是 生殖器疱疹或者是一些其他类型的生殖感染类疾病,生殖感染,泌尿生殖系感染
一般出现这个情况多数是生殖感染,生殖感染,泌尿生殖系感染
这个属于生殖感染的情况后期可能会导致皮肤变色,生殖感染,泌尿生殖系感染
出现这情况不排除是出现这个尿道感染的这个情况的,尿道感染,泌尿生殖系感染
出现这个情况一般主要是泌尿系统感染或者有结石的情况,泌尿系统感染,泌尿生殖系感染
根据你的这个情况主要是考虑泌尿感染和结石的情况,泌尿感染,泌尿生殖系感染
嗯，男性尿道流脓是属于生殖感染的情况，,生殖感染,泌尿生殖系感染
您目前的症状表现，是考虑有致病菌的感染存在，属于生殖感染的情况，,生殖感染,泌尿生殖系感染
泌尿系统感染,泌尿系统感染,泌尿生殖系感染
什么症状泌尿系统感染我知道,泌尿系统感染,泌尿生殖系感染
这个是生殖感染,生殖感染,泌尿生殖系感染
导致血尿病因不是单一的，比如结石.前列腺炎症.尿路感染等都会出现这个问题,尿路感染,泌尿生殖系感染
一般男性出现阴囊潮湿和 异味 红疙瘩的情况，多数考虑是生殖感染的情况,生殖感染,泌尿生殖系感染
一般男性出现夜尿多 尿频的情况多数考虑是  泌尿感染 膀胱炎 尿道炎 和前列腺增生 肥大等情况导致的,泌尿感染,泌尿生殖系感染
你这个情况建议是做一个生殖感染方面的检查,生殖感染,泌尿生殖系感染
要做一个生殖感染方面的全面检查,生殖感染,泌尿生殖系感染
比如泌尿系感染，结石，肾脏，以及一些全身性的疾病，都有可能引起血尿。,泌尿系感染,泌尿生殖系感染
出现这个情况不排除是出现这个尿道炎，尿道感染的这个情况的,尿道感染,泌尿生殖系感染
尿道感染我在消炎药啊,尿道感染,泌尿生殖系感染
一般男性出现 尿频 尿少 和小腹刺痛的情况 多数考虑是  泌尿感染 膀胱炎 前列腺炎  和尿道炎等情况导致的,泌尿感染,泌尿生殖系感染
尿血多数考虑是泌尿感染  生殖器内部有致病菌存在导致的,泌尿感染,泌尿生殖系感染
嗯，一些宾馆洗浴的卫生方面不达标是会导致男性出现生殖感染的情况,生殖感染,泌尿生殖系感染
嗯，老想小便女性是要考虑泌尿系统感染，尿道炎的情况引起,泌尿系统感染,泌尿生殖系感染
尿道炎和女性生理特殊有一定关系，女性的尿道比较短也比较直，在平时生活当中一不注意卫生，就会导致女性尿道感染，女性尿道受到感染之后就会导致女性尿急、尿频、,尿道感染,泌尿生殖系感染
嗯，一般男性出现尿急 尿痛 腹部酸疼的情况 多数考虑是 泌尿感染  膀胱炎 尿道炎 前列腺炎等情况导致的,泌尿感染,泌尿生殖系感染
嗯，你的情况我大概的了解了，在咱们这边属于常见的泌尿感染问题,泌尿感染,泌尿生殖系感染
是的，引起女性出现尿频最常见的原因是尿路感染比如尿道炎以及膀胱炎，由于炎症刺激了尿道以及膀胱从而引起尿频症状的出现,尿路感染,泌尿生殖系感染
出现这个情况不排除是出现尿道炎，尿道感染的情况的,尿道感染,泌尿生殖系感染
常见的泌尿感染，尿道炎 膀胱炎 前列腺炎，都有尿频尿急尿不尽尿痛的情况,泌尿感染,泌尿生殖系感染
你如果确定前列腺没问题 那要考虑急性尿路感染 加之还有腰椎疾病的问题,急性尿路感染,泌尿生殖系感染
你这种症状考虑是泌尿系统炎症或是结石导致,泌尿系统炎症,泌尿生殖系感染
当时医生就说是尿路感染,尿路感染,泌尿生殖系感染
嗯，那你这情况第一考虑是尿路感染，第二考虑是淋病，性传播疾病的一种,尿路感染,泌尿生殖系感染
尿道感染较为多数,尿道感染,泌尿生殖系感染
嗯，这是考虑泌尿系统炎症，膀胱炎，前列腺炎的情况,泌尿系统炎症,泌尿生殖系感染
尿频是泌尿感染的典型症状 常见的尿道炎 前列腺炎 膀胱炎 都有可能导致,泌尿感染,泌尿生殖系感染
这类症状是典型的生殖泌尿感染问题,生殖泌尿感染,泌尿生殖系感染
尿频 主要是泌尿系统炎症或是致病菌感染导致,泌尿系统炎症,泌尿生殖系感染
这类症状一般考虑是生殖泌尿感染问题,生殖泌尿感染,泌尿生殖系感染
无痛血尿主要是泌尿系统炎症或是感染引起,泌尿系统炎症,泌尿生殖系感染
按照你这个症状是典型的泌尿系统感染症状  不排除是阴道炎或者盆腔之类,泌尿系统感染,泌尿生殖系感染
常见的泌尿感染 前列腺 尿道炎 膀胱炎,泌尿感染,泌尿生殖系感染
恩，血尿的话，结石，泌尿感染，或者是前列腺都会出现这方面的问题,泌尿感染,泌尿生殖系感染
引起的病因有很多，像包皮，性神经损伤，生殖感染 ，前列腺炎，手淫等等。,生殖感染,泌尿生殖系感染
泌尿感染如果治疗不彻底的话，是会上行感染到前列腺，睾丸等方面,泌尿感染,泌尿生殖系感染
可以的，咱们医院就是专门看诊性功能泌尿问题的,泌尿,泌尿生殖系感染
像这个情况一般像泌尿系统感染 或者结石加重后 导致器官出血,泌尿系统感染,泌尿生殖系感染
导致这个问题的病因很多，像海绵体损伤，生殖感染 ，前列腺炎，内分泌紊乱等。,生殖感染,泌尿生殖系感染
排尿异常  一般反应的是泌尿系统炎症的问题。,泌尿系统炎症,泌尿生殖系感染
常见的就是泌尿感染，膀胱炎，前列腺炎症,泌尿感染,泌尿生殖系感染
好的，泌尿炎症吃左氧氟沙星应该都可以对症吧？,泌尿炎症,泌尿生殖系感染
如果说过于频繁，那么要考虑是否是存在精囊炎，前列腺炎症，泌尿系统感染等,泌尿系统感染,泌尿生殖系感染
比如说泌尿感染，膀胱炎，前列腺等,泌尿感染,泌尿生殖系感染
嗯 那你这个情况的话目前综合考虑可能是结石或者泌尿炎症引起的,泌尿炎症,泌尿生殖系感染
小腹本身泌尿系血运神经分布丰富 ， 泌尿系统炎症和结石 都会导致腰背腹部的放射性疼痛感,泌尿系统炎症,泌尿生殖系感染
常见的话像泌尿感染，膀胱炎，前列腺，结石。肾脏等,泌尿感染,泌尿生殖系感染
肾，膀胱，尿路感染，以及内部器官都有可能出现问题,尿路感染,泌尿生殖系感染
男性出现这样的情况  是属于泌尿系感染导致的,泌尿系感染,泌尿生殖系感染
生殖感染 带来的反应结果,生殖感染,泌尿生殖系感染
目前咱们华夏医院 对于生殖感染类检查 有一项援助检查 诊号 可以预约,生殖感染,泌尿生殖系感染
那可以过来我们医院给你具体检查看下，生殖感染疾病也是我们医院重点诊疗项目,生殖感染疾病,泌尿生殖系感染
你这个是生殖感染 有些医院不看的,生殖感染,泌尿生殖系感染
生殖感染,生殖感染,泌尿生殖系感染
你是在武汉这边吗   咱们医院也是专门的生殖感染专科医院  也可以在咱们医院查,生殖感染,泌尿生殖系感染
多数考虑是 泌尿感染 或者是妇科疾病导致的,泌尿感染,泌尿生殖系感染
你这个就是尿道感染方面与泌尿是挂钩的,泌尿,泌尿生殖系感染
你这个就是尿道感染方面与泌尿是挂钩的,尿道感染,泌尿生殖系感染
包皮过长是很容易滋生细菌病菌导致男性出现生殖感染出现遗精的情况,生殖感染,泌尿生殖系感染
嗯，一般男性出现同房后阴茎出血有疼痛感的情况，多数考虑是 生殖感染的情况,生殖感染,泌尿生殖系感染
男性出现阴囊潮湿的情况多数考虑泌尿感染 前列腺炎等情况导致的,泌尿感染,泌尿生殖系感染
嗯，包皮过长有两方面的影响，一方面是很容易滋生细菌病菌导致男性出现生殖感染的情况,生殖感染,泌尿生殖系感染
这是咱们常见的泌尿感染疾病，是可以治疗好的,泌尿感染,泌尿生殖系感染
一般女性出现尿频 尿急 尿痛的情况多数考虑是 膀胱炎 尿道炎 泌尿感染和一些妇科疾病导致的,泌尿感染,泌尿生殖系感染
那你这个情况多数考虑是泌尿感染的情况,泌尿感染,泌尿生殖系感染
你的情况在咱们这边属于常见的生殖感染类疾病,生殖感染,泌尿生殖系感染
像你这种情况在咱们这边属于常见的男性生殖感染疾病,生殖感染疾病,泌尿生殖系感染
尿道感染，,尿道感染,泌尿生殖系感染
尿道感染这个问题是检查确诊的问题吗？,尿道感染,泌尿生殖系感染
咱们出现这个情况一般是不排除有这个尿道感染，尿道炎，结石等等问题的,尿道感染,泌尿生殖系感染
尿分叉的典型的泌尿感染的问题,泌尿感染,泌尿生殖系感染
细菌性的尿道感染 还有就是病毒感染造成的 你之前有过不洁性生活或者是去过公共浴室 宾馆之类的吗,尿道感染,泌尿生殖系感染
支原体、衣原体感染，这两种都是一个病原体，基于细胞与病毒之间，没有细胞壁结构，是兼性厌氧的细菌支原体和衣原体,衣原体感染,泌尿生殖系感染
方便今天先过来进行泌尿感染的针对性检查吗,泌尿感染,泌尿生殖系感染
你的情况是考虑前列腺疾病和泌尿感染的,泌尿感染,泌尿生殖系感染
上火是呼吸道感染 您现在是生殖泌尿感染,生殖泌尿感染,泌尿生殖系感染
嗯 一般包皮过长容易导致生殖感染 比如龟头炎 包皮炎 尿道炎等,生殖感染,泌尿生殖系感染
尿路感染引起,尿路感染,泌尿生殖系感染
不能确诊的 主要是考虑尿路感染 和膀胱炎 膀胱括约肌失调的情况,尿路感染,泌尿生殖系感染
没有这回事的    正常人是不会存在尿血情况的   只能说如果有结石 或者泌尿感染 前列腺 以及粘膜性出血 还有就是肿瘤的情况,泌尿感染,泌尿生殖系感染
我前几天尿路感染吃了六天孚南妥因，现在尿血，怎么办？,尿路感染,泌尿生殖系感染
嗯 之前尿道感染是有什么症状呢？,尿道感染,泌尿生殖系感染
恩 像这个情况不只是妇科炎症会引起，像尿路感染 膀胱炎 结石都有可能的,尿路感染,泌尿生殖系感染
尿急主要是泌尿系统炎症或是尿路感染导致的，这方面可以药物治疗恢复,尿路感染,泌尿生殖系感染
尿急主要是泌尿系统炎症或是尿路感染导致的，这方面可以药物治疗恢复,泌尿系统炎症,泌尿生殖系感染
尿路感染会引起不勃起吗？,尿路感染,泌尿生殖系感染
尿路感染好治愈吗？,尿路感染,泌尿生殖系感染
你确定自己是尿路感染吗？,尿路感染,泌尿生殖系感染
这个要检查清楚你是不是尿路感染，感染范围和程度，根据不同的情况治疗方式也不同‘,尿路感染,泌尿生殖系感染
隐血不一定是尿路感染，尿路感染不会出现隐血，只会出校支原体阳性或者包细胞增高,尿路感染,泌尿生殖系感染
没有体检上写的尿路感染，尿隐血,尿路感染,泌尿生殖系感染
那就是不确定是尿路感染，尿隐血跟尿路感染是两码事,尿路感染,泌尿生殖系感染
这是考虑泌尿系统炎症， 前列腺炎的情况,泌尿系统炎症,泌尿生殖系感染
尿道感染磷霉素吃的怎么样,尿道感染,泌尿生殖系感染
比如说前列腺炎 尿路感染 睾丸炎症都有可能导致出现,尿路感染,泌尿生殖系感染
单纯的尿痛一般是考虑泌尿感染，结石，前列腺炎症等问题引起,泌尿感染,泌尿生殖系感染
恩 那么一般像急性泌尿系统感染 结石等可能性大些，去医院看诊过 或者用过什么药物了吗,急性泌尿系统感染,泌尿生殖系感染
尿道病变是尿路感染等问题,尿路感染,泌尿生殖系感染
性生活出血主要是考虑有泌尿炎症  阴道壁有破溃引起的,泌尿炎症,泌尿生殖系感染
恩 ，那么这种情况一般多考虑是泌尿系统感染或者结石的问题，导致尿道或者膀胱溃破,泌尿系统感染,泌尿生殖系感染
尿频 小腹胀主要是考虑泌尿炎症引起的   男性女性,泌尿炎症,泌尿生殖系感染
恩 这样的话单纯夜尿多考虑范围就比较大了，像膀胱炎 慢性尿路感染 前列腺炎 增生等都可能引起这个问题的,慢性尿路感染,泌尿生殖系感染
