sentence,entity,standard_entity
像敏感度过高  性激素异常   手淫损伤  前列腺炎症都可以导致, 性激素异常  手淫损伤 前列腺炎症,外伤
导致早泄的主要病因就是 敏感度  性激素  前列腺  手淫损伤等,敏感度 性激素 前列腺 手淫损伤,手淫
就是在公园公共厕所拉尿弟二天就皮起水泡过两天龟头长红班有流脓，从尿道口流的,公园公共厕所,出入公共场所
感染途径很多，性交 卫生不好，公共酒店  浴池  物品接触  都可能会引起的, 浴池 物品接触,出入公共场所
首先，饮酒影响面诊的结果，酒后的勃起和正常的勃起是有区别的，其实您以后饮酒吸烟这块也要多注意注意，熬夜 吸烟 饮酒  久坐 手淫这个是咱们平时能导致性功能出现问题的一些外在因素,熬夜吸烟饮酒 久,熬夜
32，有手淫史,手淫史,手淫
做爱次数过多。导致龟头疼。是什么症状,做爱次数过多,性生活频繁
这个导致的病因是比较多的 像手淫  久坐 熬夜  酗酒等都可以造成,手淫 久坐熬夜,手淫
嗯 因为问你一嘴  平时工作怎么样？有没有熬夜 久坐 久站  高温作业 手淫的情况嗯？,久站 高温作业 手淫,久站
之前是否有过不洁性生活 一夜情 出入酒店宾馆 浴池等场所？,一夜情出入酒店,一夜情
嗯没有形成并发症那还是很好处理的，近期有没有不洁性生活 一夜情 或是去公共的浴池 卫生间 桑拿 宾馆 旅店场所呢？,去公共的浴池卫生间桑拿,出入公共场所
阴茎主要是有三根海绵体组成，尤其是受到外力的碰撞，很容易损伤到还海绵体，这样发育过程中就会受到影响 。,外力的碰撞,外伤
尖锐湿疣的话，一般来说是一些像经常出入高危场所，比如说宾馆 洗浴 游泳馆这些地方，再就是有过不洁的性生活，比如说找小姐了,经常出入高危场所,出入公共场所
因为一些外伤可能会导致睾丸萎缩，睾丸碰撞，睾丸损伤。你这没有外伤就出现这样的问题。有及时去查清楚吗,睾丸碰撞,外伤
近期有过性生活吗  或者手淫 去过宾馆 大众场所 浴池的情况呢？,性生活吗 ,性接触
疼痛明显吗，是突发性的疼痛，还是说有受过碰撞外伤呢,受过碰撞,外伤
打飞机常憋精不射也有这方面原因吧,打飞机常,手淫
冒昧的问一下 有过不洁的性生活吗 如找小姐   一夜情 或是不了解性伴侣的健康状况？,找小姐  ,找过小姐
前几天我发生过一次不洁的性关系生殖器有点不舒服,不洁的性关系,不洁性生活
就是这几天撸过,撸过,手淫
有去过公众场合吗  或者说不洁的性生活,去过公众场合,出入公共场所
一般一周手淫几次呢？,一周手淫,手淫
我是之前的一个暑假，然后撸管比较频繁,撸管比较频繁,手淫
我以前手印过,手印过,手淫
没有不洁性生活，那是不是经常去一些高危的场所呢？像公共卫生间 桑拿 宾馆 旅店 浴池 或是住集体宿舍的情况有吗？,经常去一些高危的场所,出入公共场所
没有不洁性生活，那是不是经常去一些高危的场所呢？像公共卫生间 桑拿 宾馆 旅店 浴池 或是住集体宿舍的情况有吗？,像公共卫生间,出入公共场所
浴缸洗澡？是药浴吗？还是说是用共用浴缸引起感染，导致慢性前列腺炎？,用共用浴缸,出入公共场所
那时间真短了，多是有感染了，之前是否有接触陌生女性  一夜情  酒店 宾馆 浴池等场所呢？,接触陌生女性 一夜情 酒,一夜情
近期是否有一些不洁性生活 接触酒店 洗浴中心 娱乐场所呢？,接触酒店,出入公共场所
感染途径非常多，以及说包皮过长或者接触不洁物品以及手淫还有公共场所都会引起,接触不洁物品,出入公共场所
龟头是个敏感部位 包皮长 长期包裹龟头 特别是夏天局部卫生不洁  性生活等均可引起感染,不洁 性生活,不洁性生活
别手淫了 手淫很容易导致咱们生殖部位疾病 之前又做过曲张   流出的有两种可能 第一是精液 第二是前列腺液  发现这种情况有多久了,手淫了手淫,手淫
之前是否有接触陌生女性 一夜情   出入酒店 宾馆 浴池等场所？,接触陌生女性一夜情  出入酒店,一夜情
也有一定的关系 像长期熬夜 酗酒  手淫  等都可以造成,长期熬夜酗酒,熬夜
我问下   症状出现前 是否有接触性生活 一夜情 或出入酒店 宾馆 浴池等场所,接触性生活一夜情,性接触
手瘾过度多久能恢复,手瘾过度,手淫
老是熬夜,熬夜,熬夜
出现淤血主要还是考虑术后过度活动，阴茎勃起等引起出血，目前淤血面积较大就需要进行消炎护理,过度活动,劳累
你这个情况在日常生活当中需要注意一些像手淫 熬夜  久坐  吸烟 饮酒这几种情况，但是说想恢复到15到20分钟左右这种正常的水平的情况下，肯定是要采取一些治疗的措施的,手淫熬夜 久坐 吸烟饮酒,手淫
经常去一些公共地方  游泳池之类的现象吗？,去一些公共地,出入公共场所
行房有点频繁，最近一两天突然感觉小腹痛，尿末伴有小血块,行房有点频繁,性生活频繁
你这个情况是找过小姐，或者是接触了不固定的性伴侣后出现的吗？,接触了不固定的性伴侣,性伴侣不固定
那说明有反反复复出现的 有过约炮 一夜情 不洁性生活或者陌生女性接触过 宾馆 浴池 大众洗浴的情况呢？,陌生女性接触过宾馆,一夜情
我平时用手自慰，可是射的不多,手自慰,手淫
射精无力，有很多年的手淫史,手淫史,手淫
恩 这是在性生活或者手淫之后出现的吗？以及出现前是否有去过大众场所  浴池 宾馆 桑拿等地方呢？,大众场所 浴池,出入公共场所
近期是否去了一些洗浴中心 酒店 娱乐场所呢？ 性伴侣固定吗,洗浴中心酒店,出入公共场所
38.不是，不知道怎么回事儿前天去下海和泡温泉了，昨天下午5点多痒的，晚上11点就肿了,海和泡温泉,出入公共场所
出现之前有过去宾馆 洗浴 桑拿等公共场所  或者是有过不洁性生活吗？,去宾馆洗浴桑拿,出入公共场所
经常出入酒店确实是 因为工作原因总出差,经常出入酒店,出入公共场所
尿尿发黄，没错尿尿尿不多，还尿分叉，一起手淫过，早上也没有晨勃了，勃起没呢么坚硬,一起手淫,手淫
摁手淫的话容易损伤阴茎海绵体诱发性功能障碍的,摁手淫,手淫
我最近熬夜特多,熬夜特多,熬夜
这种高危性生活接触，很容易感染致病菌 病毒等，不排除是性传播疾病，感染了,高危性生活接触,不洁性生活
或者你这期间有接触过别人吗  去过宾馆  浴池  大众场所呢？,接触过别人吗 去过宾馆,出入公共场所
卫生不好，或性生活  及公共物品接触，确实都容易导致交叉感染的情况，  现在天气热  细菌或病毒感染刺激尿道皮肤黏膜损伤  出现溃疡 化脓情况 引发疼痛。,公共物品,出入公共场所
我也没有手淫过,手淫过,手淫
口交卫生吗,口交卫生,不洁性生活
我半个月前性生活频繁了点 然后这半个月就手淫一次 我熬夜倒是天天有,性生活频繁了点,性生活频繁
我半个月前性生活频繁了点 然后这半个月就手淫一次 我熬夜倒是天天有,手淫一次,手淫
我半个月前性生活频繁了点 然后这半个月就手淫一次 我熬夜倒是天天有,熬夜倒,熬夜
前几天早上激烈手淫，射精后，按龟头根部有点痛,激烈手淫,手淫
听朋友们建议以后我打手枪出来的时间是正常的啊,手枪,手淫
恩，这本身是隐私部位，不可能无缘无故的感染，肯定是有途径，像常见的手淫病菌附着、另外像一些公共场所之类的,手淫病菌附着,手淫
我以前包皮过长而且还有不正常手淫的习惯。每次手淫的时候总是把包皮用手捏住的，导致每次不能正常射精，有时候一天手淫两三次，有一次下夜班回到房间手淫的时候也是用手捏住了包皮挡住龟头，完事之后精子都是慢慢从阴茎口溢出来的。然后感觉左侧睾丸在阴囊里向后转动了一下，好像和什么东西撕裂了，但是不疼。然后在用手摸的时候附睾尾就跑到睾丸上面去了。然后睾丸就拉不上去。,房间手淫,手淫
喝酒时间长，是因为酒精麻痹了性神经，射精阈值暂时提高，但是长期喝酒，对性功能也是不利的，酒精会刺激损伤性神经,酒精麻痹,喝酒
是不是近期有不洁性交 以及去过一些酒店 洗浴中心 娱乐场所,去过一些酒店,出入公共场所
恩，那就是排除一些先天性的原因 那么就是说存在的手淫包皮过长引起的一些短小 或者是说阴茎勃起不足或者是海绵体受损了,手淫包皮过长,手淫
前天晚上喝多了酒昨天早上就这样了。而且毛毛那也肿了,喝多了酒,喝酒
恩 手淫是每个青少年都会有的 但是考虑到手淫力度 频繁、,手淫力度频繁,手淫
10个男人9个有前列腺炎症  有几个会非常严重 有几个则会出现小腹疼痛影响不到性功能排尿 这都是根据生活规律 久坐 饮酒 吸烟熬夜 吃刺激性食物都能加重,饮酒吸烟,喝酒
因为致病菌有耐受性 平时 症状会缓解或消失，但是经过外界刺激或者性接触  会反复出现 因为致病菌一直在体内没有根除 ，,性接触 ,性接触
自慰过,自慰过,手淫
性生活不协调会导致女人脾气大吗,性生活不协调,性接触
有过自慰,自慰,手淫
就是手淫多过导致的,手淫多过,手淫
性生活后出现疼痛不排除是性生活 剧烈摩擦导致阴茎海绵体组织受到损伤，或有病菌，病原体感染刺激皮肤黏膜引起的,性生活剧烈摩,性接触
哦 有可能是跟我不爱换内裤有关系,不爱换内裤,不注意卫生
这个因为的原因是比较多的，自己卫生不注意 久坐 经常去公共的浴池 卫生间等 或是自己手淫的时候 占到细菌 内裤和袜子一起洗等 都会感染的,卫生不注意久,不注意卫生
长期少量饮酒影响性生活吗,长期少量饮酒,喝酒
出现前有过不洁的性生活  手淫或出入高危场所吗 像宾馆旅社 桑拿 浴室等,不洁的性生活 手淫,不洁性生活
这个是不会的，前列腺是由于过频的手淫、过频的性交、甚至是包皮过长、久站久坐，都是会殷勤的,过频的手淫,手淫
这个是不会的，前列腺是由于过频的手淫、过频的性交、甚至是包皮过长、久站久坐，都是会殷勤的,过频的性交,性生活频繁
这几天喝酒加吃辣椒。又上火,喝酒加吃辣椒,喝酒
宾馆住过性生活也做过,宾馆住过性生活,出入公共场所
和不熟悉女性发生性关系,和不熟悉女性发生性关系,一夜情
饮酒生活作息不规律对于身体影响是很大的,饮酒生活作息不规律,喝酒
现在不是节制喝酒的问题 要孩子首先备孕检查是最基本最基础的,节制喝酒,喝酒
嗯 确实不短了 因为阳痿早泄 一旦出现 诱因也不是1.2天 也是之前大意 忽视 常年累积下滑导致的  刚才提到 之前手淫频繁 烟酒过度对吧？,手淫频繁烟酒过度,手淫
是不是自卫过频繁了有关系吧,自卫过频繁,手淫
有过不洁净性生活,不洁净性生活,不洁性生活
是不是经常撸造成的,经常撸,手淫
一周偶尔熬夜一次，也就在十二点左右睡觉,熬夜一次,熬夜
嗯，近期有没有不洁性生活呢或者是出入大众浴池和公共场所呢？,出入大众浴池,出入公共场所
长期手淫频繁是会导致阴茎海绵体受损造成器质性的损伤 主要是这个损伤是不可自愈的,长期手淫频繁,手淫
那你这个时间挺长了，系带位置里面有丰富的性神经，如果说由于一些外力的比如说手淫 外伤等情况导致断裂，首先要小心的就是性神经损伤，一旦损伤，会导致性生活时间突然变短，和勃起出现问题,手淫外伤,手淫
