sentence,entity,standard_entity
你现在的情况及早看一下吧 不要在自己用药了 因为你这个考虑不一定是普通的龟头炎了  所以不能忽视    本身感染到一定的程度也有好转的  不一定是药物管用   在说不对症的话在发展很容易红点增多 破溃糜烂的 这是我院很常见的一个发展过程,破溃糜烂,伤口破裂
是自己感觉龟头比较敏感  稍一受到摩擦刺激  大脑控制不住就射精了？,控制不住就射精,早射
还感觉疼,感觉疼,有点疼
大腿内侧痒,大腿内侧痒,下面痒
勃起很困难,勃起很困难,硬不起来
如果精子成活率低肯定是会影响到生育的，如果不影响你四年的时候应该就怀孕了,精子成活率低,精子成活率低
我的阴茎凉 而且不容易勃起,不容易勃起,硬不起来
你好，我做完包皮手术二十多天了，为什么线头还未脱落，而且轻微痒主要是包皮痒,包皮痒,包皮痒
性生活过多，会导致身体发虚，没力气，腰酸背痛等情况,没力气,腰酸乏力
现在接触按压有没有疼痛感？里面是实心的还是感觉由脓液呢？,脓液,流脓
我老想小便,老想小便,尿频
刺激局部腺体，引起的小腹疼痛，腰酸背痛，阴囊潮湿等情况,腰酸背痛,腰酸乏力
目前性生活过程中是不是感觉比较敏感 控制不了射精就射精了、,比较敏感,敏感度过高
现在射的快了，软的也快了,射的快,早射
就是毛和包皮那两个地方特别痒。然后今天晚上洗澡的时候发现有个豆豆。,特别痒,痒
白天尿多尿急尿不尽,尿多,尿不尽
龟头痒尿尿疼尿不干净老几咕尿,龟头痒,龟头痒
龟头痒的这个情况发现有几天了？,龟头痒,龟头痒
还有一点不好意思给你说，和老婆很正常，但是和好友玩就是很快就射精了，是不是太紧张的原因？,很快就射精,早射
这次就是左下腹痛,左下腹痛,小腹疼
包皮有点长，做爱早射，有什么帮助的,包皮有点长,包皮有点长
大腿内侧根部阵阵瘙痒，有时候越挠越痒,越挠越痒,痒
右下腹痛,右下腹痛,小腹疼
咱们目前局部除了潮湿是否还有其他不适症状呢？如瘙痒，疙瘩，表皮增厚，泛红等情况,泛红,红肿
我阴囊出汗还痒痒,阴囊出汗,睾丸潮湿
那你平时龟头上是否经常有白色的分泌物出现?,白色的分泌物,白的东西
尿液泡沫多常见于糖尿病和泌尿系统疾病,尿液泡沫,尿里有泡沫
有小便疼痛吗,小便疼痛,尿痛
有发红、蜕皮、疙瘩、裂口、出血、化脓的情况吗？,化脓,流脓
除了瘙痒，有没有发红、异味、蜕皮、小疙瘩、溃破、裂口的情况？,裂口,伤口破裂
房事时间也短,房事时间也短,早射
但是他龟头特别敏感，早泄严重，勃起困难，即使起来不能插入,龟头特别敏感,龟头敏感
那时间可不短了，是不是瘙痒的时候越挠越痒，有没有伴随蜕皮，发红，流脓的情况？,越挠越痒,痒
有没有尿急，尿频。小便灼烧感，尿等待，尿不尽情况,小便灼烧感,尿有灼热感
精液带血就是属于血精的情况 一般导致血精的症状有炎症刺激  肿瘤  内部损伤造成,精液带血,精液有血
我看你一直说敏感度过高，  那么你可以检查下敏感度的阀值，明确病因 具体的帮助你采取治疗方案降低敏感度,敏感度过高,敏感度过高
我给你说的就是这个问题  你晨勃异常这代表的是激素异常,晨勃异常,没有晨勃
前段时间尿尿疼，现在尿不出来,尿尿疼,尿痛
越抓越痒，夜间痒，白天不怎么痒,夜间痒,痒
引起早泄的原因很多，生殖系的炎症如前列腺炎，精囊炎，过频手淫，包皮过长，包茎，性神经敏感等因素。你做过对应的检查吗？,性神经敏感,龟头敏感
尿困难，尿细，尿疼，尿等待，,尿细,排尿困难
局部有没有白色的分泌物 或者小白疙瘩 这种情况？,白色的分泌物,白的东西
我是尿频 尿少 颜色发黄 睡觉爱出汗 有时候腰也酸疼 尿尿的时候有时候会疼 有早泄的症状 完了勃起的时候不坚硬,尿少,尿量少
除了尿道口刺痛之外，有没有红肿 流分泌物的情况。 平时排尿有没有疼痛、灼热感、尿频 尿急 尿不尽的症状？,灼热感,灼热
阴茎不痒 就是蛋蛋下面痒,蛋蛋下面痒,睾丸痒
除了小腹胀，有没有尿频，尿急，尿分叉，尿等待，阴囊潮湿感觉,小腹胀,小腹坠胀
肿痛只是一个症状，比如阴茎有挫伤，局部有细菌侵蚀皮肤都会导致发肿疼痛的。,肿痛,有点肿
尿液发黄，没有刺痛,尿液发黄,尿黄
要是小便发黄，那首先考虑是上火，但是这个射精疼痛，小便疼痛，多是由于泌尿系统有炎症刺激所致 。,射精疼痛,射精痛
小便次数多是怎么回事,小便次数多,尿频
您好  尿尿疼  尿不尽,尿尿疼,尿痛
除了尿不尽，有没有尿频 尿急 尿等待 尿无力 夜尿多的症状？,夜尿多,尿频
有时候还是能勃起来的  就是不硬,不硬,硬度不够
那还行，尽量把手淫戒除了。在性生活的时候是不是感觉龟头特别的敏感，控制不住就射精了 ？,龟头特别的敏感,龟头敏感
嗯，局部皮肤上最近有没有 发红 脱皮的现象？,发红脱皮,红肿
请问我有打飞机的经理 挺频繁的 打完之后腰痛没精神 前一段时间勃起了进去不射一会就软了 当时没注意 现在勃起不够硬 也不容易勃起了 应该怎么办,不容易勃起,硬不起来
尿道痒怎么回事,尿道痒,尿道有点痒
前两天龟头瘙痒 清洗两天后感觉没事了这两天感觉阴茎冠状沟有透明白水并且龟头发粘,龟头瘙痒,龟头痒
男性27 尿道有刺痛感,尿道有刺痛,尿痛
除了刺疼有没有烧灼感  尿道口有没有分泌物流出,刺疼,有点疼
尿液有白色沉淀物，考虑是感染或者肾脏出现异常，发现的多久了,白色沉淀物,白的东西
就晚上痒，洗一次澡还好些，第二天就不行啦,晚上痒,痒
龟头上有两块红斑，然后龟头有点痛,龟头有点痛,龟头疼
嗯，越抓越痒吗，平时阴囊潮湿吗,越抓越痒,痒
龟头有点敏感,龟头有点敏感,龟头敏感
睾丸痛,睾丸痛,睾丸疼
"小便带血原因很多,包括肾脏 及泌尿道的问题,也可以是无关紧要的,但也可以是致命的,或演变成尿毒症等大问题的.其命运如何,则端看其原因为何.因此,小便有血,千万不要轻忽它,建议做进一步的检查.",小便有血,小便出血
现在有发红，疼痛，长疙瘩，脱皮的情况吗？,长疙瘩,长疙瘩
白色东西可以擦掉,白色东西,白的东西
恩，只在排尿的时候疼痛吗， 平时尿道口有没有发红，或是说有灼热的感觉呢？,灼热,尿有灼热感
恩，一般排尿疼痛的话，多半考虑是一些泌尿感染方面的问题的，像是泌尿炎症，或是说前列腺，或是膀胱方面的一些问题,排尿疼痛,尿痛
为什么疼呢，就是说老不射精也不行是吗？,老不射精,不射精
恩，是的，长时间不射精，射精管处于关闭状态就会引起一些症状表现出现,长时间不射精,不射精
鸡巴硬不起来,鸡巴硬不起来,硬不起来
那你可要重视了，晨勃是每个男人每天都会有的生理现象，晨勃减少或是消失的话，提示早期阳痿的前兆的,晨勃减少,没有晨勃
尿道口内破了，留黄色液体，尿尿痛，这是什么病，,尿尿痛,尿痛
好好的就尿不出来，尿的时候疼,尿的时候疼,尿痛
阴茎根部周边隐隐作痛，是怎么回事，谢谢,隐隐作痛,有点疼
尿道痛也不一定损失性病啊，细菌，感染也会这样,尿道痛,尿痛
您好！我前几天洗澡时候指甲不小心刮着包皮，现在那地方红肿了一块，有轻微的发痒，请问是怎么回事？,发痒,痒
阴茎根部右边组织一侧隐隐疼痛,隐隐疼痛,有点疼
你在性生活的时候是不是感觉龟头特别的敏感，控制不住就射精了 ？,龟头特别的敏感,龟头敏感
就是勃起的时候疼,勃起的时候疼,阴茎疼
两个都疼，换有早泄，尿急，疼,两个都疼,两个都疼
没出多少血，就是包皮破了，一往下拉就特别疼，包皮还特别紧,特别疼,有点疼
尿道流脓是什么原因,尿道流脓,流脓
并且还有臭味,臭味,有异味
男性生殖器萎缩是因为激素分泌下降，激素缺失，内分泌紊乱形成的，初期感觉硬度下降，严重的生殖器就会出现萎缩的情况,生殖器萎缩,硬不起来
那还好。咱们出现血精前，排尿的时候也没有出现刺痛或者灼烧感是吧？,血精,精液有血
那还好。咱们出现血精前，排尿的时候也没有出现刺痛或者灼烧感是吧？,灼烧感,灼热
我的睾丸一侧疼，还肿了是怎么回事谢谢,肿了,有点肿
像是肉球吗,肉球,小肉球
是第一次出现吗？有疼痛 瘙痒 排尿疼痛吗？,排尿疼痛,尿痛
和年轻女的办完事女的肚子疼而我就鬼头特别冰凉,肚子疼,小腹疼
尿道刺痛有灼热不排除有一些真菌，细菌，念珠菌，病毒侵入尿道黏膜里面，刺激尿道黏膜组织，破坏组织出现的感染,尿道刺痛,尿痛
你现在尿频 尿急都出现了  长期炎症刺激的话很容易出现憋不住尿等情况 所以这个是比较麻烦的  需要及早处理的 再者你还没有结婚生育  不要让他影响到你以后 毕竟这个危害很大的,憋不住尿,尿急
左侧小腹疼痛,左侧小腹疼痛,小腹疼
你好！我高危17年了，最近20天老是难受，有点底烧，咳嗽，浑身疼，没劲，脖子上涨了个小咯答，摸着很硬，请问我是不是得了艾滋病？,咳嗽,其他
当出现尿隐血阳性的时候，首先要考虑是肾脏方面出现异常了 。这个可不能忽视 。,尿隐血,小便出血
我问过他为什么，是不想还是嫌累，能力下降了？还是没有欲望呢？他说都有,没有欲望,性欲减退
睾丸不舒服,睾丸不舒服,睾丸疼
今天早上小便的时候 特别疼。以前上厕所不疼,特别疼,有点疼
嗯 那提示目前性功能下降的严重 而且是在下降的一个状态 没有控制住  晨勃是男性健康的指标 你现在的年龄段不应该出现晨勃异常的建议重视了 不能马虎了,晨勃异常,没有晨勃
跟疲劳有关系嘛,疲劳,腰酸乏力
主要想问你  就是尿疼,尿疼,尿痛
你这个在性生活中是这个感觉快速抽插几下就忍不住射精了么？,忍不住射精,早射
摸着是硬的，有时候还痒,有时候还痒,痒
睾丸潮湿是怎么回事啊,睾丸潮湿,睾丸潮湿
包皮肿的情况也有一个月了吗？近期有过性生活吗？,包皮肿,包皮水肿
恩  这个情况在睾丸部位  而且存在涨疼那是比较马虎了,涨疼,有点疼
你现在夜尿增多 尿频是泌尿系炎症的表现 不是虚的问题  口腔溃疡是上火 或是缺乏维生素 和虚更是没关系的,夜尿增多,尿频
那孩子下面，流水痛，小便时痛，是什么症状,小便时痛,尿痛
现在是有浓,有浓,流脓
出现这个红疙瘩多久了呢 ？,红疙瘩,长疙瘩
小便发黄，还有白色的东西,小便发黄,尿黄
睾丸冰凉,睾丸冰凉,阴囊发凉
局部除了疙瘩是否还有其他不适症状呢？如脱屑，表皮增厚，泛红，夜间痒的比较明显，,夜间痒,痒
你今年多大年龄  这个红疙瘩出现几个小时了？,红疙瘩,长疙瘩
有没有红肿异味脱皮潮湿等呢,红肿异味,红肿
我突然硬不起来了，我才26医生,突然硬不起来,硬不起来
然后还总想尿尿  没有尿还用想尿,总想尿尿,尿频
刚开始治疗考虑的是尿灼热，口服一周灼热疼痛得到缓解,尿灼热,尿有灼热感
嗯 那提示目前性功能下降的严重 晨勃是男性健康的指标 你现在的年龄段不应该出现晨勃异常的 建议重视了,晨勃异常,没有晨勃
精液颜色有变化吗？比如颜色发黄、有颗粒、固液分离、气味大的情况,颗粒,小颗粒
请问一下 我包皮没有做 然后还射不出来精液 这是啥症状？,射不出来,不射精
现在正常的性生活精液射不出来是吗？,精液射不出来,不射精
有小便疼痛刺痛灼热吗,小便疼痛,尿痛
有小便疼痛刺痛灼热吗,刺痛灼热,灼热
您好，男性最近老是尿急，憋不住尿，一开自来水就不行,憋不住尿,尿急
恩，有没有出现性功能衰退症状？ 像射精快 遗精 勃起硬度下降的请讲,勃起硬度下降,硬度不够
尿潜血是怎么回事。,尿潜血,小便出血
完后肚子特别疼,肚子特别疼,小腹疼
右侧疼,右侧疼,有点疼
咱们这个可能是有这个性敏感神经过高的一个可能 这个就会导致咱们在性生活的时候可能会出现这个忍不住射精的可能,忍不住射精,早射
还有龟头瘙痒红肿这个是一个典型的致病菌感染情况,龟头瘙痒,龟头痒
包皮系带断了可一点也不疼会怎么样,包皮系带断,包皮紧
所以才会出现你射精无力 小便无力的情况 有过性生活吗,小便无力,尿无力
睾丸左侧有个小疙瘩，一碰就疼,一碰就疼,有点疼
阵痛还是持续疼痛呢,持续疼痛,有点疼
会阴最胀，还有点痛怎么回事,有点痛,有点疼
性爱时间特别短，特别敏感一碰就谢,性爱时间特别短,早射
精液里有血,精液里有血,精液有血
恩，那应该是长期包皮过长包裹龟头引起一些藏污纳垢炎症，引起包皮龟头炎导致的龟头瘙痒,龟头瘙痒,龟头痒
原来有过红肿和发痒现象。是在一次手淫后发现的。,发痒,痒
就是有点潮湿我在网上看，才注意到的,有点潮湿,潮湿
