,uuid,sentence,label
3562,E8258000001170015,这个价格是双方价还是单方？,咨询价格
3563,E8258000001171032,微信加起了吗？,确定联系意愿
3564,E8258000001180031,我今年30,无
3565,E8258000001180045,就是啊,无
3566,E8258000001180054,我总共打了7个,无
3567,E8258000001184010,说错了应该是没有没有没有,无
3568,E8258000001184034,不知道我也不知道我的微信号,确定联系意愿
3569,E8258000001184041,好的知道了,无
3570,E8258000001192004,腹腔沾住了咱办,咨询治疗方式
3571,E8258000001193028,我现在没在成都,无
3572,E8258000001204005,24和27,无
3573,E8258000001206010,在老婆那里,无
3574,E8258000001214012,我二十九了,无
3575,E8258000001214015,就是一直没有,无
3576,E8258000001220053,好的我看看,无
3577,E8258000001227058,会不会有偏差,无
3578,E8258000001231031,有三个,无
3579,E8258000001231036,炎症问题大吗？,咨询危害
3580,E8258000001232007,26岁，5月21号做的手术,描述就诊史
3581,E8258000001235020,大概费用多少？,咨询价格
3582,E8258000001240021,这么办呢,咨询治疗方式
3583,E8258000001242005,有点严重呢,咨询危害
3584,E8258000001245008,无胎心什么原因造成白,咨询病因
3585,E8258000001317038,医生我加你了,确定联系意愿
3586,E8258000001327008,切除后会影响吗？,咨询副作用
3587,E8258000001338010,在家吃的,描述就诊史
3588,E8258000001370009,曾治疗花了很多钱都以损败告终,描述就诊史
3589,E8258000001376004,正常形态1%可以治疗吗,咨询治疗方式
3590,E8258000001390017,怀过 打了,描述就诊史
3591,E8258000001392006,请问一下输卵管造影伤害身体还是伤害输卵管,咨询副作用
3592,E8258000001398025,我是移植,描述就诊史
3593,E8258000001400026,但医生说看到了一个小点点,描述就诊史
3594,E8258000001413004,以前生过孩子现在就怀不上了该吃什么药呢？,咨询药物
3595,E8258000001415008,请问不排卵激素20，卵泡监测有卵泡会排卵，影响怀孕吗？,咨询危害
3596,E8258000001425011,想问问彩超和宫腔镜哪个更直观,咨询检查方式
3597,E8258000001425017,肚子隐痛应该是子宫问题吗,咨询病因
3598,E8258000001425024,明天去医院，预约了的，就是想咨询一下，看做哪种检查更好,咨询检查方式
3599,E8258000001440032,我都查过,描述就诊史
3600,E8258000001451020,我去医院需要检查什么呢,咨询检查方式
3601,E8258000001454020,怎么做的啊,无
3602,E8258000001457010,没的，这是一个私人医生那里,无
3603,E8258000001461009,但是还是在痛,描述症状
3604,E8258000001501012,这是我微信号。,确定联系意愿
3605,E8258000001507017,那有什么办法吗,咨询治疗方式
3606,E8258000001511002,若要备孕需要那些检查,咨询检查方式
3607,E8258000001517024,是公私的吗,咨询公立私立
3608,E8258000001533040,宝石花医院,无
3609,E8258000001536021,一直没做什么防育措施，就是怀不上，不知道什么原因,咨询病因
3610,E8258000001537023,不到五分钟就想尿尿,描述症状
3611,E8258000001539006,医生叫我保胎,描述就诊史
3612,E8258000001544018,济南嘉乐生殖不孕不育,无
3613,E8258000001565009,你们是在哪里,咨询地址
3614,E8258000001572010,吃过很多中药也没用，一年多,描述就诊史
3615,E8258000001573002,精子活力低怎么办,咨询治疗方式
3616,E8258000001584035,应该是的，但是不知道怎么弄了,无
3617,E8258000001587004,一个6公分，一个8公分,无
3618,E8258000001587015,如果不做手术有没有更好的治疗方法,咨询治疗方式
3619,E8258000001617007,我在想会不会是精子的问题,咨询病因
3620,E8258000001628016,十几年还能治吗,咨询治疗方式
3621,E8258000001644017,出院的时候没有打印出来,描述就诊史
3622,E8258000001670014,男性在16年检查过一次是正常的，,描述就诊史
3623,E8258000001697007,2点8*2点0Cm,无
3624,E8258000001704004,我不知道怎么预约,确定预约时间
3625,E8258000001712002,加了呀我已经给你发过消息了但是你没回话呀,确定联系意愿
3626,E8258000001717015,如果怀孕做b超也查不出来吗,咨询检查方式
3627,E8258000001719013,不知道呀，是生孩子时做的,描述就诊史
3628,E8258000001720000,继发不育是什么原因引起的呢,咨询病因
3629,E8258000001720014,老婆有痛经还有点宫寒,描述症状
3630,E8258000001726020,我一直在想是不是我的问题,咨询病因
3631,E8258000001728011,我都治疗了十年了,描述就诊史
3632,E8258000001728014,中药调理，宫腔镜,描述就诊史
3633,E8258000001735035,这个咋检查,咨询检查方式
3634,E8258000001764003,检查出来，没精子，是什么原因,咨询病因
3635,E8258000001767006,我还需要检查什么,咨询检查方式
3636,E8258000001767029,在成都是吗,咨询地址
3637,E8258000001777010,其他项目的检查都做完了,描述就诊史
3638,E8258000001782014,这个要多久呢,咨询疗程
3639,E8258000001783057,今天查了个这个,描述就诊史
3640,E8258000001784009,而且腹痛,描述症状
3641,E8258000001796006,才准备要，不知道要做些什么检查,咨询检查方式
3642,E8258000001806031,然后11号和12号都有安排,无
3643,E8258000001812028,先加我微信吧,确定联系意愿
3644,E8258000001823019,就是两个都要做吗,无
3645,E8258000001847030,你们医院人流多少钱,咨询价格
3646,E8258000001852002,这个吃中药可以治好吗,咨询药物
3647,E8258000001852017,上面就有一种激素比正常人低,描述症状
3648,E8258000001852027,我没有报告,无
3649,E8258000001853017,9月吧,无
3650,E8258000001862014,对的  还有时候退后,无
3651,E8258000001864012,打电话详细聊吧,确定联系意愿
3652,E8258000001870016,然后打了,描述就诊史
3653,E8258000001870017,就是三月份打的,描述就诊史
3654,E8258000001870031,凉山的,无
3655,E8258000001877006,药店有买排卵试纸的嘛？,无
3656,E8258000001878001,是的在哪个医院做,咨询公司介绍
3657,E8258000001888005,怎么治，45,咨询治疗方式
3658,E8258000001910005,我感觉我的精子不是白色的，而且也不粘,描述症状
3659,E8258000001911016,什么办法,咨询治疗方式
3660,E8258000001920017,就开了一个洗的,描述就诊史
3661,E8258000001924002,你好如果子宫壁太薄粘连怀孕有什么危险么,咨询危害
3662,E8258000001929025,我加你了……,确定联系意愿
3663,E8258000001945008,好多钱呢,咨询价格
3664,E8258000001945016,合适就加,无
3665,E8258000001963020,会不会跟晚睡，不规律作息有一定的关系,咨询病因
3666,E8258000001969005,想咨询一下,无
3667,E8258000001997007,攀枝花没办法检查吗？,咨询检查方式
3668,E8258000002000006,当天做了可以走路吗？,咨询恢复期
3669,E8258000002006016,那不是还要查个孕铜吗？,咨询检查方式
3670,E8258000002017022,那稍等一下,无
3671,E8258000002019026,我加你微信了,确定联系意愿
3672,E8258000002021004,输暖管通水得多少钱,咨询价格
3673,E8258000002022004,1月20多号做的,描述就诊史
3674,E8258000002023008,结果是遗精丨5，活精丨0，精液o、3,描述症状
3675,E8258000002026019,谢谢哈  我找一下之前的病历,无
3676,E8258000002032004,这是怎么回事,咨询病因
3677,E8258000002066010,当时输卵管一边畅通，一边通而不畅，,描述症状
3678,E8258000002070002,女生去医院检查不孕需要检查啥,咨询检查方式
3679,E8258000002090007,你好，我妈妈47，刚切了子宫，但是医生拿切出来的去活解，出了报告，说是子宫内膜癌早期，喊我们继续华西医院去问诊？,描述就诊史
3680,E8258000002090020,那我现在怎么调理好啊？,咨询治疗方式
3681,E8258000002090031,也治不好，不想吃一辈子药,无
3682,E8258000002106015,就是没有翻倍,无
3683,E8258000002106039,是不是没有吃孕酮的原因呢,咨询病因
3684,E8258000002109007,八年，是做的手术,描述就诊史
3685,E8258000002109009,这个我不清楚，当时也没医生这些我们也不懂,无
3686,E8258000002111016,电话号码就可以加微信,确定联系意愿
3687,E8258000002119010,之前没那么大。现在长大了点,描述症状
3688,E8258000002147003,早上好，我已经做了手术，现在怀不了小孩。,描述就诊史
3689,E8258000002167003,我做了结扎手术，我现在想做回来可以吗,咨询手术
3690,E8258000002167032,我当时小孩剖腹产就一次了结扎,描述就诊史
3691,E8258000002167039,我没有检查过。,描述就诊史
3692,E8258000002168015,我加您 谢谢,确定联系意愿
3693,E8258000002176038,马上加你哈,确定联系意愿
3694,E8258000002177035,哦，要吃什么药可以来月经,咨询药物
3695,E8258000002189055,每个医院都有?,咨询公司介绍
3696,E8258000002190008,这个是中药的。其他药没有服用,描述就诊史
3697,E8258000002190010,我也还在吃燕窝。燕窝吃了真的对宝宝好吗,咨询食疗
3698,E8258000002193014,约明天,确定预约时间
3699,E8258000002193018,刘志琼18030674498,确定联系意愿
3700,E8258000002218007,是的，需要检查那些项目啊,咨询检查方式
3701,E8258000002220001,我迟迟不能,无
3702,E8258000002226027,人工受精这个分层次不,咨询项目介绍
3703,E8258000002226042,我们不远有一个也是做这个的，在成都做的，也不好去问别人得,无
3704,E8258000002230034,我只想检测卵泡质量,咨询检查方式
3705,E8258000002231018,啊我加你,确定联系意愿
3706,E8258000002233004,是不是很危险,咨询危害
3707,E8258000002239002,做输卵管吻合手术需要多少钱？,咨询价格
3708,E8258000002244001,精子质量差能恢复吗,咨询治疗方式
3709,E8258000002244005,有点黄,描述症状
3710,E8258000002252016,他检查过精子质量 是好的,描述就诊史
3711,E8258000002256007,其它都正常,描述症状
3712,E8258000002278002,中央性胎盘危险吗,咨询危害
3713,E8258000002281002,你好，阴道长期有少量的血流出，是什么问题,咨询病因
3714,E8258000002281010,没有，少得很的血，一天一个复叠,描述症状
3715,E8258000002281028,为什么我宫颈里没有HPV病毒，阴道口有HPV病毒呢,咨询病因
3716,E8258000002313012,子宫及附件显示正常。就不需要再做其他检查了是吗,咨询检查方式
3717,E8258000002314005,我想问问这个输软管积液,咨询项目介绍
3718,E8258000002318022,感觉肚子胀痛,描述症状
3719,E8258000002319015,自然流产后27天了，还要多久才能恢复好,咨询恢复期
3720,E8258000002327003,怀孕34天出现褐色分泌物，是什么情况啊,咨询病因
3721,E8258000002330028,要不你先用文字写一下你们医院的地址发给我好吗？,咨询地址
3722,E8258000002347024,就是血小板聚集率,咨询项目介绍
3723,E8258000002349019,没检查过，不知道查些什么,咨询检查方式
3724,E8258000002351025,|77零28三二986,无
3725,E8258000002356011,是的，直接通液的,描述就诊史
3726,E8258000002374026,好像是什么送子鸟医院,咨询公司介绍
3727,E8258000002374039,大概要多少钱呢,咨询价格
3728,E8258000002378018,我都想休息一个月再去促排了,无
3729,E8258000002382001,可能怀孕了，白带老是有没有点点红怎么回事,咨询病因
3730,E8258000002382020,才三十多天，打算四十天去查的,确定预约时间
3731,E8258000002386005,麻烦回电,确定联系意愿
3732,E8258000002391003,请问，怎么样才知道输卵管堵塞,咨询检查方式
3733,E8258000002396013,3年，到手术后两年多没有同房,描述就诊史
3734,E8258000002396021,嗯嗯，好的。通过一次再次堵的可能性大吗,咨询疗效
3735,E8258000002405036,传统方法微创如果情况好不需要留院观察的情况,无
3736,E8258000002411023,吃饭没胃口,描述症状
3737,E8258000002416039,精液不液化是啥意思,咨询项目介绍
3738,E8258000002456012,调理月经,咨询治疗方式
3739,E8258000002457002,无精症到底能治不？,咨询治疗方式
3740,E8258000002461010,以前也看过,无
3741,E8258000002486008,可以吃点凯贝尔蛋白锌硒,咨询食疗
3742,E8258000002492019,可以我微信18180702138,确定联系意愿
3743,E8258000002501035,哦  我现在是玩我老公的手机  我用我老公的来加你,确定联系意愿
3744,E8258000002506017,吃什么吐什么,描述症状
3745,E8258000002506023,就是吃什么吐什么,描述症状
3746,E8258000002535011,我想问一下 我之情用了一片甲硝唑 四颗硝呋太尔 对宝宝有影响吗,咨询药物
3747,E8258000002540009,这个月18号,无
3748,E8258000002556020,男性精子有问题，也不一定是活力有问题，也可能形态有问题,描述症状
3749,E8258000002572018,导丝疏通输通术就是腹腔镜吗？想知道？造影片子在,咨询项目介绍
3750,E8258000002580036,我白带有点多有点瘙痒，和异味,描述症状
3751,E8258000002585033,是157那个号码么？,咨询电话
3752,E8258000002587035,其实我就像问一下这种突然没有孕吐和胸胀正常吗？,咨询项目介绍
3753,E8258000002598005,那低于要怎么办啊，,咨询治疗方式
3754,E8258000002610030,哦哦  我以为你加微信是收费,无
