,bz_bio,re_bio
12962,I_symptom,O
12963,I_symptom,O
12964,I_symptom,O
12965,O,O
12966,O,O
12967,O,O
12968,O,O
12969,O,O
12970,O,O
12971,B_symptom,O
12972,I_symptom,O
12973,I_symptom,O
12974,O,O
12975,O,O
12976,O,O
12977,O,O
12978,O,O
12979,O,O
12980,O,O
12981,O,O
12982,O,O
12983,O,O
12984,O,O
12985,O,O
12986,O,O
12987,O,O
12988,O,O
12989,O,O
12990,O,O
12991,O,O
12992,O,O
12993,O,O
12994,O,O
12995,O,O
12996,O,O
12997,O,O
12998,O,O
12999,O,O
13000,O,O
13001,O,O
13002,O,O
13003,O,O
13004,O,O
13005,O,O
13006,O,O
13007,O,O
13008,O,O
13009,O,O
13010,O,O
13011,O,O
13012,O,O
13013,O,O
13014,O,O
13015,O,O
13016,O,O
13017,B_surgery,O
13018,I_surgery,B_surgery
13019,I_surgery,I_surgery
13020,O,I_surgery
13021,O,I_surgery
13022,O,O
13023,O,O
13024,O,O
13025,O,O
13026,O,O
13027,O,O
13028,O,O
13029,O,O
13030,O,O
13031,O,O
13032,O,O
13033,O,O
13034,O,O
13035,O,O
13036,B_medicine,B_medicine
13037,I_medicine,I_medicine
13038,I_medicine,I_medicine
13039,I_medicine,I_medicine
13040,I_medicine,I_medicine
13041,I_medicine,I_medicine
13042,O,O
13043,O,O
13044,O,O
13045,O,O
13046,O,O
13047,O,O
13048,O,O
13049,O,O
13050,O,O
13051,O,O
13052,O,O
13053,O,O
13054,O,O
13055,O,O
13056,O,O
13057,O,O
13058,O,O
13059,O,O
13060,O,O
13061,O,O
13062,O,O
13063,O,O
13064,O,O
13065,O,O
13066,O,O
13067,O,O
13068,O,O
13069,O,O
13070,O,O
13071,O,O
13072,O,O
13073,O,O
13074,O,O
13075,O,O
13076,O,O
13077,O,O
13078,O,O
13079,O,O
13080,O,O
13081,O,O
13082,O,O
13083,O,O
13084,O,O
13085,O,O
13086,O,O
13087,O,O
13088,O,O
13089,O,O
13090,O,O
13091,O,O
13092,O,O
13093,O,O
13094,O,O
13095,O,O
13096,O,O
13097,O,O
13098,O,O
13099,O,O
13100,O,O
13101,O,O
13102,O,O
13103,O,O
13104,O,O
13105,O,O
13106,O,O
13107,O,O
13108,O,O
13109,O,O
13110,O,O
13111,B_price,O
13112,I_price,O
13113,O,O
13114,B_price,B_price
13115,I_price,I_price
13116,O,I_price
13117,O,I_price
13118,B_price,I_price
13119,I_price,I_price
13120,O,O
13121,O,O
13122,O,O
13123,O,O
13124,O,O
13125,O,O
13126,O,O
13127,O,O
13128,O,O
13129,O,O
13130,O,O
13131,O,O
13132,O,O
13133,O,O
13134,O,O
13135,O,O
13136,O,O
13137,O,O
13138,O,O
13139,O,O
13140,O,O
13141,O,O
13142,O,O
13143,O,O
13144,B_datetime,O
13145,I_datetime,O
13146,B_symptom,O
13147,I_symptom,O
13148,I_symptom,O
13149,I_symptom,B_symptom
13150,I_symptom,I_symptom
13151,I_symptom,I_symptom
13152,O,I_symptom
13153,O,I_symptom
13154,O,I_symptom
13155,O,O
13156,O,O
13157,O,O
13158,B_emotion,O
13159,I_emotion,O
13160,I_emotion,O
13161,O,O
13162,O,O
13163,O,O
13164,O,O
13165,B_emotion,O
13166,I_emotion,O
13167,I_emotion,O
13168,O,O
13169,O,O
13170,O,O
13171,O,O
13172,O,O
13173,O,O
13174,O,O
13175,O,O
13176,O,O
13177,B_symptom,B_symptom
13178,I_symptom,I_symptom
13179,I_symptom,I_symptom
13180,I_symptom,I_symptom
13181,I_symptom,I_symptom
13182,I_symptom,I_symptom
13183,O,O
13184,O,O
13185,B_symptom,B_symptom
13186,O,O
13187,O,O
13188,O,O
13189,O,O
13190,O,O
13191,O,O
13192,O,O
13193,B_part,B_symptom
13194,I_part,I_symptom
13195,B_symptom,I_symptom
13196,I_symptom,I_symptom
13197,I_symptom,I_symptom
13198,I_symptom,I_symptom
13199,I_symptom,I_symptom
13200,I_symptom,I_symptom
13201,I_symptom,I_symptom
13202,O,O
13203,B_item,B_item
13204,I_item,I_item
13205,I_item,I_item
13206,I_item,I_item
13207,O,O
13208,O,O
13209,O,O
13210,B_pysiology,O
13211,I_pysiology,O
13212,I_pysiology,O
13213,O,O
13214,O,O
13215,O,O
13216,B_emotion,O
13217,I_emotion,O
13218,I_emotion,O
13219,I_emotion,O
13220,O,O
13221,O,O
13222,O,O
13223,O,O
13224,B_emotion,O
13225,I_emotion,O
13226,I_emotion,O
13227,I_emotion,O
13228,O,O
13229,O,O
13230,O,O
13231,O,O
13232,O,O
13233,O,O
13234,B_normsymptom,B_fluid
13235,I_normsymptom,I_fluid
13236,I_normsymptom,I_fluid
13237,I_normsymptom,I_fluid
13238,I_normsymptom,O
13239,I_normsymptom,O
13240,I_normsymptom,O
13241,O,O
13242,O,O
13243,B_check,B_check
13244,I_check,I_check
13245,O,O
13246,O,O
13247,O,O
13248,O,O
13249,O,O
13250,O,O
13251,B_symptom,O
13252,I_symptom,O
13253,I_symptom,O
13254,I_symptom,O
13255,I_symptom,B_symptom
13256,I_symptom,I_symptom
13257,O,O
13258,O,O
13259,O,O
13260,O,O
13261,O,O
13262,O,O
13263,O,O
13264,O,O
13265,O,O
13266,O,O
13267,O,O
13268,O,O
13269,O,O
13270,O,O
13271,O,O
13272,O,O
13273,O,O
13274,O,O
13275,O,O
13276,O,O
13277,O,O
13278,B_symptom,B_symptom
13279,I_symptom,I_symptom
13280,I_symptom,I_symptom
13281,I_symptom,I_symptom
13282,I_symptom,I_symptom
13283,I_symptom,I_symptom
13284,I_symptom,I_symptom
13285,O,O
13286,O,O
13287,O,O
13288,B_pysiology,O
13289,I_pysiology,O
13290,B_symptom,O
13291,I_symptom,O
13292,I_symptom,O
13293,I_symptom,O
13294,I_symptom,B_physiology
13295,I_symptom,I_physiology
13296,O,O
13297,B_part,B_symptom
13298,I_part,I_symptom
13299,O,I_symptom
13300,B_symptom,I_symptom
13301,I_symptom,I_symptom
13302,I_symptom,I_symptom
13303,I_symptom,I_symptom
13304,I_symptom,I_symptom
13305,O,O
13306,O,O
13307,O,O
13308,O,O
13309,O,O
13310,O,O
13311,O,O
13312,O,O
13313,O,O
13314,O,O
13315,O,O
13316,O,O
13317,O,O
13318,O,O
13319,O,O
13320,B_symptom,B_symptom
13321,I_symptom,I_symptom
13322,I_symptom,I_symptom
13323,O,O
13324,O,O
13325,O,O
13326,O,O
13327,O,O
13328,O,O
13329,O,O
13330,O,O
13331,O,O
13332,O,O
13333,B_symptom,B_symptom
13334,I_symptom,I_symptom
13335,I_symptom,I_symptom
13336,I_symptom,I_symptom
13337,I_symptom,I_symptom
13338,I_symptom,I_symptom
13339,O,O
13340,O,O
13341,B_emotion,O
13342,I_emotion,O
13343,O,O
13344,O,O
13345,O,O
13346,O,O
13347,O,O
13348,O,O
13349,O,O
13350,O,O
13351,O,O
13352,O,O
13353,B_symptom,B_symptom
13354,I_symptom,I_symptom
13355,O,O
13356,O,O
13357,O,O
13358,O,O
13359,O,O
13360,O,O
13361,O,O
13362,O,O
13363,O,O
13364,O,O
13365,O,O
13366,O,O
13367,O,O
13368,O,O
13369,O,O
13370,O,O
13371,O,O
13372,O,O
13373,O,O
13374,O,O
13375,O,O
13376,O,O
13377,O,O
13378,O,O
13379,O,O
13380,O,O
13381,O,O
13382,B_route,B_address
13383,I_route,I_address
13384,I_route,I_address
13385,I_route,I_address
13386,I_route,I_address
13387,O,O
13388,O,O
13389,O,O
13390,O,B_address
13391,O,I_address
13392,O,I_address
13393,O,O
13394,O,O
13395,B_item,B_item
13396,I_item,I_item
13397,O,O
13398,O,O
13399,O,O
13400,O,O
13401,O,O
13402,O,O
13403,O,O
13404,O,O
13405,O,O
13406,O,O
13407,O,O
13408,O,O
13409,O,O
13410,O,O
13411,O,O
13412,O,O
13413,O,O
13414,O,O
13415,O,O
13416,O,O
13417,O,O
13418,O,O
13419,O,O
13420,O,O
13421,O,O
13422,O,O
13423,O,O
13424,O,O
13425,O,O
13426,O,O
13427,O,O
13428,O,O
13429,O,O
13430,O,O
13431,O,O
13432,O,O
13433,O,O
13434,O,O
13435,O,O
13436,O,O
13437,O,O
13438,O,O
13439,O,O
13440,O,O
13441,O,O
13442,O,O
13443,O,O
13444,O,O
13445,O,O
13446,O,O
13447,O,O
13448,O,O
13449,O,O
13450,O,O
13451,O,O
13452,O,O
13453,O,O
13454,O,O
13455,O,O
13456,O,O
13457,O,O
13458,O,O
13459,O,O
13460,O,O
13461,O,O
13462,O,O
13463,O,O
13464,O,O
13465,O,O
13466,B_wechat,O
13467,I_wechat,O
13468,I_wechat,O
13469,I_wechat,O
13470,I_wechat,O
13471,I_wechat,O
13472,I_wechat,O
13473,I_wechat,O
13474,I_wechat,O
13475,I_wechat,O
13476,O,O
13477,O,O
13478,O,O
13479,O,O
13480,O,O
13481,O,O
13482,O,O
13483,O,O
13484,B_datetime,B_datetime
13485,I_datetime,I_datetime
13486,I_datetime,I_datetime
13487,I_datetime,I_datetime
13488,I_datetime,I_datetime
13489,O,O
13490,O,O
13491,O,O
13492,O,O
13493,O,O
13494,O,O
13495,O,O
13496,O,O
13497,O,O
13498,O,O
13499,O,O
13500,O,O
13501,O,O
13502,O,O
13503,O,O
13504,O,O
13505,O,O
13506,O,O
13507,O,O
13508,O,O
13509,O,O
13510,O,O
13511,O,O
13512,O,O
13513,O,O
13514,O,O
13515,O,O
13516,O,O
13517,O,O
13518,O,O
13519,O,O
13520,O,O
13521,O,O
13522,O,O
13523,O,O
13524,O,O
13525,O,O
13526,O,O
13527,O,O
13528,B_emotion,O
13529,I_emotion,O
13530,O,O
13531,O,O
13532,O,O
13533,O,O
13534,O,O
13535,O,O
13536,O,O
13537,O,O
13538,O,O
13539,O,O
13540,O,O
13541,O,O
13542,B_age,B_age
13543,I_age,I_age
13544,I_age,I_age
13545,I_age,I_age
13546,O,O
13547,O,O
13548,O,O
13549,B_symptom,O
13550,I_symptom,O
13551,I_symptom,O
13552,I_symptom,O
13553,I_symptom,O
13554,I_symptom,B_physiology
13555,I_symptom,I_physiology
13556,O,O
13557,O,O
13558,O,O
13559,O,O
13560,O,O
13561,O,O
13562,O,O
13563,O,O
13564,O,O
13565,O,O
13566,O,O
13567,O,O
13568,B_item,O
13569,I_item,O
13570,I_item,O
13571,I_item,O
13572,I_item,B_part
13573,I_item,I_part
13574,I_item,I_part
13575,O,O
13576,O,O
13577,O,O
13578,O,O
13579,O,O
13580,O,O
13581,O,O
13582,O,O
13583,O,O
13584,O,O
13585,B_age,B_age
13586,I_age,I_age
13587,O,O
13588,O,O
13589,O,O
13590,O,O
13591,O,O
13592,O,O
13593,O,O
13594,O,O
13595,O,O
13596,O,O
13597,O,O
13598,O,O
13599,O,O
13600,O,O
13601,O,O
13602,O,O
13603,O,O
13604,O,O
13605,O,O
13606,B_address,B_address
13607,I_address,I_address
13608,I_address,I_address
13609,O,O
13610,O,O
13611,O,O
13612,O,O
13613,O,O
13614,O,O
13615,O,O
13616,O,O
13617,O,O
13618,O,O
13619,O,O
13620,O,O
13621,O,B_frequency
13622,O,I_frequency
13623,O,I_frequency
13624,O,I_frequency
13625,O,O
13626,O,O
13627,O,O
13628,O,O
13629,O,O
13630,O,O
13631,B_pysiology,O
13632,I_pysiology,O
13633,I_pysiology,O
13634,O,O
13635,O,O
13636,O,O
13637,O,O
13638,O,O
13639,O,O
13640,O,O
13641,O,O
13642,O,O
13643,O,O
13644,B_symptom,B_symptom
13645,I_symptom,I_symptom
13646,I_symptom,I_symptom
13647,O,O
13648,B_item,B_symptom
13649,I_item,I_symptom
13650,O,O
13651,O,O
13652,O,O
13653,O,O
13654,O,O
13655,O,O
13656,O,O
13657,O,O
13658,B_normsymptom,B_symptom
13659,I_normsymptom,I_symptom
13660,I_normsymptom,I_symptom
13661,I_normsymptom,I_symptom
13662,I_normsymptom,I_symptom
13663,O,O
13664,O,O
13665,B_symptom,B_symptom
13666,I_symptom,I_symptom
13667,I_symptom,I_symptom
13668,I_symptom,I_symptom
13669,I_symptom,I_symptom
13670,I_symptom,I_symptom
13671,I_symptom,I_symptom
13672,O,I_symptom
13673,O,O
13674,O,O
13675,O,O
13676,O,O
13677,O,O
13678,O,O
13679,O,O
13680,O,O
13681,O,O
13682,O,O
13683,O,O
13684,O,O
13685,O,O
13686,O,O
13687,O,O
13688,O,O
13689,O,O
13690,O,O
13691,O,O
13692,O,O
13693,O,O
13694,B_wechat,O
13695,I_wechat,O
13696,I_wechat,O
13697,I_wechat,O
13698,I_wechat,B_wechat
13699,I_wechat,I_wechat
13700,I_wechat,I_wechat
13701,I_wechat,I_wechat
13702,I_wechat,I_wechat
13703,I_wechat,I_wechat
13704,O,O
13705,O,O
13706,O,O
13707,O,O
13708,O,O
13709,O,O
13710,O,O
13711,O,O
13712,O,O
13713,O,O
13714,O,O
13715,O,O
13716,O,O
13717,O,O
13718,O,O
13719,O,O
13720,O,O
13721,O,O
13722,O,O
13723,O,O
13724,O,O
13725,O,O
13726,O,O
13727,O,O
13728,O,O
13729,O,O
13730,O,O
13731,O,O
13732,O,O
13733,O,O
13734,O,O
13735,O,O
13736,O,O
13737,O,O
13738,O,O
13739,O,O
13740,O,O
13741,O,O
13742,O,O
13743,O,O
13744,O,O
13745,O,O
13746,O,O
13747,O,O
13748,O,O
13749,O,O
13750,O,O
13751,O,O
13752,O,O
13753,O,O
13754,B_emotion,O
13755,I_emotion,O
13756,I_emotion,O
13757,I_emotion,O
13758,O,O
13759,B_datetime,O
13760,I_datetime,O
13761,O,O
13762,O,O
13763,O,O
13764,O,O
13765,O,O
13766,O,O
13767,O,O
13768,O,O
13769,O,O
13770,O,O
13771,O,O
13772,O,O
13773,O,O
13774,O,O
13775,O,O
13776,O,O
13777,O,O
13778,O,O
13779,O,O
13780,O,O
13781,O,O
13782,O,O
13783,B_emotion,O
13784,I_emotion,O
13785,O,O
13786,O,O
13787,B_symptom,B_symptom
13788,I_symptom,I_symptom
13789,O,O
13790,O,O
13791,B_datetime,B_datetime
13792,I_datetime,I_datetime
13793,I_datetime,I_datetime
13794,O,O
13795,O,O
13796,O,O
13797,O,O
13798,B_symptom,B_part
13799,I_symptom,I_part
13800,I_symptom,O
13801,O,O
13802,O,O
13803,O,O
13804,B_symptom,O
13805,I_symptom,O
13806,O,O
13807,O,O
13808,B_item,B_item
13809,I_item,I_item
13810,B_item,B_item
13811,I_item,I_item
13812,B_symptom,B_symptom
13813,I_symptom,I_symptom
13814,I_symptom,I_symptom
13815,I_symptom,I_symptom
13816,O,O
13817,O,O
13818,O,O
13819,O,O
13820,O,O
13821,B_symptom,B_symptom
13822,I_symptom,I_symptom
13823,I_symptom,I_symptom
13824,I_symptom,I_symptom
13825,I_symptom,I_symptom
13826,I_symptom,I_symptom
13827,I_symptom,I_symptom
13828,O,O
13829,O,O
13830,O,O
13831,O,O
13832,O,O
13833,O,O
13834,O,O
13835,B_datetime,B_datetime
13836,I_datetime,I_datetime
13837,I_datetime,I_datetime
13838,I_datetime,I_datetime
13839,I_datetime,I_datetime
13840,I_datetime,I_datetime
13841,I_datetime,I_datetime
13842,O,O
13843,O,O
13844,O,O
13845,O,O
13846,O,O
13847,O,O
13848,O,O
13849,O,O
13850,O,O
13851,O,O
13852,B_cause,B_cause
13853,I_cause,I_cause
13854,O,O
13855,O,O
13856,B_item,B_item
13857,I_item,I_item
13858,O,O
13859,O,O
13860,O,O
13861,O,O
13862,O,O
13863,O,O
13864,O,O
13865,O,O
13866,O,O
13867,O,O
13868,O,O
13869,O,O
13870,O,O
13871,O,O
13872,O,O
13873,B_pysiology,B_symptom
13874,I_pysiology,I_symptom
13875,O,O
13876,O,O
13877,O,O
13878,B_pysiology,B_symptom
13879,O,I_symptom
13880,O,O
13881,O,O
13882,O,O
13883,O,O
13884,O,O
13885,O,O
13886,O,O
13887,O,O
13888,O,O
13889,B_symptom,O
13890,I_symptom,O
13891,I_symptom,B_physiology
13892,I_symptom,I_physiology
13893,O,O
13894,B_normsymptom,O
13895,I_normsymptom,O
13896,I_normsymptom,O
13897,I_normsymptom,O
13898,I_normsymptom,O
13899,O,O
13900,O,O
13901,B_symptom,B_symptom
13902,I_symptom,I_symptom
13903,I_symptom,I_symptom
13904,O,O
13905,B_symptom,B_symptom
13906,I_symptom,I_symptom
13907,I_symptom,I_symptom
13908,O,O
13909,O,O
13910,O,O
13911,O,O
13912,O,O
13913,O,O
13914,O,O
13915,O,O
13916,O,O
13917,B_pysiology,B_physiology
13918,I_pysiology,I_physiology
13919,O,O
13920,O,O
13921,O,O
13922,O,O
13923,O,O
13924,O,O
13925,O,O
13926,O,O
13927,O,O
13928,O,O
13929,O,O
13930,O,O
13931,O,O
13932,B_symptom,B_symptom
13933,I_symptom,I_symptom
13934,O,O
13935,B_symptom,B_symptom
13936,I_symptom,I_symptom
13937,O,O
13938,B_symptom,B_symptom
13939,I_symptom,I_symptom
13940,I_symptom,I_symptom
13941,O,O
13942,O,O
13943,B_symptom,B_symptom
13944,I_symptom,I_symptom
13945,I_symptom,I_symptom
13946,O,O
13947,B_symptom,B_symptom
13948,I_symptom,I_symptom
13949,I_symptom,I_symptom
13950,O,O
13951,O,O
13952,O,O
13953,O,O
13954,O,O
13955,B_frequency,B_cause
13956,I_frequency,I_cause
13957,I_frequency,I_cause
13958,I_frequency,B_datetime
13959,I_frequency,I_datetime
13960,I_frequency,I_datetime
13961,B_pysiology,I_datetime
13962,I_pysiology,I_datetime
13963,O,O
13964,O,O
13965,O,O
13966,O,O
13967,O,O
13968,O,O
13969,O,O
13970,O,O
13971,O,O
13972,O,O
13973,O,O
13974,O,O
13975,O,O
13976,O,O
13977,B_address,O
13978,I_address,O
13979,O,O
13980,O,O
13981,O,O
13982,O,O
13983,O,O
13984,O,O
13985,O,O
13986,O,O
13987,O,O
13988,O,O
13989,O,O
13990,B_pysiology,O
13991,I_pysiology,O
13992,I_pysiology,O
13993,O,O
13994,O,O
13995,O,O
13996,O,O
13997,O,O
13998,O,O
13999,O,O
14000,O,O
14001,O,O
14002,O,O
14003,O,O
14004,O,O
14005,O,O
14006,O,O
14007,O,O
14008,O,O
14009,O,O
14010,O,O
14011,O,O
14012,B_datetime,B_datetime
14013,I_datetime,I_datetime
14014,I_datetime,I_datetime
14015,I_datetime,I_datetime
14016,O,O
14017,O,O
14018,O,O
14019,O,O
14020,O,B_item
14021,O,I_item
14022,O,O
14023,O,O
14024,O,O
14025,O,O
14026,O,O
14027,O,O
14028,O,O
14029,O,O
14030,O,O
14031,O,O
14032,O,O
14033,O,O
14034,O,O
14035,O,O
14036,O,O
14037,B_cause,O
14038,I_cause,O
14039,I_cause,B_cause
14040,I_cause,I_cause
14041,I_cause,I_cause
14042,O,O
14043,O,O
14044,O,O
14045,O,O
14046,O,O
14047,O,O
14048,B_item,B_item
14049,I_item,I_item
14050,O,O
14051,O,O
14052,O,O
14053,O,O
14054,O,O
14055,O,O
14056,O,O
14057,O,O
14058,O,O
14059,O,O
14060,O,O
14061,O,O
14062,O,O
14063,O,O
14064,O,O
14065,O,O
14066,O,O
14067,O,O
14068,O,O
14069,O,O
14070,O,O
14071,B_frequency,B_frequency
14072,I_frequency,I_frequency
14073,I_frequency,I_frequency
14074,I_frequency,I_frequency
14075,I_frequency,I_frequency
14076,I_frequency,I_frequency
14077,I_frequency,I_frequency
14078,O,O
14079,B_frequency,O
14080,I_frequency,O
14081,I_frequency,O
14082,I_frequency,O
14083,I_frequency,O
14084,O,O
14085,O,O
14086,B_symptom,B_symptom
14087,I_symptom,I_symptom
14088,I_symptom,I_symptom
14089,I_symptom,I_symptom
14090,B_symptom,B_symptom
14091,I_symptom,I_symptom
14092,I_symptom,I_symptom
14093,I_symptom,I_symptom
14094,I_symptom,I_symptom
14095,I_symptom,I_symptom
14096,I_symptom,I_symptom
14097,B_datetime,O
14098,I_datetime,O
14099,O,O
14100,B_cause,O
14101,I_cause,O
14102,I_cause,O
14103,O,O
14104,B_symptom,O
14105,I_symptom,O
14106,I_symptom,O
14107,O,O
14108,O,O
14109,B_item,B_item
14110,I_item,I_item
14111,B_item,B_item
14112,I_item,I_item
14113,O,O
14114,O,O
14115,O,O
14116,O,O
14117,O,O
14118,B_part,B_symptom
14119,I_part,I_symptom
14120,B_symptom,I_symptom
14121,I_symptom,I_symptom
14122,I_symptom,I_symptom
14123,I_symptom,I_symptom
14124,I_symptom,I_symptom
14125,I_symptom,I_symptom
14126,O,O
14127,O,O
14128,B_medicine,B_medicine
14129,I_medicine,I_medicine
14130,I_medicine,I_medicine
14131,B_datetime,B_datetime
14132,I_datetime,I_datetime
14133,O,O
14134,O,O
14135,O,O
14136,O,O
14137,O,O
14138,O,O
14139,B_medicine,B_medicine
14140,I_medicine,I_medicine
14141,I_medicine,I_medicine
14142,I_medicine,I_medicine
14143,I_medicine,I_medicine
14144,B_symptom,O
14145,I_symptom,O
14146,I_symptom,B_physiology
14147,I_symptom,I_physiology
14148,I_symptom,O
14149,O,O
14150,O,O
14151,O,O
14152,O,O
14153,O,O
14154,O,O
14155,O,O
14156,O,O
14157,O,O
14158,O,O
14159,O,O
14160,O,O
14161,O,O
14162,O,O
14163,O,O
14164,O,O
14165,O,O
14166,O,O
14167,O,O
14168,O,O
14169,O,O
14170,O,O
14171,B_pysiology,B_physiology
14172,I_pysiology,I_physiology
14173,O,O
14174,B_symptom,B_part
14175,I_symptom,I_part
14176,I_symptom,O
14177,I_symptom,O
14178,I_symptom,O
14179,I_symptom,O
14180,O,O
14181,O,O
14182,B_surgery,B_surgery
14183,I_surgery,I_surgery
14184,I_surgery,I_surgery
14185,O,O
14186,O,O
14187,O,O
14188,O,O
14189,O,O
14190,B_datetime,B_datetime
14191,I_datetime,I_datetime
14192,I_datetime,I_datetime
14193,I_datetime,I_datetime
14194,O,O
14195,O,O
14196,O,O
14197,O,O
14198,O,O
14199,O,O
14200,O,O
14201,O,O
14202,O,O
14203,O,O
14204,O,O
14205,O,O
14206,O,O
14207,O,O
14208,O,O
14209,O,O
14210,O,O
14211,O,O
14212,B_symptom,B_item
14213,I_symptom,I_item
14214,I_symptom,O
14215,I_symptom,O
14216,I_symptom,O
14217,O,O
14218,B_cause,B_cause
14219,I_cause,I_cause
14220,O,I_cause
14221,O,I_cause
14222,O,O
14223,O,O
14224,B_cause,B_cause
14225,I_cause,I_cause
14226,O,O
14227,O,O
14228,O,O
14229,O,O
14230,O,O
14231,O,O
14232,B_frequency,O
14233,I_frequency,O
14234,I_frequency,O
14235,I_frequency,O
14236,O,O
14237,B_symptom,B_item
14238,I_symptom,I_item
14239,O,O
14240,O,O
14241,B_cause,B_cause
14242,I_cause,I_cause
14243,O,O
14244,O,O
14245,B_cause,B_cause
14246,I_cause,I_cause
14247,O,O
14248,B_pysiology,O
14249,I_pysiology,O
14250,I_pysiology,O
14251,B_frequency,B_frequency
14252,I_frequency,I_frequency
14253,I_frequency,I_frequency
14254,I_frequency,I_frequency
14255,I_frequency,I_frequency
14256,I_frequency,I_frequency
14257,I_frequency,I_frequency
14258,B_datetime,O
14259,I_datetime,O
14260,O,O
14261,O,O
14262,O,O
14263,B_normsymptom,B_symptom
14264,I_normsymptom,I_symptom
14265,I_normsymptom,I_symptom
14266,I_normsymptom,I_symptom
14267,I_normsymptom,I_symptom
14268,I_normsymptom,I_symptom
14269,I_normsymptom,I_symptom
14270,I_normsymptom,I_symptom
14271,O,O
14272,O,O
14273,B_check,B_check
14274,I_check,I_check
14275,O,O
14276,O,O
14277,O,O
14278,O,O
14279,B_symptom,B_symptom
14280,I_symptom,I_symptom
14281,I_symptom,I_symptom
14282,I_symptom,I_symptom
14283,I_symptom,I_symptom
14284,I_symptom,I_symptom
14285,I_symptom,I_symptom
14286,O,O
14287,O,O
14288,O,O
14289,B_emotion,B_symptom
14290,I_emotion,I_symptom
14291,O,O
14292,O,O
14293,O,O
14294,O,O
14295,O,O
14296,O,O
14297,O,O
14298,O,O
14299,O,O
14300,O,O
14301,O,O
14302,O,O
14303,O,O
14304,O,O
14305,O,O
14306,O,O
14307,O,O
14308,O,O
14309,O,O
14310,O,O
14311,O,O
14312,O,O
14313,O,O
14314,O,O
14315,O,O
14316,O,O
14317,O,O
14318,O,O
14319,O,O
14320,B_item,B_item
14321,I_item,I_item
14322,I_item,I_item
14323,I_item,I_item
14324,O,O
14325,O,O
14326,O,O
14327,O,O
14328,O,O
14329,B_address,O
14330,I_address,O
14331,I_address,O
14332,O,O
14333,O,O
14334,O,O
14335,O,O
14336,O,O
14337,O,O
14338,O,O
14339,O,O
14340,O,O
14341,O,O
14342,O,O
14343,O,O
14344,O,O
14345,O,O
14346,O,O
14347,O,O
14348,O,O
14349,O,O
14350,O,O
14351,O,O
14352,B_frequency,O
14353,I_frequency,O
14354,O,O
14355,O,O
14356,O,O
14357,O,O
14358,O,O
14359,B_wechat,O
14360,I_wechat,O
14361,I_wechat,B_org
14362,I_wechat,I_org
14363,I_wechat,I_org
14364,I_wechat,I_org
14365,I_wechat,I_org
14366,I_wechat,I_org
14367,I_wechat,I_org
14368,I_wechat,I_org
14369,I_wechat,I_org
14370,O,O
14371,O,O
14372,O,O
14373,O,O
14374,O,O
14375,O,O
14376,O,O
14377,O,O
14378,O,O
14379,O,O
14380,O,O
14381,O,O
14382,O,O
14383,O,O
14384,O,O
14385,O,O
14386,O,O
14387,O,O
14388,O,O
14389,O,O
14390,B_datetime,B_datetime
14391,I_datetime,I_datetime
14392,I_datetime,I_datetime
14393,I_datetime,I_datetime
14394,O,O
14395,O,O
14396,O,O
14397,O,O
14398,B_symptom,B_symptom
14399,I_symptom,I_symptom
14400,I_symptom,I_symptom
14401,I_symptom,I_symptom
14402,O,O
14403,O,O
14404,O,O
14405,O,O
14406,B_address,O
14407,I_address,O
14408,O,O
14409,O,O
14410,O,O
14411,O,O
14412,O,O
14413,B_datetime,B_datetime
14414,I_datetime,I_datetime
14415,I_datetime,I_datetime
14416,O,O
14417,O,O
14418,B_frequency,O
14419,I_frequency,O
14420,B_symptom,B_symptom
14421,I_symptom,I_symptom
14422,I_symptom,I_symptom
14423,I_symptom,I_symptom
14424,I_symptom,I_symptom
14425,I_symptom,I_symptom
14426,I_symptom,I_symptom
14427,O,O
14428,O,O
14429,O,O
14430,O,O
14431,O,O
14432,O,O
14433,O,O
14434,O,O
14435,O,O
14436,O,O
14437,O,O
14438,O,O
14439,O,O
14440,O,O
14441,O,O
14442,O,O
14443,O,O
14444,O,O
14445,O,O
14446,O,O
14447,O,O
14448,O,O
14449,O,O
14450,O,O
14451,O,O
14452,O,O
14453,O,O
14454,O,O
14455,O,O
14456,O,O
14457,O,O
14458,B_surgery,B_surgery
14459,I_surgery,I_surgery
14460,I_surgery,I_surgery
14461,I_surgery,I_surgery
14462,I_surgery,I_surgery
14463,I_surgery,I_surgery
14464,I_surgery,I_surgery
14465,O,O
14466,O,O
14467,O,O
14468,O,O
14469,B_cause,O
14470,I_cause,O
14471,I_cause,O
14472,I_cause,O
14473,I_cause,O
14474,O,O
14475,O,O
14476,O,O
14477,B_age,B_age
14478,I_age,I_age
14479,I_age,O
14480,I_age,O
14481,O,O
14482,O,O
14483,O,O
14484,O,O
14485,O,O
14486,O,O
14487,B_frequency,B_frequency
14488,I_frequency,I_frequency
14489,I_frequency,I_frequency
14490,I_frequency,I_frequency
14491,I_frequency,I_frequency
14492,I_frequency,I_frequency
14493,O,O
14494,B_normsymptom,O
14495,I_normsymptom,O
14496,I_normsymptom,O
14497,I_normsymptom,O
14498,I_normsymptom,O
14499,O,O
14500,O,O
14501,B_price,O
14502,I_price,O
14503,O,O
14504,O,O
14505,O,O
14506,O,O
14507,B_address,B_address
14508,I_address,I_address
14509,O,O
14510,O,O
14511,O,O
14512,O,O
