,word,bz_bio,re_bio
14330,a,I_address,O
14331,a,I_address,O
14332,下,O,O
14333,车,O,O
14334,我,O,O
14335,收,O,O
14336,不,O,O
14337,到,O,O
14338,你,O,O
14339,的,O,O
14340,信,O,O
14341,息,O,O
14342,呢,O,O
14343,怎,O,O
14344,么,O,O
14345,不,O,O
14346,去,O,O
14347,看,O,O
14348,呢,O,O
14349,去,O,O
14350,检,O,O
14351,查,O,O
14352,一,B_frequency,O
14353,次,I_frequency,O
14354,就,O,O
14355,行,O,O
14356,了,O,O
14357,是,O,O
14358,吧,O,O
14359,1,B_wechat,O
14360,5,I_wechat,O
14361,#,I_wechat,O
14362,#,I_wechat,O
14363,#,I_wechat,O
14364,#,I_wechat,O
14365,#,I_wechat,O
14366,#,I_wechat,O
14367,#,I_wechat,O
14368,#,I_wechat,O
14369,#,I_wechat,O
14370,，,O,O
14371,，,O,O
14372,你,O,O
14373,方,O,O
14374,便,O,O
14375,的,O,O
14376,话,O,O
14377,加,O,O
14378,我,O,O
14379,一,O,O
14380,下,O,O
14381,吧,O,O
14382,在,O,O
14383,哪,O,O
14384,里,O,O
14385,做,O,O
14386,的,O,O
14387,手,O,O
14388,术,O,O
14389,？,O,O
14390,两,B_datetime,B_datetime
14391,三,I_datetime,I_datetime
14392,分,I_datetime,I_datetime
14393,钟,I_datetime,I_datetime
14394,，,O,O
14395,又,O,O
14396,时,O,O
14397,还,O,O
14398,中,B_symptom,B_symptom
14399,途,I_symptom,I_symptom
14400,就,I_symptom,I_symptom
14401,软,I_symptom,I_symptom
14402,你,O,O
14403,是,O,O
14404,咱,O,O
14405,们,O,O
14406,a,B_address,O
14407,a,I_address,O
14408,哪,O,O
14409,里,O,O
14410,的,O,O
14411,朋,O,O
14412,友,O,O
14413,五,B_datetime,B_datetime
14414,年,I_datetime,I_datetime
14415,前,I_datetime,O
14416,做,O,O
14417,了,O,O
14418,俩,B_frequency,O
14419,次,I_frequency,O
14420,龟,B_symptom,B_symptom
14421,头,I_symptom,I_symptom
14422,上,I_symptom,I_symptom
14423,有,I_symptom,I_symptom
14424,白,I_symptom,I_symptom
14425,颗,I_symptom,I_symptom
14426,粒,I_symptom,I_symptom
14427,，,O,O
14428,那,O,O
14429,是,O,O
14430,怎,O,O
14431,么,O,O
14432,回,O,O
14433,事,O,O
14434,，,O,O
14435,妇,O,O
14436,科,O,O
14437,主,O,O
14438,任,O,O
14439,吗,O,O
14440,？,O,O
14441,有,O,O
14442,治,O,O
14443,不,O,O
14444,了,O,O
14445,的,O,O
14446,情,O,O
14447,况,O,O
14448,么,O,O
14449,？,O,O
14450,没,O,O
14451,有,O,O
14452,的,O,O
14453,咱,O,O
14454,们,O,O
14455,这,O,O
14456,能,O,O
14457,做,O,O
14458,包,B_surgery,B_surgery
14459,皮,I_surgery,I_surgery
14460,激,I_surgery,I_surgery
14461,光,I_surgery,I_surgery
14462,环,I_surgery,I_surgery
14463,切,I_surgery,I_surgery
14464,术,I_surgery,I_surgery
14465,是,O,O
14466,不,O,O
14467,是,O,O
14468,和,O,O
14469,年,B_cause,O
14470,轻,I_cause,O
14471,时,I_cause,O
14472,过,I_cause,O
14473,度,I_cause,O
14474,有,O,O
14475,关,O,O
14476,，,O,O
14477,2,B_age,B_age
14478,0,I_age,I_age
14479,来,I_age,I_age
14480,岁,I_age,I_age
14481,刚,O,O
14482,上,O,O
14483,学,O,O
14484,的,O,O
14485,时,O,O
14486,候,O,O
14487,一,B_frequency,B_datetime
14488,天,I_frequency,I_datetime
14489,能,I_frequency,O
14490,三,I_frequency,O
14491,四,I_frequency,O
14492,次,I_frequency,O
14493,，,O,O
14494,一,B_normsymptom,O
14495,点,I_normsymptom,O
14496,不,I_normsymptom,O
14497,觉,I_normsymptom,O
14498,累,I_normsymptom,O
14499,一,O,O
14500,共,O,O
14501,几,B_price,B_price
14502,千,I_price,I_price
14503,呀,O,O
14504,，,O,O
14505,我,O,O
14506,是,O,O
14507,李,B_address,B_address
14508,村,I_address,I_address
14509,的,O,O
14510,好,O,O
14511,像,O,O
14512,是,O,O
14513,包,B_sickness,B_symptom
14514,劲,I_sickness,I_symptom
14515,进,O,O
14516,一,O,O
14517,步,O,O
14518,做,O,O
14519,什,O,O
14520,么,O,O
14521,治,O,O
14522,疗,O,O
14523,像,O,O
14524,您,O,O
14525,这,O,O
14526,个,O,O
14527,年,O,O
14528,龄,O,O
14529,段,O,O
14530,是,O,O
14531,性,O,O
14532,欲,O,O
14533,旺,O,O
14534,盛,O,O
14535,的,O,O
14536,时,O,O
14537,候,O,O
14538,，,O,O
14539,一,O,O
14540,般,O,O
14541,性,B_physiology,O
14542,生,I_physiology,O
14543,活,I_physiology,O
14544,维,O,O
14545,持,O,O
14546,在,O,O
14547,1,B_datetime,B_datetime
14548,5,I_datetime,I_datetime
14549,-,I_datetime,I_datetime
14550,3,I_datetime,I_datetime
14551,0,I_datetime,I_datetime
14552,分,I_datetime,I_datetime
14553,钟,I_datetime,I_datetime
14554,是,O,O
14555,没,O,O
14556,有,O,O
14557,问,O,O
14558,题,O,O
14559,的,O,O
14560,，,O,O
14561,低,O,B_datetime
14562,于,O,I_datetime
14563,5,B_datetime,I_datetime
14564,分,I_datetime,I_datetime
14565,钟,I_datetime,I_datetime
14566,是,O,O
14567,属,O,O
14568,于,O,O
14569,严,O,O
14570,重,O,O
14571,早,B_sickness,B_sickness
14572,泄,I_sickness,I_sickness
14573,。,O,O
14574,暂,O,O
14575,时,O,O
14576,去,O,O
14577,不,O,O
14578,了,O,O
14579,医,O,O
14580,院,O,O
14581,有,O,O
14582,什,O,O
14583,么,O,O
14584,药,O,O
14585,啥,O,O
14586,的,O,O
14587,缓,O,O
14588,解,O,O
14589,一,O,O
14590,下,O,O
14591,吗,O,O
14592,？,O,O
14593,然,O,O
14594,后,O,O
14595,分,O,B_fluid
14596,泌,O,I_fluid
14597,物,O,I_fluid
14598,是,O,O
14599,什,O,O
14600,么,O,O
14601,请,O,O
14602,问,O,O
14603,包,B_sickness,B_sickness
14604,皮,I_sickness,I_sickness
14605,龟,I_sickness,I_sickness
14606,头,I_sickness,I_sickness
14607,炎,I_sickness,I_sickness
14608,可,O,O
14609,以,O,O
14610,用,O,O
14611,抗,B_medicine,B_medicine
14612,菌,I_medicine,I_medicine
14613,喷,I_medicine,I_medicine
14614,剂,I_medicine,I_medicine
14615,洁,I_medicine,O
14616,悠,I_medicine,O
14617,神,I_medicine,O
14618,吗,O,O
14619,能,O,O
14620,买,O,O
14621,点,O,O
14622,药,O,O
14623,吗,O,O
14624,每,B_frequency,B_frequency
14625,月,I_frequency,I_frequency
14626,三,I_frequency,I_frequency
14627,到,I_frequency,I_frequency
14628,六,I_frequency,I_frequency
14629,次,I_frequency,I_frequency
14630,不,O,O
14631,等,O,O
14632,这,O,O
14633,个,O,O
14634,阴,B_surgery,B_surgery
14635,茎,I_surgery,I_surgery
14636,增,I_surgery,I_surgery
14637,粗,I_surgery,I_surgery
14638,手,I_surgery,I_surgery
14639,术,I_surgery,I_surgery
14640,的,O,O
14641,费,O,O
14642,用,O,O
14643,是,O,O
14644,多,O,O
14645,少,O,O
14646,呢,O,O
14647,？,O,O
14648,我,O,O
14649,想,O,O
14650,先,O,O
14651,询,O,O
14652,问,O,O
14653,一,O,O
14654,下,O,O
14655,，,O,O
14656,麻,O,O
14657,烦,O,O
14658,您,O,O
14659,了,O,O
14660,。,O,O
14661,是,O,O
14662,怎,O,O
14663,么,O,O
14664,搞,O,O
14665,的,O,O
14666,一,B_datetime,B_frequency
14667,个,I_datetime,I_frequency
14668,月,I_datetime,I_frequency
14669,遗,O,I_frequency
14670,几,O,I_frequency
14671,次,O,I_frequency
14672,精,O,I_frequency
14673,算,O,O
14674,是,O,O
14675,正,O,O
14676,常,O,O
14677,我,O,O
14678,怕,B_emotion,O
14679,死,I_emotion,O
14680,啊,O,O
14681,做,O,O
14682,个,O,O
14683,割,B_surgery,B_surgery
14684,包,I_surgery,I_surgery
14685,皮,I_surgery,I_surgery
14686,手,O,I_surgery
14687,术,O,I_surgery
14688,大,O,O
14689,概,O,O
14690,费,O,O
14691,用,O,O
14692,在,O,O
14693,多,O,O
14694,少,O,O
14695,？,O,O
14696,包,B_part,B_part
14697,皮,I_part,I_part
14698,是,O,O
14699,先,B_symptom,O
14700,天,I_symptom,O
14701,的,I_symptom,O
14702,发,I_symptom,B_symptom
14703,育,I_symptom,I_symptom
14704,畸,I_symptom,I_symptom
14705,形,I_symptom,I_symptom
14706,，,O,O
14707,会,O,O
14708,导,O,O
14709,致,O,O
14710,男,O,O
14711,性,O,O
14712,早,B_sickness,B_sickness
14713,泄,I_sickness,I_sickness
14714,，,O,O
14715,龟,B_symptom,B_sickness
14716,头,I_symptom,I_sickness
14717,分,I_symptom,I_sickness
14718,泌,I_symptom,I_sickness
14719,物,I_symptom,I_sickness
14720,感,I_symptom,I_sickness
14721,染,I_symptom,I_sickness
14722,，,O,O
14723,阴,B_symptom,B_symptom
14724,茎,I_symptom,I_symptom
14725,短,I_symptom,I_symptom
14726,小,I_symptom,I_symptom
14727,等,O,O
14728,，,O,O
14729,目,O,O
14730,前,O,O
14731,对,O,O
14732,你,O,O
14733,有,O,O
14734,影,O,O
14735,响,O,O
14736,吗,O,O
14737,，,O,O
14738,还,O,O
14739,是,O,O
14740,单,O,O
14741,纯,O,O
14742,想,O,O
14743,做,O,O
14744,？,O,O
14745,其,O,O
14746,他,O,O
14747,到,O,O
14748,是,O,O
14749,没,O,O
14750,有,O,O
14751,，,O,O
14752,还,O,O
14753,有,O,O
14754,就,O,O
14755,是,O,O
14756,精,B_symptom,B_symptom
14757,有,I_symptom,I_symptom
14758,点,I_symptom,I_symptom
14759,黄,I_symptom,I_symptom
14760,那,O,O
14761,也,O,O
14762,太,O,O
14763,低,O,O
14764,了,O,O
14765,吧,O,O
14766,！,O,O
14767,y,O,O
14768,f,O,O
14769,一,B_frequency,B_datetime
14770,个,I_frequency,I_datetime
14771,月,I_frequency,I_datetime
14772,一,I_frequency,O
14773,次,I_frequency,O
14774,他,O,O
14775,居,O,O
14776,然,O,O
14777,不,O,O
14778,想,O,O
14779,费,O,O
14780,用,O,O
14781,也,O,O
14782,是,O,O
14783,要,O,O
14784,考,O,O
14785,虑,O,O
14786,的,O,O
14787,，,O,O
14788,最,O,O
14789,主,O,O
14790,要,O,O
14791,还,O,O
14792,是,O,O
14793,技,O,O
14794,术,O,O
14795,吧,O,O
14796,我,O,O
14797,手,B_cause,B_cause
14798,淫,I_cause,I_cause
14799,十,B_datetime,B_datetime
14800,年,I_datetime,I_datetime
14801,了,O,O
14802,，,O,O
14803,肾,B_symptom,B_sickness
14804,虚,I_symptom,I_sickness
14805,的,O,O
14806,很,O,O
14807,，,O,O
14808,怎,O,O
14809,么,O,O
14810,恢,O,O
14811,复,O,O
14812,啊,O,O
14813,。,O,O
14814,是,O,O
14815,普,O,O
14816,通,O,O
14817,的,O,O
14818,炎,O,B_symptom
14819,症,O,I_symptom
14820,吗,O,O
14821,估,O,O
14822,计,O,O
14823,闲,O,O
14824,那,O,O
14825,边,O,O
14826,贵,O,O
14827,吧,O,O
14828,早,B_sickness,B_symptom
14829,泄,I_sickness,I_symptom
14830,不,O,O
14831,吃,O,O
14832,药,O,O
14833,会,O,O
14834,好,O,O
14835,吗,O,O
14836,？,O,O
14837,H,B_check,B_check
14838,C,I_check,I_check
14839,G,I_check,I_check
14840,什,O,O
14841,么,O,O
14842,意,O,O
14843,思,O,O
14844,你,O,O
14845,们,O,O
14846,做,O,O
14847,这,O,O
14848,两,O,O
14849,个,O,O
14850,手,O,O
14851,术,O,O
14852,大,O,O
14853,概,O,O
14854,需,O,O
14855,要,O,O
14856,多,O,O
14857,少,O,O
14858,钱,O,O
14859,今,B_datetime,B_datetime
14860,天,I_datetime,I_datetime
14861,不,O,O
14862,行,O,O
14863,还,O,O
14864,有,O,O
14865,事,O,O
14866,高,B_physiology,B_physiology
14867,潮,I_physiology,I_physiology
14868,是,O,O
14869,什,O,O
14870,么,O,O
14871,样,O,O
14872,子,O,O
14873,呢,O,O
14874,我,O,O
14875,最,O,O
14876,近,O,O
14877,手,O,O
14878,紧,O,O
14879,，,O,O
14880,多,O,O
14881,少,O,O
14882,钱,O,O
14883,能,O,O
14884,治,O,O
14885,疗,O,O
14886,是,O,O
14887,的,O,O
14888,，,O,O
14889,我,O,O
14890,想,O,O
14891,看,O,O
14892,看,O,O
14893,怎,O,O
14894,么,O,O
14895,治,O,O
14896,疗,O,O
14897,，,O,O
14898,能,O,O
14899,治,O,O
14900,好,O,O
14901,吗,O,O
14902,，,O,O
14903,另,O,O
14904,外,O,O
14905,需,O,O
14906,要,O,O
14907,多,O,O
14908,少,O,O
14909,钱,O,O
14910,必,O,O
14911,能,O,O
14912,勃,B_physiology,B_physiology
14913,起,I_physiology,I_physiology
14914,4,B_frequency,O
14915,次,I_frequency,O
14916,，,O,O
14917,但,O,O
14918,是,O,O
14919,我,O,O
14920,喝,B_normsymptom,O
14921,水,I_normsymptom,O
14922,也,I_normsymptom,O
14923,比,I_normsymptom,O
14924,较,I_normsymptom,O
14925,多,I_normsymptom,O
14926,是,O,O
14927,不,O,O
14928,是,O,O
14929,阳,B_sickness,B_sickness
14930,痿,I_sickness,I_sickness
14931,和,O,O
14932,早,B_sickness,O
14933,些,I_sickness,O
14934,现,O,O
14935,在,O,O
14936,和,O,O
14937,女,O,O
14938,朋,O,O
14939,友,O,O
14940,都,O,O
14941,感,O,O
14942,觉,O,O
14943,有,B_symptom,B_symptom
14944,心,I_symptom,I_symptom
14945,无,I_symptom,I_symptom
14946,力,I_symptom,I_symptom
14947,似,O,O
14948,的,O,O
14949,有,O,O
14950,什,O,O
14951,么,O,O
14952,办,O,O
14953,法,O,O
14954,可,O,O
14955,以,O,O
14956,，,O,O
14957,，,O,O
14958,治,O,O
14959,好,O,O
14960,吗,O,O
14961,。,O,O
14962,要,O,O
14963,拍,B_check,B_check
14964,X,I_check,I_check
14965,光,I_check,I_check
14966,吗,O,O
14967,供,B_symptom,B_symptom
14968,血,I_symptom,I_symptom
14969,不,I_symptom,I_symptom
14970,足,I_symptom,I_symptom
14971,是,O,O
14972,什,O,O
14973,么,O,O
14974,意,O,O
14975,思,O,O
14976,？,O,O
14977,哦,O,O
14978,哦,O,O
14979,！,O,O
14980,是,O,O
14981,在,O,O
14982,这,O,O
14983,里,O,O
14984,面,O,O
14985,预,O,O
14986,约,O,O
14987,吗,O,O
14988,？,O,O
14989,都,O,O
14990,快,B_emotion,O
14991,气,I_emotion,O
14992,死,I_emotion,O
14993,啦,I_emotion,O
14994,睾,B_part,B_part
14995,丸,I_part,I_part
14996,下,B_datetime,B_datetime
14997,午,I_datetime,I_datetime
14998,六,I_datetime,I_datetime
14999,点,I_datetime,I_datetime
15000,多,I_datetime,O
15001,老,B_symptom,O
15002,是,I_symptom,O
15003,涨,I_symptom,B_symptom
15004,是,O,O
15005,什,O,O
15006,么,O,O
15007,原,O,O
15008,因,O,O
15009,呢,O,O
15010,？,O,O
15011,你,O,O
15012,好,O,O
15013,我,O,O
15014,问,O,O
15015,您,O,O
15016,一,O,O
15017,下,O,O
15018,我,O,O
15019,的,O,O
15020,生,B_part,B_part
15021,殖,I_part,I_part
15022,器,I_part,I_part
15023,官,I_part,I_part
15024,为,O,O
15025,什,O,O
15026,么,O,O
15027,不,B_symptom,B_symptom
15028,爱,I_symptom,I_symptom
15029,勃,I_symptom,I_symptom
15030,起,I_symptom,I_symptom
15031,就,O,O
15032,算,O,O
15033,是,O,O
15034,勃,B_physiology,B_physiology
15035,起,I_physiology,I_physiology
15036,也,O,O
15037,是,O,O
15038,软,B_symptom,B_part
15039,绵,I_symptom,I_part
15040,绵,I_symptom,I_part
15041,的,O,O
15042,一,O,O
15043,点,O,O
15044,不,B_symptom,B_symptom
15045,坚,I_symptom,I_symptom
15046,挺,I_symptom,I_symptom
15047,以,O,O
15048,前,O,O
15049,夜,B_datetime,B_datetime
15050,晚,I_datetime,I_datetime
15051,小,B_physiology,O
15052,便,I_physiology,O
15053,也,O,O
15054,就,O,O
15055,1,B_frequency,B_frequency
15056,一,I_frequency,I_frequency
15057,2,I_frequency,I_frequency
15058,次,I_frequency,I_frequency
15059,最,O,O
15060,近,O,O
15061,夜,B_frequency,B_symptom
15062,晚,I_frequency,I_symptom
15063,三,I_frequency,B_frequency
15064,四,I_frequency,I_frequency
15065,次,I_frequency,I_frequency
15066,是,O,O
15067,否,O,O
15068,有,O,O
15069,这,O,O
15070,种,O,O
15071,药,O,O
15072,你,O,O
15073,好,O,O
15074,，,O,O
15075,男,O,O
15076,人,O,O
15077,精,B_symptom,B_symptom
15078,子,I_symptom,I_symptom
15079,发,I_symptom,I_symptom
15080,黄,I_symptom,I_symptom
15081,是,O,O
15082,什,O,O
15083,么,O,O
15084,情,O,O
15085,况,O,O
15086,您,O,O
15087,好,O,O
15088,遗,B_physiology,B_symptom
15089,精,I_physiology,I_symptom
15090,一,B_symptom,O
15091,次,I_symptom,O
15092,遗,I_symptom,O
15093,了,I_symptom,O
15094,很,I_symptom,O
15095,多,I_symptom,O
15096,正,O,O
15097,常,O,O
15098,吗,O,O
15099,你,O,O
15100,好,O,O
15101,，,O,O
15102,你,O,O
15103,多,O,O
15104,大,O,O
15105,年,O,O
15106,龄,O,O
15107,了,O,O
15108,呢,O,O
15109,，,O,O
15110,是,O,O
15111,包,B_sickness,B_sickness
15112,皮,I_sickness,I_sickness
15113,长,I_sickness,I_sickness
15114,还,O,O
15115,是,O,O
15116,包,B_sickness,B_sickness
15117,茎,I_sickness,I_sickness
15118,自,O,O
15119,己,O,O
15120,可,O,O
15121,以,O,O
15122,区,O,O
15123,分,O,O
15124,吗,O,O
15125,检,O,O
15126,查,O,O
15127,需,O,O
15128,要,O,O
15129,多,O,O
15130,少,O,O
15131,费,O,O
15132,用,O,O
15133,呀,O,O
15134,糖,B_symptom,B_sickness
15135,尿,I_symptom,I_sickness
15136,病,I_symptom,I_sickness
15137,肾,I_symptom,B_sickness
15138,肌,I_symptom,I_sickness
15139,酐,I_symptom,I_sickness
15140,高,I_symptom,I_sickness
15141,，,O,O
15142,可,O,O
15143,以,O,O
15144,吃,O,O
15145,中,O,B_medicine
15146,药,O,I_medicine
15147,调,O,O
15148,理,O,O
15149,吗,O,O
15150,尿,B_symptom,B_symptom
15151,滴,I_symptom,I_symptom
15152,白,I_symptom,I_symptom
15153,。,O,O
15154,。,O,O
15155,。,O,O
15156,怎,O,O
15157,么,O,O
15158,回,O,O
15159,事,O,O
15160,你,O,O
15161,那,O,O
15162,医,O,O
15163,院,O,O
15164,是,O,O
15165,哪,O,O
15166,里,O,O
15167,的,O,O
15168,第,O,O
15169,4,O,O
15170,次,O,O
15171,了,O,O
15172,我,O,O
15173,老,O,O
15174,公,O,O
15175,的,O,O
15176,鸡,B_symptom,B_symptom
15177,巴,I_symptom,I_symptom
15178,硬,I_symptom,I_symptom
15179,而,I_symptom,O
15180,不,I_symptom,O
15181,监,I_symptom,O
15182,是,O,O
15183,怎,O,O
15184,么,O,O
15185,了,O,O
15186,，,O,O
15187,我,O,O
15188,们,O,O
15189,两,B_datetime,O
15190,年,I_datetime,O
15191,没,O,O
15192,搞,O,O
15193,事,O,O
15194,，,O,O
15195,为,O,O
15196,啥,O,O
15197,还,O,O
15198,是,O,O
15199,不,B_symptom,B_symptom
15200,是,I_symptom,I_symptom
15201,很,I_symptom,I_symptom
15202,硬,I_symptom,I_symptom
15203,，,O,O
15204,手,B_cause,B_cause
15205,淫,I_cause,I_cause
15206,出,O,O
15207,来,O,O
15208,的,O,O
15209,精,B_symptom,B_symptom
15210,液,I_symptom,I_symptom
15211,也,I_symptom,I_symptom
15212,少,I_symptom,I_symptom
15213,了,O,I_symptom
15214,？,O,O
15215,外,O,O
15216,面,O,O
15217,，,O,O
15218,不,O,O
15219,方,O,O
15220,便,O,O
15221,连,B_symptom,O
15222,续,I_symptom,O
15223,两,I_symptom,B_datetime
15224,天,I_symptom,I_datetime
15225,没,I_symptom,B_symptom
15226,欲,I_symptom,I_symptom
15227,望,I_symptom,O
15228,了,O,O
15229,一,B_datetime,B_datetime
15230,个,I_datetime,I_datetime
15231,月,I_datetime,I_datetime
15232,去,O,O
15233,医,O,O
15234,院,O,O
15235,复,O,O
15236,查,O,O
15237,，,O,O
15238,我,O,O
15239,也,O,O
15240,不,O,O
15241,知,O,O
15242,道,O,O
15243,内,O,O
15244,部,O,O
15245,恢,O,O
15246,复,O,O
15247,怎,O,O
15248,么,O,O
15249,样,O,O
15250,我,O,O
15251,说,O,O
15252,1,B_age,B_age
15253,8,I_age,I_age
15254,应,O,O
15255,该,O,O
15256,多,O,O
15257,几,O,O
15258,厘,O,O
15259,米,O,O
15260,正,O,O
15261,常,O,O
15262,，,O,O
15263,，,O,O
15264,还,O,O
15265,可,O,O
15266,以,O,O
15267,长,O,O
15268,吗,O,O
15269,还,O,O
15270,要,O,O
15271,小,O,O
15272,点,O,O
15273,原,O,O
15274,来,O,O
15275,有,O,O
15276,过,O,O
15277,一,B_frequency,O
15278,次,I_frequency,O
15279,，,O,O
15280,时,O,O
15281,间,O,O
15282,太,O,O
15283,长,O,O
15284,了,O,O
15285,记,O,O
15286,不,O,O
15287,清,O,O
15288,了,O,O
15289,我,O,O
15290,知,O,O
15291,道,O,O
15292,怎,O,O
15293,么,O,O
15294,走,O,O
15295,您,O,O
15296,说,O,O
15297,的,O,O
15298,很,O,O
15299,对,O,O
15300,就,O,O
15301,是,O,O
15302,不,O,O
15303,知,O,O
15304,道,O,O
15305,该,O,O
15306,吃,O,O
15307,什,O,O
15308,么,O,O
15309,药,O,O
15310,你,O,O
15311,们,O,O
15312,医,O,O
15313,院,O,O
15314,做,O,O
15315,呗,B_surgery,O
15316,神,I_surgery,B_surgery
15317,经,I_surgery,I_surgery
15318,手,I_surgery,I_surgery
15319,术,I_surgery,I_surgery
15320,一,O,O
15321,共,O,O
15322,要,O,O
15323,多,O,O
15324,少,O,O
15325,钱,O,O
15326,啊,O,O
15327,治,O,O
15328,疗,O,O
15329,费,O,O
15330,用,O,O
15331,能,O,O
15332,不,O,O
15333,能,O,O
15334,报,O,O
15335,销,O,O
15336,硬,B_normsymptom,O
15337,度,I_normsymptom,O
15338,还,I_normsymptom,O
15339,行,I_normsymptom,O
15340,感,O,O
15341,觉,O,O
15342,就,O,O
15343,是,O,O
15344,时,B_symptom,B_symptom
15345,间,I_symptom,I_symptom
15346,太,I_symptom,I_symptom
15347,短,I_symptom,I_symptom
15348,像,O,O
15349,男,O,O
15350,性,O,O
15351,生,B_sickness,B_sickness
15352,殖,I_sickness,I_sickness
15353,器,I_sickness,I_sickness
15354,感,I_sickness,I_sickness
15355,染,I_sickness,I_sickness
15356,病,O,O
15357,情,O,O
15358,，,O,O
15359,初,O,O
15360,期,O,O
15361,治,O,O
15362,疗,O,O
15363,是,O,O
15364,不,O,O
15365,难,O,O
15366,的,O,O
15367,，,O,O
15368,一,O,O
15369,般,O,O
15370,药,O,O
15371,物,O,O
15372,为,O,O
15373,主,O,O
15374,，,O,O
15375,但,O,O
15376,是,O,O
15377,就,O,O
15378,怕,O,O
15379,病,O,O
15380,情,O,O
15381,时,O,O
15382,间,O,O
15383,长,O,O
15384,了,O,O
15385,，,O,O
15386,面,B_symptom,O
15387,积,I_symptom,O
15388,增,I_symptom,O
15389,大,I_symptom,O
15390,，,O,O
15391,红,B_symptom,B_symptom
15392,点,I_symptom,I_symptom
15393,凸,I_symptom,I_symptom
15394,起,I_symptom,I_symptom
15395,，,O,O
15396,压,O,O
15397,迫,O,O
15398,龟,B_part,B_part
15399,头,I_part,I_part
15400,下,O,O
15401,的,O,O
15402,性,O,B_part
15403,神,O,I_part
15404,经,O,I_part
15405,出,O,O
15406,现,O,O
15407,并,O,B_symptom
15408,发,O,I_symptom
15409,症,O,I_symptom
15410,，,O,O
15411,就,O,O
15412,不,O,O
15413,好,O,O
15414,处,O,O
15415,理,O,O
15416,了,O,O
15417,打,O,O
15418,算,O,O
15419,什,O,O
15420,么,O,O
15421,时,O,O
15422,间,O,O
15423,段,O,O
15424,过,O,O
15425,来,O,O
15426,，,O,O
15427,咱,O,O
15428,们,O,O
15429,这,O,O
15430,边,O,O
15431,包,B_surgery,B_surgery
15432,皮,I_surgery,I_surgery
15433,手,I_surgery,I_surgery
15434,术,I_surgery,I_surgery
15435,都,O,O
15436,是,O,O
15437,临,O,O
15438,床,O,O
15439,十,B_datetime,O
15440,五,I_datetime,O
15441,年,I_datetime,O
15442,以,O,O
15443,上,O,O
15444,的,O,O
15445,手,O,O
15446,术,O,O
15447,主,O,O
15448,任,O,O
15449,亲,O,O
15450,自,O,O
15451,操,O,O
15452,作,O,O
15453,的,O,O
15454,，,O,O
15455,不,O,O
15456,同,O,O
15457,于,O,O
15458,其,O,O
15459,他,O,O
15460,医,O,O
15461,院,O,O
15462,都,O,O
15463,是,O,O
15464,实,O,O
15465,习,O,O
15466,医,O,O
15467,生,O,O
15468,，,O,O
15469,所,O,O
15470,以,O,O
15471,需,O,O
15472,要,O,O
15473,提,O,O
15474,前,O,O
15475,预,O,O
15476,约,O,O
15477,好,O,O
15478,，,O,O
15479,。,O,O
15480,一,B_datetime,B_datetime
15481,周,I_datetime,I_datetime
15482,之,I_datetime,O
15483,后,I_datetime,O
15484,就,O,O
15485,会,O,O
15486,感,O,O
15487,觉,O,O
15488,到,O,O
15489,憋,B_symptom,B_symptom
15490,的,I_symptom,I_symptom
15491,慌,I_symptom,I_symptom
15492,和,O,O
15493,女,O,O
15494,朋,O,O
15495,友,O,O
15496,在,O,O
15497,一,O,O
15498,起,O,O
15499,容,B_symptom,B_symptom
15500,易,I_symptom,I_symptom
15501,硬,I_symptom,I_symptom
15502,嗯,O,O
15503,，,O,O
15504,前,B_part,B_part
15505,列,I_part,I_part
15506,腺,I_part,I_part
15507,方,O,O
15508,面,O,O
15509,的,O,O
15510,问,O,O
15511,题,O,O
15512,是,O,O
15513,会,O,O
15514,造,O,O
15515,成,O,O
15516,血,B_symptom,B_sickness
15517,精,I_symptom,I_sickness
15518,的,O,O
15519,情,O,O
15520,况,O,O
15521,出,O,O
15522,现,O,O
15523,，,O,O
15524,但,O,O
15525,是,O,O
15526,您,O,O
15527,目,O,O
15528,前,O,O
15529,这,O,O
15530,个,O,O
15531,情,O,O
15532,况,O,O
15533,，,O,O
15534,具,O,O
15535,体,O,O
15536,是,O,O
15537,什,O,O
15538,么,O,O
15539,原,O,O
15540,因,O,O
15541,导,O,O
15542,致,O,O
15543,的,O,O
15544,，,O,O
