,word,bz_bio,re_bio
31268,霉,I_medicine,I_medicine
31269,素,I_medicine,I_medicine
31270,试,O,I_medicine
31271,试,O,I_medicine
31272,之,O,O
31273,前,O,O
31274,一,O,O
31275,直,O,O
31276,有,O,O
31277,痛,B_symptom,B_symptom
31278,经,I_symptom,I_symptom
31279,吗,O,O
31280,？,O,O
31281,四,B_age,B_age
31282,十,I_age,I_age
31283,多,I_age,I_age
31284,刚,O,O
31285,切,O,O
31286,右,B_symptom,B_symptom
31287,下,I_symptom,I_symptom
31288,腹,I_symptom,I_symptom
31289,疼,I_symptom,I_symptom
31290,，,O,O
31291,腰,B_symptom,B_symptom
31292,酸,I_symptom,I_symptom
31293,，,O,O
31294,引,O,O
31295,起,O,O
31296,的,O,O
31297,疾,O,O
31298,病,O,O
31299,有,O,O
31300,很,O,O
31301,多,O,O
31302,，,O,O
31303,常,O,O
31304,见,O,O
31305,于,O,O
31306,内,B_part,B_part
31307,生,I_part,I_part
31308,殖,I_part,I_part
31309,器,I_part,I_part
31310,宫,I_part,I_part
31311,的,O,O
31312,炎,B_symptom,O
31313,症,I_symptom,O
31314,如,O,O
31315,附,B_sickness,B_sickness
31316,件,I_sickness,I_sickness
31317,炎,I_sickness,I_sickness
31318,、,O,O
31319,盆,B_sickness,B_sickness
31320,腔,I_sickness,I_sickness
31321,炎,I_sickness,I_sickness
31322,。,O,O
31323,恶,B_sickness,B_sickness
31324,性,I_sickness,I_sickness
31325,肿,I_sickness,I_sickness
31326,瘤,I_sickness,I_sickness
31327,可,O,O
31328,以,O,O
31329,引,O,O
31330,起,O,O
31331,逐,O,O
31332,渐,O,O
31333,加,O,O
31334,重,O,O
31335,的,O,O
31336,下,B_symptom,B_symptom
31337,腹,I_symptom,I_symptom
31338,疼,I_symptom,I_symptom
31339,的,O,O
31340,没,O,O
31341,上,O,B_surgery
31342,环,B_tool,I_surgery
31343,，,O,O
31344,有,O,O
31345,卫,B_medicine,O
31346,生,I_medicine,O
31347,素,I_medicine,O
31348,b,I_medicine,O
31349,，,O,O
31350,身,O,O
31351,上,O,O
31352,有,O,O
31353,皮,B_sickness,B_sickness
31354,肤,I_sickness,I_sickness
31355,病,I_sickness,I_sickness
31356,，,O,O
31357,有,O,O
31358,药,O,O
31359,了,O,O
31360,好,O,O
31361,的,O,O
31362,，,O,O
31363,谢,O,O
31364,谢,O,O
31365,好,O,O
31366,的,O,O
31367,，,O,O
31368,谢,O,O
31369,谢,O,O
31370,是,O,O
31371,的,O,O
31372,咱,O,O
31373,们,O,O
31374,这,O,O
31375,里,O,O
31376,是,O,O
31377,商,B_address,B_address
31378,丘,I_address,I_address
31379,市,O,I_address
31380,妇,O,O
31381,科,O,O
31382,专,O,O
31383,科,O,O
31384,医,O,O
31385,院,O,O
31386,都,O,O
31387,是,O,O
31388,最,O,O
31389,先,O,O
31390,进,O,O
31391,的,O,O
31392,仪,O,O
31393,器,O,O
31394,设,O,O
31395,备,O,O
31396,所,O,O
31397,以,O,O
31398,现,O,O
31399,在,O,O
31400,是,O,O
31401,可,O,O
31402,以,O,O
31403,检,O,O
31404,查,O,O
31405,出,O,O
31406,来,O,O
31407,的,O,O
31408,我,O,O
31409,的,O,O
31410,腺,B_sickness,B_sickness
31411,肌,I_sickness,I_sickness
31412,症,I_sickness,I_sickness
31413,就,O,O
31414,是,O,O
31415,出,B_symptom,B_symptom
31416,血,I_symptom,I_symptom
31417,太,I_symptom,I_symptom
31418,多,I_symptom,I_symptom
31419,上,O,O
31420,的,O,O
31421,环,B_tool,B_tool
31422,恩,O,O
31423,现,O,O
31424,在,O,O
31425,怀,B_physiology,B_symptom
31426,孕,I_physiology,I_symptom
31427,时,O,I_symptom
31428,间,O,I_symptom
31429,短,O,I_symptom
31430,，,O,O
31431,药,B_other_treatment,B_othertreatment
31432,流,I_other_treatment,I_othertreatment
31433,，,O,O
31434,人,B_surgery,B_surgery
31435,流,I_surgery,I_surgery
31436,都,O,O
31437,是,O,O
31438,可,O,O
31439,以,O,O
31440,的,O,O
31441,，,O,O
31442,你,O,O
31443,多,O,O
31444,大,O,O
31445,了,O,O
31446,，,O,O
31447,是,O,O
31448,第,O,O
31449,一,O,O
31450,次,O,O
31451,怀,B_physiology,B_physiology
31452,孕,I_physiology,I_physiology
31453,吗,O,O
31454,这,O,O
31455,样,O,O
31456,的,O,O
31457,话,O,O
31458,就,O,O
31459,不,O,O
31460,是,O,O
31461,药,O,O
31462,物,O,O
31463,的,O,O
31464,影,O,O
31465,响,O,O
31466,2,B_datetime,B_datetime
31467,到,I_datetime,I_datetime
31468,3,I_datetime,I_datetime
31469,天,I_datetime,I_datetime
31470,？,O,O
31471,什,O,O
31472,么,O,O
31473,原,O,O
31474,因,O,O
31475,导,O,O
31476,致,O,O
31477,阴,B_symptom,B_symptom
31478,道,I_symptom,I_symptom
31479,松,I_symptom,I_symptom
31480,弛,I_symptom,I_symptom
31481,呢,O,O
31482,做,O,O
31483,完,O,O
31484,人,B_surgery,B_surgery
31485,流,I_surgery,I_surgery
31486,手,I_surgery,I_surgery
31487,术,I_surgery,I_surgery
31488,多,O,O
31489,久,O,O
31490,来,O,O
31491,月,B_physiology,B_physiology
31492,经,I_physiology,I_physiology
31493,那,O,O
31494,你,O,O
31495,去,O,O
31496,加,O,O
31497,吧,O,O
31498,效,O,O
31499,果,O,O
31500,不,O,O
31501,见,O,O
31502,好,O,O
31503,，,O,O
31504,而,O,O
31505,且,O,O
31506,更,O,O
31507,加,O,O
31508,严,O,O
31509,重,O,O
31510,了,O,O
31511,嗯,O,O
31512,嗯,O,O
31513,，,O,O
31514,褐,B_symptom,B_symptom
31515,色,I_symptom,I_symptom
31516,咱,O,O
31517,们,O,O
31518,医,O,O
31519,院,O,O
31520,有,O,O
31521,不,B_sickness,B_sickness
31522,孕,I_sickness,I_sickness
31523,不,I_sickness,B_sickness
31524,育,I_sickness,I_sickness
31525,科,O,O
31526,吗,O,O
31527,嗯,O,O
31528,那,O,O
31529,做,O,O
31530,个,O,O
31531,彩,B_check,B_check
31532,超,I_check,I_check
31533,确,O,O
31534,定,O,O
31535,一,O,O
31536,下,O,O
31537,看,O,O
31538,看,O,O
31539,是,O,O
31540,不,O,O
31541,是,O,O
31542,正,O,O
31543,常,O,O
31544,的,O,O
31545,月,B_physiology,B_physiology
31546,经,I_physiology,I_physiology
31547,住,O,O
31548,昌,B_address,B_address
31549,平,I_address,I_address
31550,沙,I_address,I_address
31551,河,I_address,I_address
31552,了,O,O
31553,恩,O,O
31554,恩,O,O
31555,，,O,O
31556,这,O,O
31557,是,O,O
31558,我,O,O
31559,医,O,O
31560,院,O,O
31561,的,O,O
31562,一,O,O
31563,个,O,O
31564,费,O,O
31565,用,O,O
31566,的,O,O
31567,呢,O,O
31568,，,O,O
31569,过,O,O
31570,后,O,O
31571,需,O,O
31572,要,O,O
31573,注,O,O
31574,意,O,O
31575,什,O,O
31576,么,O,O
31577,吗,O,O
31578,推,B_symptom,B_symptom
31579,迟,I_symptom,I_symptom
31580,三,B_datetime,B_datetime
31581,天,I_datetime,I_datetime
31582,了,O,O
31583,，,O,O
31584,验,B_tool,B_tool
31585,孕,I_tool,I_tool
31586,棒,I_tool,I_tool
31587,也,O,O
31588,没,O,O
31589,怀,B_physiology,O
31590,孕,I_physiology,O
31591,月,B_symptom,B_symptom
31592,经,I_symptom,I_symptom
31593,推,I_symptom,I_symptom
31594,迟,I_symptom,I_symptom
31595,的,O,O
31596,原,O,O
31597,因,O,O
31598,是,O,O
31599,有,O,O
31600,很,O,O
31601,多,O,O
31602,的,O,O
31603,，,O,O
31604,首,O,O
31605,先,O,O
31606,先,O,O
31607,考,O,O
31608,虑,O,O
31609,怀,B_physiology,B_physiology
31610,孕,I_physiology,I_physiology
31611,其,O,O
31612,次,O,O
31613,就,O,O
31614,是,O,O
31615,月,B_symptom,B_sickness
31616,经,I_symptom,I_sickness
31617,不,I_symptom,I_sickness
31618,调,I_symptom,I_sickness
31619,的,O,O
31620,现,O,O
31621,象,O,O
31622,宫,B_sickness,B_sickness
31623,外,I_sickness,I_sickness
31624,孕,I_sickness,I_sickness
31625,都,O,O
31626,可,O,O
31627,以,O,O
31628,做,O,O
31629,微,B_surgery,B_surgery
31630,创,I_surgery,I_surgery
31631,手,I_surgery,I_surgery
31632,术,I_surgery,I_surgery
31633,吗,O,O
31634,哦,O,O
31635,，,O,O
31636,我,O,O
31637,知,O,O
31638,道,O,O
31639,了,O,O
31640,，,O,O
31641,我,O,O
31642,先,O,O
31643,去,O,O
31644,检,O,O
31645,查,O,O
31646,一,O,O
31647,下,O,O
31648,，,O,O
31649,再,O,O
31650,想,O,O
31651,你,O,O
31652,咨,O,O
31653,询,O,O
31654,吧,O,O
31655,，,O,O
31656,谢,O,O
31657,谢,O,O
31658,好,O,O
31659,的,O,O
31660,，,O,O
31661,我,O,O
31662,现,O,O
31663,在,O,O
31664,就,O,O
31665,加,O,O
31666,，,O,O
31667,一,O,O
31668,会,O,O
31669,通,O,O
31670,过,O,O
31671,后,O,O
31672,您,O,O
31673,在,O,O
31674,关,O,O
31675,闭,O,O
31676,这,O,O
31677,个,O,O
31678,窗,O,O
31679,口,O,O
31680,你,O,O
31681,好,O,O
31682,，,O,O
31683,经,B_symptom,B_symptom
31684,期,I_symptom,I_symptom
31685,有,I_symptom,I_symptom
31686,大,I_symptom,I_symptom
31687,量,I_symptom,I_symptom
31688,血,I_symptom,I_symptom
31689,块,I_symptom,I_symptom
31690,，,O,O
31691,还,O,O
31692,有,O,B_symptom
31693,股,O,I_symptom
31694,腥,B_symptom,I_symptom
31695,味,I_symptom,I_symptom
31696,足,I_symptom,I_symptom
31697,怎,O,O
31698,么,O,O
31699,回,O,O
31700,事,O,O
31701,半,B_datetime,B_datetime
31702,个,I_datetime,I_datetime
31703,月,I_datetime,I_datetime
31704,前,O,O
31705,吃,B_other_treatment,B_othertreatment
31706,药,I_other_treatment,I_othertreatment
31707,，,O,O
31708,然,O,O
31709,后,O,O
31710,好,O,O
31711,了,O,O
31712,，,O,O
31713,这,B_datetime,B_datetime
31714,两,I_datetime,I_datetime
31715,天,I_datetime,I_datetime
31716,又,O,O
31717,犯,O,O
31718,了,O,O
31719,那,O,O
31720,个,O,O
31721,医,O,O
31722,生,O,O
31723,说,O,O
31724,没,O,O
31725,炎,O,O
31726,症,O,O
31727,了,O,O
31728,囊,B_symptom,B_symptom
31729,肿,I_symptom,I_symptom
31730,就,O,O
31731,下,O,O
31732,去,O,O
31733,了,O,O
31734,，,O,O
31735,有,O,O
31736,炎,B_symptom,B_symptom
31737,症,I_symptom,I_symptom
31738,就,O,O
31739,起,O,O
31740,来,O,O
31741,了,O,O
31742,收,O,O
31743,到,O,O
31744,了,O,O
31745,，,O,O
31746,喝,O,O
31747,水,O,O
31748,憋,O,O
31749,尿,B_fluid,O
31750,是,O,O
31751,吗,O,O
31752,？,O,O
31753,能,O,O
31754,吃,O,O
31755,早,O,O
31756,餐,O,O
31757,吗,O,O
31758,？,O,O
31759,治,O,O
31760,疗,O,O
31761,了,O,O
31762,好,O,O
31763,久,O,O
31764,，,O,O
31765,还,O,O
31766,是,O,O
31767,出,B_symptom,B_symptom
31768,血,I_symptom,I_symptom
31769,卵,B_sickness,B_sickness
31770,巢,I_sickness,I_sickness
31771,囊,I_sickness,I_sickness
31772,肿,I_sickness,I_sickness
31773,怎,O,O
31774,么,O,O
31775,治,O,O
31776,有,O,O
31777,的,O,O
31778,有,O,O
31779,时,O,O
31780,候,O,O
31781,白,B_symptom,B_symptom
31782,带,I_symptom,I_symptom
31783,是,I_symptom,I_symptom
31784,黄,I_symptom,I_symptom
31785,色,I_symptom,I_symptom
31786,的,O,I_symptom
31787,是,O,O
31788,不,O,O
31789,是,O,O
31790,气,B_symptom,B_symptom
31791,虚,I_symptom,I_symptom
31792,之,O,O
31793,前,O,O
31794,打,B_other_treatment,B_othertreatment
31795,针,I_other_treatment,I_othertreatment
31796,吃,B_other_treatment,B_othertreatment
31797,药,I_other_treatment,I_othertreatment
31798,的,O,O
31799,时,O,O
31800,候,O,O
31801,测,O,O
31802,的,O,O
31803,还,O,O
31804,没,O,O
31805,有,O,O
31806,一,B_datetime,B_datetime
31807,个,I_datetime,I_datetime
31808,小,I_datetime,I_datetime
31809,时,I_datetime,I_datetime
31810,前,O,O
31811,有,O,O
31812,过,O,O
31813,扭,O,B_symptom
31814,腰,B_part,I_symptom
31815,和,O,O
31816,起,O,O
31817,蹲,O,O
31818,运,O,O
31819,动,O,O
31820,而,O,O
31821,且,O,O
31822,肚,B_part,B_symptom
31823,子,I_part,I_symptom
31824,刚,O,I_symptom
31825,刚,O,I_symptom
31826,一,B_symptom,I_symptom
31827,阵,I_symptom,I_symptom
31828,疼,I_symptom,I_symptom
31829,，,O,O
31830,跟,O,O
31831,来,O,O
31832,月,B_physiology,B_physiology
31833,经,I_physiology,I_physiology
31834,是,O,O
31835,一,O,O
31836,样,O,O
31837,的,O,O
31838,那,O,O
31839,种,O,O
31840,疼,B_symptom,B_symptom
31841,今,B_datetime,O
31842,天,I_datetime,O
31843,休,O,O
31844,息,O,O
31845,吗,O,O
31846,我,O,O
31847,看,O,O
31848,今,B_datetime,O
31849,天,I_datetime,O
31850,的,O,O
31851,检,O,O
31852,查,O,O
31853,诊,O,O
31854,号,O,O
31855,还,O,O
31856,有,O,O
31857,两,O,O
31858,个,O,O
31859,名,O,O
31860,额,O,O
31861,咱,O,O
31862,们,O,O
31863,可,O,O
31864,以,O,O
31865,现,O,O
31866,在,O,O
31867,预,O,O
31868,约,O,O
31869,一,O,O
31870,个,O,O
31871,c,O,B_symptom
31872,区,O,I_symptom
31873,颜,O,I_symptom
31874,色,O,I_symptom
31875,深,O,I_symptom
31876,，,O,O
31877,T,O,B_symptom
31878,区,O,I_symptom
31879,颜,O,I_symptom
31880,色,O,I_symptom
31881,浅,O,I_symptom
31882,那,O,O
31883,你,O,O
31884,帮,O,O
31885,我,O,O
31886,约,O,O
31887,一,O,O
31888,下,O,O
31889,您,O,O
31890,好,O,O
31891,，,O,O
31892,在,O,O
31893,吗,O,O
31894,人,B_surgery,B_surgery
31895,流,I_surgery,I_surgery
31896,价,O,O
31897,格,O,O
31898,能,O,O
31899,更,O,O
31900,低,O,O
31901,点,O,O
31902,吗,O,O
31903,怀,B_physiology,B_physiology
31904,孕,I_physiology,I_physiology
31905,多,O,O
31906,少,O,O
31907,天,O,O
31908,能,O,O
31909,做,O,O
31910,人,B_surgery,B_surgery
31911,流,I_surgery,I_surgery
31912,手,I_surgery,I_surgery
31913,术,I_surgery,I_surgery
31914,月,B_physiology,B_physiology
31915,经,I_physiology,I_physiology
31916,刚,O,O
31917,过,O,O
31918,去,O,O
31919,1,B_datetime,B_datetime
31920,0,I_datetime,I_datetime
31921,天,I_datetime,I_datetime
31922,又,O,O
31923,出,B_symptom,B_symptom
31924,血,I_symptom,I_symptom
31925,了,O,O
31926,。,O,O
31927,不,O,O
31928,像,O,O
31929,月,B_fluid,B_symptom
31930,经,I_fluid,I_symptom
31931,血,I_fluid,I_symptom
31932,。,O,O
31933,咋,O,O
31934,回,O,O
31935,事,O,O
31936,。,O,O
31937,刚,O,O
31938,断,O,B_symptom
31939,奶,O,I_symptom
31940,来,O,I_symptom
31941,两,O,I_symptom
31942,次,O,I_symptom
31943,月,B_physiology,I_symptom
31944,经,I_physiology,I_symptom
31945,小,B_symptom,B_symptom
31946,便,I_symptom,I_symptom
31947,次,I_symptom,I_symptom
31948,数,I_symptom,I_symptom
31949,多,I_symptom,I_symptom
31950,怎,O,O
31951,么,O,O
31952,回,O,O
31953,事,O,O
31954,？,O,O
31955,真,O,O
31956,不,O,B_emotion
31957,好,O,I_emotion
31958,意,O,I_emotion
31959,思,O,I_emotion
31960,呀,O,O
31961,你,O,O
31962,好,O,O
31963,你,O,O
31964,们,O,O
31965,医,O,O
31966,院,O,O
31967,可,O,O
31968,以,O,O
31969,用,O,O
31970,医,O,O
31971,保,O,O
31972,吗,O,O
31973,告,O,O
31974,诉,O,O
31975,我,O,O
31976,能,O,O
31977,变,O,O
31978,长,O,O
31979,方,O,O
31980,法,O,O
31981,阴,B_sickness,B_sickness
31982,道,I_sickness,I_sickness
31983,炎,I_sickness,I_sickness
31984,很,O,O
31985,普,O,O
31986,遍,O,O
31987,吗,O,O
31988,还,O,O
31989,是,O,O
31990,只,O,O
31991,针,O,O
31992,对,O,O
31993,特,O,O
31994,殊,O,O
31995,人,O,O
31996,群,O,O
31997,是,O,O
31998,不,O,O
31999,是,O,O
32000,个,O,O
32001,人,O,O
32002,体,O,O
32003,质,O,O
32004,不,O,O
32005,一,O,O
32006,样,O,O
32007,有,O,O
32008,的,O,O
32009,受,B_physiology,B_physiology
32010,孕,I_physiology,I_physiology
32011,早,O,O
32012,有,O,O
32013,的,O,O
32014,晚,O,O
32015,呀,O,O
32016,你,O,O
32017,可,O,O
32018,以,O,O
32019,加,O,O
32020,上,O,O
32021,我,O,O
32022,的,O,O
32023,个,O,O
32024,人,O,O
32025,微,O,O
32026,信,O,O
32027,或,O,O
32028,是,O,O
32029,q,O,O
32030,q,O,O
32031,，,O,O
32032,检,O,O
32033,查,O,O
32034,了,O,O
32035,，,O,O
32036,也,O,O
32037,可,O,O
32038,以,O,O
32039,发,O,O
32040,结,O,O
32041,果,O,O
32042,给,O,O
32043,我,O,O
32044,的,O,O
32045,他,O,O
32046,说,O,O
32047,根,O,O
32048,本,O,O
32049,找,O,O
32050,不,O,O
32051,到,O,O
32052,口,O,O
32053,吃,O,O
32054,进,O,O
32055,不,O,O
32056,去,O,O
32057,什,O,O
32058,么,O,O
32059,时,O,O
32060,间,O,O
32061,查,O,O
32062,的,O,O
32063,，,O,O
32064,结,O,O
32065,果,O,O
32066,还,O,O
32067,在,O,O
32068,吗,O,O
32069,总,O,B_symptom
32070,饿,O,I_symptom
32071,会,O,O
32072,因,O,O
32073,为,O,O
32074,是,O,O
32075,怀,B_physiology,B_physiology
32076,孕,I_physiology,I_physiology
32077,嘛,O,O
32078,但,O,O
32079,是,O,O
32080,说,O,O
32081,是,O,O
32082,出,B_symptom,B_symptom
32083,血,I_symptom,I_symptom
32084,的,O,O
32085,话,O,O
32086,他,O,O
32087,也,O,O
32088,不,O,O
32089,是,O,O
32090,血,B_fluid,O
32091,的,O,O
32092,颜,O,O
32093,色,O,O
32094,月,B_symptom,B_symptom
32095,经,I_symptom,I_symptom
32096,推,I_symptom,I_symptom
32097,迟,I_symptom,I_symptom
32098,几,O,B_datetime
32099,天,O,I_datetime
32100,可,O,O
32101,以,O,O
32102,用,O,O
32103,试,B_tool,B_tool
32104,纸,I_tool,I_tool
32105,试,O,O
32106,出,O,O
32107,怀,B_physiology,B_physiology
32108,孕,I_physiology,I_physiology
32109,我,O,O
32110,就,O,O
32111,这,O,O
32112,么,O,O
32113,跟,O,O
32114,您,O,O
32115,说,O,O
32116,，,O,O
32117,检,O,O
32118,查,O,O
32119,无,O,O
32120,异,O,O
32121,常,O,O
32122,，,O,O
32123,也,O,O
32124,就,O,O
32125,是,O,O
32126,术,O,O
32127,前,O,O
32128,检,O,O
32129,查,O,O
32130,，,O,O
32131,麻,O,O
32132,醉,O,O
32133,，,O,O
32134,手,O,O
32135,术,O,O
32136,，,O,O
32137,术,O,O
32138,后,O,O
32139,消,O,O
32140,炎,O,O
32141,等,O,O
32142,全,O,O
32143,部,O,O
32144,下,O,O
32145,来,O,O
32146,您,O,O
32147,准,O,O
32148,备,O,O
32149,上,O,O
32150,六,B_price,B_price
32151,百,I_price,I_price
32152,元,I_price,I_price
32153,左,O,I_price
32154,右,O,I_price
32155,即,O,O
32156,可,O,O
32157,，,O,O
32158,咱,O,O
32159,们,O,O
32160,是,O,O
32161,市,O,O
32162,医,O,O
32163,保,O,O
32164,定,O,O
32165,点,O,O
32166,正,O,O
32167,规,O,O
32168,妇,O,O
32169,科,O,O
32170,医,O,O
32171,院,O,O
32172,我,O,O
32173,吃,O,O
32174,了,O,O
32175,紧,O,B_medicine
32176,急,O,I_medicine
32177,避,B_medicine,I_medicine
32178,孕,I_medicine,I_medicine
32179,药,I_medicine,I_medicine
32180,第,B_datetime,B_datetime
32181,七,I_datetime,I_datetime
32182,天,I_datetime,I_datetime
32183,了,O,O
32184,，,O,O
32185,可,O,O
32186,是,O,O
32187,没,O,O
32188,撤,O,B_symptom
32189,退,O,I_symptom
32190,性,O,I_symptom
32191,隐,O,I_symptom
32192,血,O,I_symptom
32193,2,B_age,B_age
32194,4,I_age,I_age
32195,岁,I_age,I_age
32196,五,B_datetime,B_datetime
32197,天,I_datetime,I_datetime
32198,你,O,O
32199,好,O,O
32200,，,O,O
32201,我,O,O
32202,2,B_datetime,B_datetime
32203,月,I_datetime,I_datetime
32204,1,I_datetime,I_datetime
32205,号,I_datetime,I_datetime
32206,来,O,O
32207,月,B_physiology,B_physiology
32208,经,I_physiology,I_physiology
32209,，,O,O
32210,周,O,O
32211,期,O,O
32212,2,B_datetime,B_datetime
32213,5,I_datetime,I_datetime
32214,天,I_datetime,I_datetime
32215,，,O,O
32216,3,B_datetime,B_datetime
32217,月,I_datetime,I_datetime
32218,1,I_datetime,I_datetime
32219,号,I_datetime,I_datetime
32220,有,O,O
32221,出,B_symptom,B_symptom
32222,血,I_symptom,I_symptom
32223,，,O,O
32224,我,O,O
32225,想,O,O
32226,问,O,O
32227,问,O,O
32228,是,O,O
32229,月,B_physiology,B_physiology
32230,经,I_physiology,I_physiology
32231,还,O,O
32232,是,O,O
32233,流,B_symptom,B_symptom
32234,产,I_symptom,I_symptom
32235,做,O,O
32236,手,O,O
32237,速,O,O
32238,的,O,O
32239,话,O,O
32240,董,B_doctor,B_doctor
32241,医,I_doctor,I_doctor
32242,生,I_doctor,I_doctor
32243,，,O,O
32244,你,O,O
32245,好,O,O
32246,检,O,O
32247,查,O,O
32248,报,O,O
32249,告,O,O
32250,在,O,O
32251,家,O,O
32252,里,O,O
32253,请,O,O
32254,你,O,O
32255,吃,O,O
32256,什,O,O
32257,么,O,O
32258,药,O,O
32259,能,O,O
32260,治,O,O
32261,疗,O,O
32262,好,O,O
32263,这,O,O
32264,样,O,O
32265,啊,O,O
32266,，,O,O
32267,其,O,O
32268,实,O,O
32269,我,O,O
32270,没,O,O
32271,结,O,O
32272,婚,O,O
32273,，,O,O
32274,有,O,O
32275,人,O,O
32276,说,O,O
32277,现,O,O
32278,在,O,O
32279,做,O,O
32280,这,O,O
32281,个,O,O
32282,是,O,O
32283,从,O,O
32284,身,O,O
32285,体,O,O
32286,里,O,O
32287,取,O,O
32288,的,O,O
32289,，,O,O
32290,有,O,O
32291,危,O,O
32292,险,O,O
32293,啊,O,O
32294,把,O,O
32295,具,O,O
32296,体,O,O
32297,的,O,O
32298,注,O,O
32299,意,O,O
32300,事,O,O
32301,项,O,O
32302,给,O,O
32303,你,O,O
32304,发,O,O
32305,过,O,O
32306,去,O,O
32307,你,O,O
32308,看,O,O
32309,看,O,O
32310,请,O,O
32311,问,O,O
32312,小,B_part,B_symptom
32313,肚,I_part,I_symptom
32314,子,I_part,I_symptom
32315,左,O,I_symptom
32316,侧,O,I_symptom
32317,岔,O,I_symptom
32318,气,O,I_symptom
32319,似,O,I_symptom
32320,的,O,I_symptom
32321,疼,B_symptom,I_symptom
32322,是,O,O
32323,不,O,O
32324,是,O,O
32325,给,O,O
32326,我,O,O
32327,吃,O,O
32328,避,B_medicine,B_medicine
32329,孕,I_medicine,I_medicine
32330,药,I_medicine,I_medicine
32331,有,O,O
32332,关,O,O
32333,系,O,O
32334,？,O,O
32335,有,O,O
32336,一,O,O
32337,小,O,O
32338,片,O,O
32339,国,B_datetime,B_datetime
32340,庆,I_datetime,I_datetime
32341,期,O,I_datetime
32342,间,O,I_datetime
32343,，,O,O
32344,咱,O,O
32345,们,O,O
32346,医,O,O
32347,院,O,O
32348,特,O,O
32349,别,O,O
32350,推,O,O
32351,出,O,O
32352,的,O,O
32353,妇,B_check,B_check
32354,科,I_check,I_check
32355,检,I_check,I_check
32356,查,I_check,I_check
32357,套,O,O
32358,餐,O,O
32359,原,B_price,O
32360,价,I_price,O
32361,3,I_price,B_price
32362,1,I_price,I_price
32363,8,I_price,I_price
32364,元,I_price,I_price
32365,，,O,O
32366,十,B_datetime,O
32367,一,I_datetime,O
32368,期,O,O
32369,间,O,O
32370,3,B_price,B_price
32371,8,I_price,I_price
32372,元,I_price,I_price
32373,对,O,O
32374,于,O,O
32375,你,O,O
32376,的,O,O
32377,情,O,O
32378,况,O,O
32379,是,O,O
32380,很,O,O
32381,合,O,O
32382,适,O,O
32383,的,O,O
32384,这,O,O
32385,种,O,O
32386,病,O,O
32387,好,O,O
32388,不,O,O
32389,好,O,O
32390,治,O,O
32391,？,O,O
32392,做,O,O
32393,完,O,O
32394,就,O,O
32395,不,O,O
32396,用,O,O
32397,管,O,O
32398,了,O,O
32399,吗,O,O
32400,？,O,O
32401,我,O,O
32402,这,O,O
32403,边,O,O
32404,预,O,O
32405,约,O,O
32406,挂,O,O
32407,号,O,O
32408,中,O,O
32409,心,O,O
32410,你,O,O
32411,如,O,O
32412,果,O,O
32413,想,O,O
32414,进,O,O
32415,一,O,O
32416,步,O,O
32417,了,O,O
32418,解,O,O
32419,的,O,O
32420,话,O,O
32421,可,O,O
32422,以,O,O
32423,加,O,O
32424,下,O,O
32425,我,O,O
32426,们,O,O
32427,专,O,O
32428,家,O,O
32429,助,O,O
32430,理,O,O
32431,的,O,O
32432,微,O,O
32433,信,O,O
32434,号,O,O
32435,7,O,O
32436,7,O,O
32437,4,O,O
32438,7,O,O
32439,1,O,O
32440,9,O,O
32441,9,O,O
32442,9,O,O
32443,1,O,O
32444,问,O,O
32445,你,O,O
32446,们,O,O
32447,问,O,O
32448,题,O,O
32449,，,O,O
32450,怎,O,O
32451,么,O,O
32452,感,O,O
32453,觉,O,O
32454,说,O,O
32455,话,O,O
32456,这,O,O
32457,么,O,O
32458,大,O,O
32459,的,O,O
32460,火,O,B_symptom
32461,气,O,I_symptom
32462,？,O,O
32463,是,O,O
32464,要,O,O
32465,针,O,O
32466,对,O,O
32467,性,O,O
32468,的,O,O
32469,检,O,O
32470,查,O,O
32471,个,O,O
32472,白,B_check,B_check
32473,带,I_check,I_check
32474,常,I_check,I_check
32475,规,I_check,I_check
32476,分,B_check,B_check
32477,泌,I_check,I_check
32478,物,I_check,I_check
32479,而,O,O
32480,且,O,O
32481,你,O,O
32482,目,O,O
32483,前,O,O
32484,的,O,O
32485,表,O,O
32486,现,O,O
32487,有,O,O
32488,妇,B_sickness,B_sickness
32489,科,I_sickness,I_sickness
32490,炎,I_sickness,I_sickness
32491,症,I_sickness,I_sickness
32492,您,O,O
32493,好,O,O
