sentence1,sentence2,label
检查什么呀,需要做什么检查吗,0
你们医院是民营的吗,你们是私立医院吧！,1
该吃什么药好,用什么药好的比较好，,1
他是什么原因引起的啊,这是是什么原因,1
大夫你的是男的吗,是男大夫还是女大夫？,1
用什么药比较好，外用，抹的。,有什么外用药物？,1
什么引起了,这是什么引起了,1
严重吗  这种？,这种严重吗,1
请问这是什么原因引起的呢？,这是什么原因呢,1
大约需要花多少钱呢,这大约多少钱,1
还是手术治疗？大概多少钱？,治疗的话要多少费用？,0
检查过前列腺,前列腺没检查过,0
尿血是怎么回事,我尿急怎么办,0
大概需要需要多少钱？,需要需要多少钱,1
可以先在说么？,可以靠自己可以吗,0
那怎么治疗比较好呢,怎么治疗好啊,1
这是什么原因吗？,没有 这是什么原因呢,1
这个做什么检查好啊,要什么检查了,1
龟头水肿了怎么回事,包皮出现水肿是怎么回事,0
需要多久,大约需要多长时间,1
有什么药可以用不,有什么药可以吃好吗？,1
需要吃药调理一下吗？,是吃药调理么,1
刚做过包皮手术,我做过包皮手术,1
去哪家医院呢,不晓得去哪家医院,1
那我自己需要注意些什么呢？,需要注意些什么吗？,1
做这个检查多少钱啊,都检查了需要多少钱,1
包皮多少钱，包茎多少钱啊,包皮需要多少钱？？,0
喂你好在吗,你好！请问下,1
什么原因造成的,什么原因引起得,1
怎么算包皮过长啊？,包皮过长也会引起吗,0
但都过几天就好了,好的，这二天，,0
像我这中情况怎么治疗,那治疗怎么治疗,1
那是哪个医院,你那个医院的？,1
早泄吃什么呢好了,现在有、阳痿早泄,0
这是早泄？？？,我这早泄吗,0
那怎么弄这2个都碰一块啦,那这该怎么弄,0
我感觉现在龟头还比较敏感,我感觉龟头敏感的比较高,1
尿频没有 尿急也没,之前也尿频,0
不知道去什么医院检查,如果去医院会做什么检查,0
大约能治疗多长时间,一般多长时间能治疗好呢,0
哦我这种情况好治疗吗,他这种情况能手术治疗吗,0
这个治疗快？,做了治疗，,0
需要哪些检查,检查就需要检查什么怎么检查,0
请问精液检查一次多少钱,精子检查有多少项目，多少钱,0
嗯，可以,哦，可以,1
睾丸里有个软疙瘩是怎么回事,我这睾丸左侧摸着有个筋疙瘩是怎么回事呢,0
怎么改善,怎么改善一下,1
睾丸痛还有小腹疼痛是怎么回事,睾丸疼痛怎么回事,0
不知怎么治疗法,怎么个治疗法呀,1
没事。问问而已。,想问问，，，没事,1
能勃起但硬度不够怎么办,激情有，就是勃起硬度不够。,1
吃什么。,那可以吃什么药,0
我去医院检查的做什么检查,您是建议我去医院检查检查对嘛,0
有早泄呢,有早泄的症状,1
那是不是得先做包皮手术啊,做了包皮手术就好了嘛,0
有什么药物或者手术可以治疗的吗,请问，有什么方法，或者药物可以治疗吗,1
孟医生，包皮过长是什么样！,包皮什么样算过长啊,1
意思要再做检查吗？,是不是该检查检查？,0
那是由什么原因导致成的呢,请问是什么原因导致,1
不知道是龟头敏感还是皮敏感,那龟头敏感呢！,0
那大概多久才发胖,大概要多久,0
我给你发张照片你看看可以吗？,给你发照片可以吗,1
对那是什么原因造成的,主要是什么原因导致的。,1
正常该多久啊,恢复多久正常？,0
是什么原因,一般都是什么原因,1
不性生活也有,性生活没有,0
这个都需要查什么？,你需要问什么,0
冶了好大概多少钱,大约地多少钱,1
逆行射精是什么感觉,逆行射精是什么？,0
这是怎么回事？,是怎么回事呢,1
吃什么药可以好啊？,什么药呢。,1
有什么办法能降低敏感度吗,敏感度很低有什么办法,0
检查费下来多少钱,检查费下来一共多少钱,1
我吃点什么药啊,要用什么药可以治啊,1
包皮过长什么意思,而且我包皮过长,0
没几天有10天左右吧,10点左右可以么,0
哦你们医院在哪呀,你家医院在哪呀？,1
已经好几年了,都好几年了,1
请问你们医院治疗早泄用什么方法,有什么治疗早泄的方法,1
哦们医院在哪,在我们县医院，,0
吃什么药可以好啊？,那吃什么药阿,1
看阳痿早泄，是看哪个科？,阳痿早泄可以治？,0
一搬多长时间就好了,那这个多长时间能好呢,1
16了  前面一个多月的时候得过一次后来好了  后来到了这几天又长了 而且还多了,前段时间好一点    最近又严重了,0
经常熬夜是不是也有关,和经常熬夜有关吗？,1
�那多长时间算正常那,正常该多久啊,1
做包皮痛吗？,那如果包皮切了呢,0
这个要怎么治疗,这个怎么查？,0
这个影响比较大,就这个影响大不大,0
包皮手术能修复吗,需要做包皮手术吗,0
大概是什么原因造成的，,估计是什么原因造成,1
怎么可以保守治疗,怎么可以治疗了,0
那这该怎么治疗？,那你们都是怎么治疗的？,1
在哪里医院,你告诉我医院在哪里我去你们医院吧,1
阳痿早泄能治疗吗,早泄咋了,0
阴茎短小怎么能长大要不,我阴茎短小怎么治,0
你们家医院在哪里,你们医院在哪了,1
做的要多少钱,就是多少钱呢,0
现在龟头敏感，是啥原因啊凭,那龟头敏感呢！,0
常规检查是检查什么呢,都做什么检查啊,0
全下来得花多少钱,那我治疗得花多少钱,0
怎么检查啊。,这个该怎么做检查啊？,1
那请问有什么法!运动!吃什么药呀,都查什么啊,0
多久算阳痿 早泄,这叫早泄吗,0
检查什么啊,检查完了,0
这个手术得多长时间,做一个手术多长时间？,1
嗯，那怎么治疗,怎么保守治疗?,0
这个都检查需要多少钱,检查大概需要多少钱,1
你们医院是私立的吗,你们医院是私立的吗？,1
能勃起不硬是什么情况,勃起不硬是什么原因？,0
哦！那治疗大概要多长时间，多少钱那样,请问医生治疗要多少钱啊,0
怎么能治疗啊,那需要怎么治疗,1
阳痿早泄 怎么调理,有七八年早泄怎么调理,0
龟头包皮发红是怎么回事,包皮突然红肿怎么回事,0
怎么治愈呢？,怎么痊愈啊,1
龟头起了好多红点怎么回事,龟头有很多小红点是怎么回事,1
我的阴囊别了怎么回事,阴囊下瘙痒怎么回事,0
有什么不同,有什么不同的,1
您可以回答我吗,可以直接回答吗,1
你那大概多少钱,我这个大概多少钱,1
要做什么检查嘛,那检查是检查什么项目,0
请问是什么原因导致,什么原因啊！,1
大概多长时间,恢复大概要多久,0
大约需要多少钱啊,那需要多少钱呢,1
这个要是治疗大概需要多久能治好,要是治疗 大概多长时间能痊愈,1
包皮手术做了还是这样,包皮手术是随做随走吗？,0
做个包皮包茎的手术 多少钱关于,你们那做个包皮手术多少钱,0
什么检查都没做,那需要做什么检查啊,0
请问你姓什么,是什么病吗,0
什么叫不洁性生活，有性生活，,不洁性生活啥意思,0
做完包皮多久能性生活啦,做完包皮手术后多长时间能过性生活,1
那要怎么治,那要怎么治疗呢,1
去医院的话去那个科检查    检查什么,到医院该做那些检查？,0
吃中药还是西药啊,早泄中药调理还是西药,0
我是什么原因？,因为什么原因呢,1
男人性生活多久算正常,性生活多长时间正常的啊,1
做检查应该做什么检查,该做什么检查？,1
那包皮过长有什么方法可以治？,如果包皮过长会有什么影响,0
但是应该吃点什么药或者擦点什么药呢,那应该吃点什么药,1
一般情况下多少钱,看这个一般得多少钱,0
现在能检查出来了？,前3年有过 检查也没检查出来什么病。现在又有了。,0
什么是包皮,包皮肿了,0
手淫也影响早泄么？,手淫过多导致阳痿早泄,0
您有什么好的办法,那你们用的办法是什么,1
多少钱 治疗,治疗一次，多少钱,1
有前列腺按摩吗？,前列腺按摩是什么,0
不就是包皮过长嘛,怎样是包皮过长啊,0
包皮手术是随做随走吗？,包皮手术要住院吗？,1
那应该怎么治疗呢！,哪怎么治疗,1
会是早泄吗,那阳痿早泄可以做吗,0
需要注意些什么吗？,那注意什么,1
一直这样,就一直这样,1
没有，什么病,就是疼 什么也没有,0
会导致什么？,什么原因造成的,0
我这个病情是吃药还是怎么治疗,吃药还是怎么治疗/,1
龟头上有小红点是什么病啊,龟头上有红点是怎么回事,0
需要怎么去治疗,怎么治疗治疗呀？,1
想咨询一下性功能方面问题,您好，我想咨询一下性功能障碍的问题,0
他这是什么原因,什么引起了,1
那就是需要去医院了？,这需要去医院吗,1
那我现在是怀孕吗？,我想说我现在会不会怀孕,0
主要检查什么,需要做什么检查吗,0
你是咨询医生吗,医生?在吗？,0
这个大概要多久,哦 大概需要多长时间,1
综合医院去哪里？,你这医院是哪里,0
阳痿早泄？,手淫阳痿早泄,0
我这都检查什么,那一般都检查什么呀？,1
要花多少钱才能治好,治愈大概得花多少钱,1
吃点药就可以吗,吃点什么药就可以啦,0
这是包皮过长导致的吗,包皮过长怎么看呢,0
不需要拆线吗？,拆线的问题上？,0
那我改怎么办啊,我现在怎么办,1
需要拿什么东西吗,什么是滋的东西,0
哦，多久恢复啊,术后多久恢复,0
哦，需要多长时间？,待多长时间？,0
这是什么原因导致的啊？,没有 这是什么原因呢,1
那这个早泄需要怎么治疗？,早泄一般怎么治疗,1
硬起来一会就软了怎么回事呀,硬起来，硬起来一会就软了怎么办,1
那需要怎么治疗啊,我这怎么治疗,1
这个是怎么回事,这个怎么回事,1
被褥潮湿能裸睡吗,被褥潮湿能裸睡吗？,1
我是什么原因导致射精快的,射精比较快这是什么原因呢？,1
有时候可以十几分钟,有时候可十几分钟，有时很快,0
这是他的,这是我的,1
像我这个情况治疗大概需要多少钱啊,就像我说的这种情况，治疗大概需要多少钱，多长时间，,0
需要多久,多久能好,0
阴囊潮湿是什么呀？,阴囊潮湿是什么意思,1
10点左右可以么,没几天有10天左右吧,0
有怎么可以治疗的吗,妈那怎么治疗,1
操逼吃什么可以干的时间长呀,操逼时间短，可以治疗吗,0
是什么原因啊,不知道什么原因导致的,1
是多少钱,那是多少钱,1
还得去医院检查吧？,我去医院检查得做什么检查,0
徳花费多少l,哦，大概花费多少,1
做那检查多少钱,检查一次多少钱,1
需要检查什么么,是需要做检查？,0
这个要怎么治疗?,那这该怎么治疗？,1
检查什么都正常,检查说没有问题，都是正常,1
你医院在什么位置,这医院是看什么病的,0
我问问先,问问可以嘛,1
不会影响性生活吗,这对性生活有影响吗？,1
我这种情况，严重不,那这种的很严重吗,1
做包皮痛吗？,包皮是怎样才叫包皮,0
你们怎么治疗的啊？,嗯  怎么治疗,1
阴囊潮湿吃什么药,有阴囊潮湿吧,0
出现几天,这几天出现的,1
刚做过包皮手术,有做过包皮手术，,0
要怎么检查吗,这个该怎么做检查啊？,1
包皮非要割掉吗？,包皮一定要切吗,1
你们医院我知道在哪里,我知道你医院在哪里,1
嗯，什么原因呀,这主要是什么原因呢,1
怎么治疗治疗呀？,这怎么治疗一下,1
你好有人吗,嗯，你好,1
前列腺液是什么意思,那么前列腺液是什么啊,0
怎么医治？？,怎么能治呢,1
你这就说吧吃什么药,吃什么药可以好啊？,1
要怎么治疗呢？,一般是怎么治疗,1
谢谢啊？,好的谢谢你的回答,1
好的，咱这是哪个医院,你那个医院的？,1
这是什么原因吗？,是什么原因引起这个病的,1
那多长时间能好。,多长时间时间好,1
手淫有危害吗？,我手淫频繁有害吧,1
我这需要怎么调理呀,你看怎么调理,1
是不是包皮过长?,是吧，包皮过长是怎样,0
那可以吃什么药,用什么药呢啊,1
是性病么,这个不会是梅毒性病吧？？？,0
那大概需要多少钱啊,需要花多少钱了,1
大概在20分钟左右吧？,20分钟左右吧,1
这怎么治疗啊,那需要怎么治疗,1
你们医院治疗吗？,医院治疗贵吗,0
需要做什么检查吗？,那都需要做什么检查那,1
怎么办？？,咋办呢？,1
性功能检查多少钱啊,不育检查多少钱,0
这个要怎么治疗?,嗯那要怎么治疗？,1
跟手淫多有关系吗,这和经常手淫有关系？？,1
我这个情况如何治疗,这种情况如何治疗。,1
我也不知道是不是包皮过长,是不是包皮过长导致的,0
我男朋友要我帮他咨询,我在给我老公咨询,1
这个怎么治疗,这怎么治疗啊,1
那是什么原因吗？,看看什么原因,1
喝什么药吗,吃什么药可以好啊？,1
你们医院在哪里？北京,你们那个医院在哪里呀。,0
没有感觉到呀！,也没啥感觉啊,1
你说阴茎？,阴茎可以割吗？,0
包皮可以手术吗,包皮k割玩可以吗,0
包皮口沾连手术多少钱,做包皮多少钱,0
不知道为什么,不知道为什么这样,1
