sentence1,sentence2,label
需要检查性激素六项吗,就记得检查了性激素六项,0
包皮影响发育吗,包皮过长有影响发育吗？,0
可以用药物治疗吗？,药物可以治疗吗？,1
是什么引起的紫癫,肾哀竭是什么引起的,0
胎记可以去除吗,胎记可以彻彻底底去除吗,1
洗纹身大概多少钱,洗纹身多少钱？,1
男士有,男士硬来,0
我的就是包皮长,我十九，我是包皮长,0
点痣留疤吗,点痣 会留疤？,1
是石女吗？,有月经是石女吗,0
多白带发黄,白带多发黄怎么回事,0
偶尔尿疼,偶尔肿脸,0
医生您好，在吗,医生，在吗？,1
幼稚子宫能怀孕吗,子宫幼稚,0
可以脱唇毛嗮,脱唇毛套餐,0
永久脱毛什么费用？,永久脱毛好多钱？,1
洗纹身要洗几次才能洗干净,洗几次能洗干净,0
子宫迁出对性生活有影响吗？,子宫没有了，对性生活有影响吗,0
纹身可以洗吗？,请问洗纹身可以洗干净吗,0
那一般怀孕多久会有反应啊, 怀孕一般多久有反应,1
我的是不是肾虚了,肾虚早泄,0
有过一二年手淫,以前有过，,0
个人信息可以保密吗？,需要保密,1
前列腺炎吃什么药好呢？,我吃什么药好呢,0
洗纹身几次能洗干净,洗纹身贵不贵？,0
怎么申请 地址在哪,在哪呢？,0
长豆子,是怨包皮长吗,0
要治疗，要多少钱,胎记要多少钱,0
没有影响什么,是什么影响没有,0
上海长江医院血管瘤,是上海长江医院吗,0
红斑狼疮能治愈吗？,慢性肾炎能治愈吗？？,0
你好始基子宫能治疗怀孕吗？,你好  始基子宫可以治疗吗,0
可以用药物治疗吗？,有什么药物可以治疗吗,0
肌酐600怎么处理,肌酐139怎么处理,0
那需要检查什么项目,有什么检查项目,0
石女是什么意思啊, 石女是什么意思？,1
有什么危害？\,肌酐高会有什么危害？,0
在排队,在服中草藥,0
脚种是什么原因,肾病综合征犯病原因是什么,0
过敏性紫点怎么治疗,汗斑怎么治疗,0
检查什么项目,需要检查什么项目,1
永久脱毛多钱,永久脱毛吗？,0
阳痿早泄是吃药还是手术,吃药，手术，还是,0
多少钱洗,洗纹身,0
有危险吗,危险吗,0
我这白带有点黄,这几天白带有点黄,1
高蛋白咋办,记不得咋办,0
肝癌怎么治疗,双肾结实怎么治疗,0
外漏怎么治,漏疮怎么治,1
月经推迟什么原因,月经推迟，什么原因,1
那怎么办那，,那那怎么办？,1
注射瘦脸针有什么副作用吗？,瘦脸针打了有什么副作用,1
喝药还是什么,杂治疗？喝药？,1
尿急 尿不尽,尿不尽尿急,1
影响发育吗,会影响阴茎发育吗,0
输卵管多久能恢复, 吸脂多久恢复,0
国产进口的区别在于？,国产进口的区别是什么呢,1
酒糟鼻好治吗,过敏性紫癜好治吗,0
无子宫无阴道可以治疗吗,现在无子宫无阴道可以治疗吗,1
有十麽副作用,会有什么副作用吗,1
有以前有，,以前有手淫的,0
腺肌症是不治之症吗,腺肌症是怎么回事,0
祛斑会不会反弹呢,抽纸会不会反弹,0
雀斑可以治疗吗,治疗雀斑,0
需要手术吗,多囊肾4.5X4.5，需要手术吗,0
怎么调理月经不调呢,月经不调应该怎么调理,1
 激光祛斑会复发吗？,激光祛斑会复发吗？,1
大概费用要多少钱,大概多少,1
怀孕都有什么症状, 怀孕有什么症状,1
阴道炎怎么治疗好,好的，阴道炎怎么治疗,0
做手术可以吗？,做手术可以吗,1
血管瘤应该挂什么科,应该挂什么科呢,0
仅想瘦瘦咬肌,有咬肌吗,0
玻尿酸管多久,玻尿酸管多久啊,1
查询费用15817395982洗纹身,激光洗纹身要几次,0
我的外阴特别痒,特别的痒,0
有什么药吃吗,请笆告沂我吃什么药,1
月经一个月两次是什么原因, 我想问的是一个月来两次月经是什么原因呢,1
有两年多了,两年了多了,1
过敏性紫癜用什么药治疗？,用什么药治疗,0
可以用药物治疗吗,用什么药物？,0
无子宫无月经无阴道可以治疗吗,无阴道,0
会遗传吗？,那会遗传吗,1
洗眼线可以吗,洗眼线,0
子宫口有多大,请问子宫正常是多大？,0
肌酐175怎么治,色素性紫癫怎么治？,0
月经推迟原因,月经推迟几天怀孕率大,0
如何治疗？,腹水如何排掉,0
怎莫戒掉手淫,怎么戒掉,0
肾病综合征能治愈,缺钾能治愈吗,0
能看好吗,紫点可以看好吗,0
先天性无子宫阴道可以治疗吗,先天性无子宫无阴道可以治疗吗？,1
我同房多久可以测出怀孕,怀孕多久能测出,0
是不是气血不足啊,气血不足会影响月经吗,0
无痛清宫,输卵管造影影有无痛的吗？,0
大便有血怎么回事啊,大便有血怎么回事啊？,1
肾病好治吗,紫殿好治吗,0
请问血管瘤是什么样子的,血管瘤什么样子的？,1
请问肾衰竭是西医好还是中医好,中医还是西医治疗,0
医生？在吗,赵医生在吗？,0
多久可以做药物流产,请问可以药物流产吗,0
割了包皮有什么好处呢,包皮割了有什么好处,0
面瘫能治好吗？,你好精神分裂症能治好吗,0
二期膜性肾病能治好吗？,Iga能治好吗？,0
始基子宫能治好么, 请问始基子宫能治好吗,1
过敏性紫点怎么治疗,红斑狼疮怎么治疗,0
洗纹身能吗,洗纹身能洗下去吗,0
我以前有手淫,有以前有，,0
你们是北京男科医院吗,你们医院有男科吗？,0
过敏性紫癜用什么药,急性肾炎用什么药,0
我四十九岁以前有手淫,以前有手淫的,0
子宫小怀孕有影响吗,你好，子宫小会影响怀孕吗,1
Iga能治好吗？,肾结核能治好吗？,0
先天性无子宫，可以治疗吗, 先天性无子宫可以治疗吗,1
在吗，医生,在，医生,0
几年了,有几年,1
计生，有无痛人流吗？,无痛人流呢,0
就鼻梁塌,完全塌鼻梁,1
瘦脸针国产和进口的价格是？,国产和进口瘦脸针有什么区别吗,0
上海长江医院血管瘤,你好，你们是上海长江医院，还是上海长江胎记医院,1
阴道口痒，,阴道口痒 是zen me hui shi,0
有过度手淫,手淫过度是吗,0
我想咨询一下，,我想咨询一下方法,0
可以治疗了吗？,可以手术治疗吗？,0
男士妇科医生吗,是男士,0
月经一般来几天算正常？,一般月经推迟几天算正常呢,0
什么叫朱茵,什么叫化学致癌物,0
CRP超高是什么原因,脸肿是什么原因,0
请问无子宫无阴道能治吗,能治无子宫无阴道吗,1
男人多久是正常,男人做爱多久是正常？,1
 哪种方法好,脱毛哪种方法好,0
吃点什么药？,吃点啥药？,1
肾竭吃什么药,紫殿吃什么药,0
点痣的价格是？, 宣恩可以点痣吗？,0
幼稚子宫可以治疗么？,你好幼稚子宫可以治疗吗,1
外阴痒，,你好，外阴痒用什么药,0
我手淫过度的,手淫过度，头脑昏沉,0
以前犯过手淫,以前經常手淫,1
有什么办法治疗,有治疗的办法吗？,1
外阴瘙痒是怎么回事？,您好，外阴瘙痒是怎么回事,1
妙桃恢复期多久,面吸恢复期多久,0
白带像豆腐渣一样，怎么回事, 白带像豆腐渣一样是怎么回事,1
那需要检查什么项目呢？,需要检查什么项目？,1
"I saw the ad on baidu, they said this is best place to hand out the sex issue",Anode d,0
是淡白色,淡,0
肾小球治疗的好吗,局灶节段性肾小球硬化症好治疗吗？,0
五十三岁了，以前有过,以前有过手淫是不是影响,0
医院是私立还是公立,医院是公立的还是私立的,1
你们是什么级别的医院呢？公立还是私立,请问你们的医院是公立还是私立啊,0
观音坐莲女上位就射的快,性生活射的快,0
外阴瘙痒用什么药呢,外阴瘙痒用什么药,1
挂新生儿科？,月经挂什么科,0
想在线咨询一下,想咨询一下宫底y,0
钾高怎么办,肾小球过滤率低怎么办,0
几年了,有几年J,1
我想咨询一下提眼,我有件事想咨询一下,0
白跌风的症状,白癜风是什么症状呢,1
一分钟不到，,三十一，不到一分钟,0
龟头上有小点点是什么,龟头上有白色点点,0
三千的是永久的吗 ,极速美眼是永久的吗,0
以前有过的,是的以前有过,1
男士，五十三岁,男士,0
腹沟疼,按压触及疼,0
不需要住院吗,需要住院是吗？？,1
吃药还是什么啊,怎么治疗呢吃药还是,0
无子宫能治？,先天性无子宫无阴道能治吗,0
嗯嗯嗯嗯嗯嗯,嗯嗯haode,1
人工受孕可以做多少次,最多可改多少次,0
肌酐检测值55.8偏低什么原因,脂蛋白扁高什么原因,0
流产可以药物吗,可以药物流产吗,0
北京302医院血管瘤挂什么科,挂什么科,0
手淫多以前,是不是以前手淫多了？,0
那需要住院吗？,我肌酐144需要住院吗,0
恩的,恩 有的,0
还是吃药啊,治疗是手术还是吃药啊,0
过敏性紫癜怎么引起的,狼疮怎么引起的,0
怎么治啊？,那怎么治,1
你好早泄怎么治疗,你好早泄怎么治疗呢,1
请问白癜风会传染吗,白斑会传染吗，,0
可以激光点痣吗, 点痣有什么优惠,0
能脱的干净吗,能脱干净吗？,1
就正规医院,正规医院做的,0
现在有点白带发黄,痒时有点发黄,0
以前有手淫的,有以前有，,0
什么是月经淋漓不尽,淋漓不尽？,0
怀孕试纸多久能测出来,试纸多久能测出来,1
肌酐两百多怎么办,肾弱怎么办,0
脱毛9.9是冰点吗,冰点脱毛激光,0
 你们洗纹身吗？,请问洗纹身可以洗嘛,0
35岁，包皮有点长,35陕西榆林市,0
吃药还是？,吃药还是什么,1
摔伤造成的脑出血,肾病是吃豆腐造成的吗,0
肾病众合证能治好吗,透析了能治好吗,0
没有什么影响,没有影响罢,0
来月经有血块正常吗？,来月经 有血块正常吗,1
包皮手术需要休息多久？,包皮手术需要休息几天？,1
这个医院是公立还是私立的,咱们医院是公立还是私立的,1
可以治愈吗？,系统性红斑狼疮可以治愈吗,0
先天性无子宫无阴道能治疗吗,先天性无子宫能怎么治疗,0
多久可以做人流啊？, 做人流多久能做啊,1
珍珠疹能治疗吗？,珍珠疹，有什么治疗办法,1
过敏性紫癜该怎么治疗？,该怎么治疗呢,0
阳痿早泄  怎么治啊,我早泄，怎么治啊,0
包皮的确有点长,包皮有点长，用切吗,0
以前手淫太频,以前有手淫。,1
过敏性紫癜能根治吗,能根治吗,0
一大一小一高一低,眼睛一大一小啊,0
北京站东街？,打电话？,0
白癜风会遗传子女吗,会不会遗传,0
就白带是黄色的,现在白带是黄色,1
一般洗纹身要多少钱,洗纹身多少钱,1
170严重吗,脂蛋白a707严重吗,0
便血怎么回事, 便血怎么回事,1
能勃起    但是不硬    现在晨勃没有了,22     挺长时间了     第一次,0
自体脂肪 填充,自体脂肪填充价格,0
十几年的痣疮了,我痣疮二十多年了,1
怎么调理月经不调,月经不调 怎么调理呢,1
肾部穿刺有危险,透析有危险吗,0
外阴痒是怎么回事呢？,是外阴痒，,1
一个月来两次月经是正常吗？,我一个月来了两次月经,0
怀孕多久有反应啊,您好，怀孕多久会有反应呢,1
肾小管酸中毒怎么治？,尿贵留怎么治？,0
那一场怎么办,那怎么办那，,1
怀孕药流可以吗,药流多久可以做,0
无子宫能治疗吗？,强角子宫，无阴道,0
月经推迟什么原因, 请问月经推迟，什么原因,1
可以洗纹身的吗, 可以洗纹身吗？,1
百班怎么治疗,白斑怎么治疗,1
白带干后发黄，,白带有点多，发黄,0
能治肾病吗,过敏性紫癜能治吗？,0
我最近龟头疼,龟头疼，磨的疼,1
有两三年了，,两三年,1
双下肢有红点,就是有红点,0
指点怎么治？,背痛怎么治,0
无痛人流价位,人流无痛,0
这个良性严重吗？,严重吗？这个,0
尿急尿不尽阳痿早泄,尿不尽尿急,0
这个怎么治疗？,这个怎么治疗啊,1
国产瘦脸针和进口的区别是什么,进口和国产瘦脸针有什么区别,1
脱毛有副作用吗,促排药会有副作用吗,0
就是包皮感觉有点长,包皮就是有点长,1
阴道闭锁手术费？,我是阴道闭锁,0
洗纹身多少钱？,洗纹身店,0
红斑狼疮是什么引起的,是什么引起的紫癫,0
双眼皮埋线多钱？,埋线双眼皮13810906839,0
有手淫的习惯,以前有手淫的习惯，,1
色素性紫癫吃什么药？,肾病综合征吃什么药,0
吸脂危险吗,吸脂手术有危险吗,0
怎么解决呢啊,呃，怎么解决,1
如何治疗肾衰竭,紫癜如何治疗,0
幼稚子宫能治好 吗,幼稚子宫能治好吗,1
紫癜腹型要住院吗？,过敏性紫癜，要住院吗,0
小孩什么时候治疗最好,最好的年龄阶段是什么时候治疗,1
怎么检查了,怎么做检查？,1
血管瘤要挂什么科,这个挂什么科,0
这个怎么治疗呢,是怎么治疗呢,1
多囊卵巢有什么危害,盆腔积夜有什么 危害？,0
先天性无子宫能治吗,先天性无子宫，能治吗,1
恩，拜拜,恩？,0
你们那怎么治疗手淫引起的早泄,你们那怎莫治疗,0
如何治，吃什么药,贤脏炎吃什么药,0
月经量少发黑是什么原因,月经发黑量少是什么原因,1
阴道痒白带像豆腐渣怎么回事,白带像豆腐渣一样是怎么回事呢,1
子宫下垂怎么治疗,下垂什么？,0
盆腔积液会影响怀孕？,会影响怀孕率？,0
是永久脱毛？,脱毛是永久的？,1
尿不尽尿急,尿急和尿不尽,1
手淫射的快,恩恩就射的快,0
瘦脸针是打什么牌子的,瘦脸针299是什么牌子的,0
这个是怎么治疗？,怎么治疗这个,1
早泄可以治疗？,穴位可以治疗早泄吗,0
会来月经的是石女吗,来月经会是石女吗,1
外阴痒，,外阴痒和疼怎么回事,0
那用拆线吗,拆线？,0
无阴道,无子宫的可以治疗吗,0
吃什么药好昵,血热吃什么药好,0
可以扩散吗,血管瘤会扩散吗,0
先天性无阴道可以治疗吗, 先天性无子宫 可以治疗吗,0
怀孕有什么症状吗？,有什么症状吗？,0
前列腺炎曾大吃什么药,微信454543636早泄吃什么药啊,0
肾脏炎是什么引起的,紫癜是什么引起的,0
Bv,Bv是什么呢,0
盆腔积液吗,是盆腔积液,0
检查什么都,检查都做什么检查,0
包皮过长，35岁,35龟头骚臭,0
复通会不会痛？,做试管婴儿会不会痛,0
肛门瘙痒是怎么回事？,肛门瘙痒难耐怎么回事,1
怀孕有什么症状吗？,怀孕什么症状,1
检查都检查什么啊,精液检查是最要检查什么的,0
你是助理还是医生,你是医生还是护士,0
打耳洞吗,能激光打耳洞吗？,0
那现在怎么治疗呢,那怎么可以治疗呢,1
做爱射的快是怎么回事,射的快，是早泄吗,0
腹膜透析两年,两年了，,0
价格  自体脂肪丰胸,自体脂肪丰胸的费用,0
BV 是什么,BV 检测是什么,0
什么叫性泉,什么叫镶珠？,0
我是双子宫双宫颈双阴道,双阴道  双宫颈,0
会有哪些症状,怀孕的症状有哪些,0
子宫切除了对性生活有影响吗, 你好，请问切除子宫对性生活会有影响吗？,1
验孕棒一深一浅是怀孕吗,验孕棒一浅一深是怀孕吗,1
你好 多久能测出怀孕,多久可以测出怀孕了,1
症状,白癜风是什么症状呢,0
b就鼻梁有的塌,鼻梁塌怎么办啊,0
吃药 还是手术,那是吃药还是手术？,1
可以做双眼皮埋线吗？,埋线双眼皮 ,0
做结肠造影会痛吗,卵巢囊肿会痛吗,0
有几年了，六十七岁,有几年了 椎间盘腾出,0
吃什么药好么,我现在吃什么药好？,1
怎么治啊，,阳痿早泄  怎么治啊,0
紫癫好治不,肾病综合征好治吗,0
