,uuid,sentence,sentence2,label
4425,222e3394-1bf3-11ea-b6c7-e0d55e7e3b80,我想问问什么情况,想问问情况,1
4427,222ea790-1bf3-11ea-9712-e0d55e7e3b80,怎么解决？,这怎么解决,1
4428,222a8cde-1bf3-11ea-97b0-e0d55e7e3b80,"我想咨询""卡马西平片""","我想咨询""丙戊酸钠缓释片的副作用""",0
4429,222cae1a-1bf3-11ea-bb47-e0d55e7e3b80,你们虹桥医院？,上海虹桥医院吗？,1
4431,2229a1f8-1bf3-11ea-82ab-e0d55e7e3b80,"我想咨询""晚上睡觉身体抽搐""","我想咨询""睡觉出现抽搐""",1
4434,222b7686-1bf3-11ea-b9d8-e0d55e7e3b80,不知道什么心里,什么都不知道了,0
4435,222a186d-1bf3-11ea-8254-e0d55e7e3b80,电话有点不方便,不方便电话,1
4436,222ab2c4-1bf3-11ea-a010-e0d55e7e3b80,杨全兴医生知道九龙平癫镇痫系列组合吗你问了吗？,这个九龙平癫镇痫系列组合你知道多少呢？,0
4441,222ad955-1bf3-11ea-bdde-e0d55e7e3b80,如果不治疗会怎么,那怎么可以治疗吗,0
4444,222ef5ba-1bf3-11ea-8bc6-e0d55e7e3b80,那检查什么,哦，一般要做什么检查呢,0
4447,222ab2e3-1bf3-11ea-8d1f-e0d55e7e3b80,你好，癫痫能治好吗,中医能治好癫痫吗,0
4448,222d96ff-1bf3-11ea-94f1-e0d55e7e3b80,怎么称呼你，,怎么说？,0
4449,222d702c-1bf3-11ea-bb01-e0d55e7e3b80,10天左右呢,2周10个月,0
4451,222e8046-1bf3-11ea-a42a-e0d55e7e3b80,一般要多长时间？,要多长时间,1
4453,22297b29-1bf3-11ea-b46a-e0d55e7e3b80,脑电图能查出什么呢,脑电图是查什么的,0
4454,222cd53f-1bf3-11ea-beea-e0d55e7e3b80,你们是私立医院吗,你们医院是私立医院还是国产医院,1
4455,222953c9-1bf3-11ea-8b26-e0d55e7e3b80,那么有什么治疗的方法吗,有什么好的方法治疗吗？,1
4458,222a3ec6-1bf3-11ea-b731-e0d55e7e3b80,什么是抑郁症,焦虑症  什么病吗,0
4462,222d235a-1bf3-11ea-86d2-e0d55e7e3b80,18 女性,30 女性,1
4465,222d49eb-1bf3-11ea-8045-e0d55e7e3b80,什么事都没有意思了,你是什么意思啊,0
4468,222cd4f0-1bf3-11ea-b3bf-e0d55e7e3b80,那前期有什么好的治疗方法呢,那么有什么治疗的方法吗,0
4473,222c86b5-1bf3-11ea-ac02-e0d55e7e3b80,癫痫病发作会死人吗,就说是癫痫病,0
4475,222b9d39-1bf3-11ea-92d4-e0d55e7e3b80,医生也没说什么,你是医生不,0
4476,2229a223-1bf3-11ea-acd4-e0d55e7e3b80,有没有什么治疗的方法,那有什么方法可以治疗,1
4477,222e8053-1bf3-11ea-afc2-e0d55e7e3b80,丙戊酸镁缓释片的功效是什么,你先吃的那个卡马西平片。丙戊酸酶缓释片。,0
4478,222b28dd-1bf3-11ea-bf77-e0d55e7e3b80,那你给我,你把你的给我我明天打给你,0
4482,222ecead-1bf3-11ea-b7a6-e0d55e7e3b80,有，什么事情都顺,什么事情都没有,0
4485,222e5abf-1bf3-11ea-b62a-e0d55e7e3b80,这个该检查什么,什么都没检查,0
4490,222d6fea-1bf3-11ea-8e30-e0d55e7e3b80,这个怎么检查？,怎么检查？,1
4493,222b013e-1bf3-11ea-a163-e0d55e7e3b80,就这了解下可以吗,我想了解,1
4495,222e3417-1bf3-11ea-86a4-e0d55e7e3b80,焦虑症都有些什么症状呢,抑郁症的症状是什么,0
4496,222e33ed-1bf3-11ea-8743-e0d55e7e3b80,有什么方法可以治疗吗,有什么好方法治疗,1
4497,222d9748-1bf3-11ea-bfc1-e0d55e7e3b80,"我想咨询""孩子突然抽搐翻白眼""","我想咨询""小孩睡觉老是抽搐""",0
4499,415e5586-1bf3-11ea-8c30-e0d55e7e3b80,"我想咨询""儿童癫疯病症状""","我想咨询""癫疯病症状""",1
4502,222c1169-1bf3-11ea-b2da-e0d55e7e3b80,是什么情况,这是什么情况呢？,1
4507,222c5f17-1bf3-11ea-8187-e0d55e7e3b80,核磁共振能检查什么,脑电图检查什么,0
4509,2229c934-1bf3-11ea-8881-e0d55e7e3b80,怎么治疗呢,咨询怎么治疗,1
4513,2229a250-1bf3-11ea-af97-e0d55e7e3b80,我想先咨询一下,就是咨询一下,1
4514,222c5fad-1bf3-11ea-a591-e0d55e7e3b80,这个病能治好吗？,那这个病能彻底治好吗,0
4515,222a3f21-1bf3-11ea-8d97-e0d55e7e3b80,吃中药吗,和西药还有中药,0
4517,2229c990-1bf3-11ea-9bf1-e0d55e7e3b80,你问问杨全兴医生了吗？知道九龙平癫镇痫系列组合吗？上市了吗？你那医院有人吃吗？,我前一段时间问杨全兴医生听说过九龙平癫镇痫系列组合吗？杨全兴医生说知道,0
4519,222d96dc-1bf3-11ea-b69b-e0d55e7e3b80,怎么么治疗,这叫什么病，怎么治疗,0
4520,415e2f79-1bf3-11ea-80fc-e0d55e7e3b80,走不了路怎么治疗,那我怎么去治疗,0
4523,222cfc99-1bf3-11ea-864d-e0d55e7e3b80,丙戊酸钠能长期吃吗,丙戊酸钠缓释片能长期吃吗,1
4526,415e5597-1bf3-11ea-a229-e0d55e7e3b80,小儿抽搐是什么原因,手抽搐是什么原因,0
4528,2229c92f-1bf3-11ea-9dcc-e0d55e7e3b80,"我想咨询""入睡抽搐怎么办""","我想咨询""突然抽搐怎么办""",0
4529,222b7680-1bf3-11ea-930b-e0d55e7e3b80,？？方便说吗？,在这里说不方便吗,1
4532,222e5a62-1bf3-11ea-81e8-e0d55e7e3b80,要检查什么,不知道什么检查,0
4534,22297b3d-1bf3-11ea-880b-e0d55e7e3b80,要去什么医院看,请问这医院在哪？,0
4536,222d4a95-1bf3-11ea-9e35-e0d55e7e3b80,"我想咨询""小发作""","我想咨询""小发作能治好吗""",0
4537,222a3f36-1bf3-11ea-aed3-e0d55e7e3b80,"我想咨询""经常抽搐怎么办""","我想咨询""身体抽搐怎么办""",1
4540,222b4f34-1bf3-11ea-b8ce-e0d55e7e3b80,请问能彻底治好吗,请问摇头能治好吗,0
4545,2229c8d1-1bf3-11ea-9395-e0d55e7e3b80,1 2 3 4 7 9 10,1 2 3 4 5 8 10,0
4546,222ab31c-1bf3-11ea-8b7d-e0d55e7e3b80,可以打字吗  一样的啊,你打字讲吧,1
4548,222ece4c-1bf3-11ea-9611-e0d55e7e3b80,"我想咨询""抽搐咋治疗""","我想咨询""抽搐怎样治疗""",1
4553,415e2f0c-1bf3-11ea-9934-e0d55e7e3b80,脑炎会导致癫痫？,脑梗塞后的癫痫,0
4557,222e0c6a-1bf3-11ea-aada-e0d55e7e3b80,医生 焦虑症有哪些症状,有哪些症状抑郁症,0
4558,22297ab4-1bf3-11ea-9f5e-e0d55e7e3b80,癫痫可以治好吗？,继发性癫痫能治好吗,0
4559,222f1c16-1bf3-11ea-a54d-e0d55e7e3b80,不是什么大问题吧,会有什么问题吗,0
4560,2229c8b8-1bf3-11ea-860f-e0d55e7e3b80,我不知道自己是不是得了抑郁症,我不知道是不是犯了抑郁症,1
4562,222b76cd-1bf3-11ea-9794-e0d55e7e3b80,你们医生是怎么治疗的,你们那里怎么治疗呀,1
4564,222a3e8f-1bf3-11ea-91c5-e0d55e7e3b80,什么检查,是我要去检查的。,0
4566,222e5b10-1bf3-11ea-9e98-e0d55e7e3b80,那还要怎么治疗,怎么治疗。,1
4567,222a17f9-1bf3-11ea-a409-e0d55e7e3b80,有什么治疗方法,你们有什么好的治疗方法,1
4569,222ea739-1bf3-11ea-8893-e0d55e7e3b80,哦，一般要做什么检查呢,要检查什么呢,0
4570,415e086c-1bf3-11ea-a539-e0d55e7e3b80,不知道怎么去看,不知道怎么看,1
4571,222ecec4-1bf3-11ea-89ae-e0d55e7e3b80,治疗癫痫？,治疗癫痫以什么为主啊，,0
4574,222a3f02-1bf3-11ea-9a0f-e0d55e7e3b80,有什么好的方法吗？,请问有什么方法治疗吗,1
4584,222e0c52-1bf3-11ea-9a5b-e0d55e7e3b80,你这里是北京的医院？,北京军医院吗？,0
4585,222d22ff-1bf3-11ea-9443-e0d55e7e3b80,我想确定我是不是得了抑郁症,我想知道自己是不是得抑郁症了,1
4587,222ab287-1bf3-11ea-a010-e0d55e7e3b80,这个病怎么治疗,你们那怎么治疗,1
4589,222cfbd4-1bf3-11ea-948b-e0d55e7e3b80,有什么药可以吃吗,请问你有什么药可以吃吗？,1
4590,222b9d43-1bf3-11ea-b8a9-e0d55e7e3b80,没吃药医生说吃药不好,医生只说让吃药,0
4591,222b762a-1bf3-11ea-8e84-e0d55e7e3b80,"我想咨询""经常抽搐怎么办""","我想咨询""抽搐了怎么办""",1
4592,2229f175-1bf3-11ea-a753-e0d55e7e3b80,哪家医院不专业,你们是哪家医院有,0
4594,222a185b-1bf3-11ea-b20e-e0d55e7e3b80,癫痫病能治愈吗？,癫痫病可以治愈吗？,1
4599,415e2e92-1bf3-11ea-8cbd-e0d55e7e3b80,25     男,28  男,1
4601,415e557a-1bf3-11ea-acac-e0d55e7e3b80,医生请问艾司坐仑控制癫痫二十四小时服一片可以吗,医生艾司坐仑是控制癫痫的药物吗一片的药效是多少个小时呢,0
4602,2229c8c0-1bf3-11ea-8c5a-e0d55e7e3b80,这个应该怎么治疗呢,我应该怎么做,0
4603,222c3830-1bf3-11ea-b4dc-e0d55e7e3b80,你们是怎么治疗的,怎么治疗呢,1
4604,222e5b23-1bf3-11ea-bcd2-e0d55e7e3b80,.!?精灌扶貧工作社農材老叔牫是;建議借錢??？難拉快讀後感嗎????生土坐下鹹葯？,.!?精灌扶貧工作社農材老叔牫是;建議借錢??？難,0
4605,222a3ec4-1bf3-11ea-906b-e0d55e7e3b80,都没有问题,都没问题,1
4607,222f1cb2-1bf3-11ea-a87d-e0d55e7e3b80,具体需要做什么检查,没有检查，需要做什么检查,1
4608,222ab259-1bf3-11ea-8f29-e0d55e7e3b80,不知道挂什么科,不知道什么心里,0
4609,222ecee7-1bf3-11ea-8e17-e0d55e7e3b80,睡不着是怎么回事,夜里突然哭了,0
4610,222c111b-1bf3-11ea-a834-e0d55e7e3b80,我也不知道是不是有抑郁症,我不知道自己是不是有点抑郁症,1
4611,222ad99e-1bf3-11ea-83a8-e0d55e7e3b80,癫痫的症状是什么,癫痫主要都有什么症状,1
4614,222b7628-1bf3-11ea-bc20-e0d55e7e3b80,这种病能不能治好,这个病能治好吗,1
4615,222d4a45-1bf3-11ea-bc98-e0d55e7e3b80,我问问你杨全兴医生知道九龙平癫镇痫系列组合吗上市了吗？有人吃吗？,你问杨全兴医生了吗？知道九龙平癫镇痫系列组合吗？上市了吗？你那里医院有人吃吗？,1
4617,222cd4c3-1bf3-11ea-b620-e0d55e7e3b80,什么都不知道了,刚才什么都不知道,1
4620,222e0d1a-1bf3-11ea-a767-e0d55e7e3b80,怎么治疗这个病,可以治疗吗，怎么治疗,0
4621,2229c994-1bf3-11ea-9bfd-e0d55e7e3b80,癫痫病会死人吗,请问会是癫痫病吗,0
4623,222b014c-1bf3-11ea-b9a5-e0d55e7e3b80,我现在17了   这种情况估计有三年了,去年456月份出现过   后面假期就好了   最近大概有一个月了,0
4626,222a6580-1bf3-11ea-8e53-e0d55e7e3b80,3岁儿童癫痫病能治好吗？,癫痫病能治愈嘛,1
4628,222cadf8-1bf3-11ea-81c9-e0d55e7e3b80,究竟什么原因能引起呢,月什么原因,1
4632,222d2346-1bf3-11ea-871d-e0d55e7e3b80,"我想咨询""突然抽搐是什么原因""","我想咨询""下肢抽搐是什么原因""",0
4634,222c86be-1bf3-11ea-89ef-e0d55e7e3b80,男 18  三年,男 25 几个月,1
4638,222de4d2-1bf3-11ea-95e7-e0d55e7e3b80,那怎么治呢？,怎么称呼你，,0
4640,222b9d19-1bf3-11ea-8ab3-e0d55e7e3b80,那吃什么药可以,该吃什么药呢,1
4642,222e805e-1bf3-11ea-a2e0-e0d55e7e3b80,为什么总是睡不着,为什么会睡不着,1
4646,2229c899-1bf3-11ea-9e8e-e0d55e7e3b80,小孩子了突然晕倒，四肢抽搐是什么回事,孩子突然抽搐是怎么回事,0
4648,22297b3c-1bf3-11ea-9324-e0d55e7e3b80,我这是癫痫发作吗？,癫痫发作是什么症状,0
4652,415e2f30-1bf3-11ea-86aa-e0d55e7e3b80,那怎么知道自己是不是,能这样说吗,0
4653,2229a1c1-1bf3-11ea-b62e-e0d55e7e3b80,那我应该怎么做？,我应该怎么治疗,1
4654,222c8671-1bf3-11ea-9144-e0d55e7e3b80,谁都不想说,她不想做事又不想跑,0
4656,222a8cbd-1bf3-11ea-ad1f-e0d55e7e3b80,有什么药可以吃吗,什么治？,0
4657,2229c8c6-1bf3-11ea-916f-e0d55e7e3b80,抽搐时间多是什么原因,睡觉抽搐是什么原因引起的,0
4658,222e0c59-1bf3-11ea-8dd4-e0d55e7e3b80,假性癫痫是癫痫吗？,他这是癫痫吗,0
4659,222cd591-1bf3-11ea-8637-e0d55e7e3b80,这个病能治好吗,这个病能治愈不,1
4660,222a1817-1bf3-11ea-8e23-e0d55e7e3b80,白天还好   白天就是烦,天天就是烦   想什么烦什么,0
4664,222e0c94-1bf3-11ea-864d-e0d55e7e3b80,哦 这个要怎么治疗了,怎么治疗。,1
4665,222ea79d-1bf3-11ea-ba04-e0d55e7e3b80,您看着症状是癫痫吗,癫痫症状有那些？,0
4666,222de4c5-1bf3-11ea-9e5f-e0d55e7e3b80,那应该怎么治疗呢,该怎么治疗呢,1
4667,222a8d3f-1bf3-11ea-a952-e0d55e7e3b80,你有什么好的治疗方法吗,你们医院有什么好的治疗方法呢,1
4669,222b7634-1bf3-11ea-87d2-e0d55e7e3b80,做了检查,没去检查,0
4672,222bea1f-1bf3-11ea-b642-e0d55e7e3b80,那我现在怎么办,那我该怎么办啊,1
4673,222d96be-1bf3-11ea-ab1a-e0d55e7e3b80,如果癫痫能治好吗,这个癫痫能治好吗,1
4674,222b291a-1bf3-11ea-b0f7-e0d55e7e3b80,作了什么脑电图，磁共振,我当时在广州查了脑电图和磁共振,0
4675,222f1c9b-1bf3-11ea-8da3-e0d55e7e3b80,你说我该咋办,这，怎么办，,1
4677,222ad9b9-1bf3-11ea-bbcd-e0d55e7e3b80,那怎么治疗？？,怎么预防和治疗,0
4682,22297b05-1bf3-11ea-827e-e0d55e7e3b80,应该怎么治疗呢,我应该怎么做,0
4683,222de529-1bf3-11ea-9166-e0d55e7e3b80,什么情况引起的,是什么原因引起的？,1
4684,222c5f32-1bf3-11ea-a7bc-e0d55e7e3b80,癫痫病怎么发生的,癫痫病到底怎么治啊,0
4686,222b01aa-1bf3-11ea-a69a-e0d55e7e3b80,我不知道怎么说,也不知道怎么说,1
4693,222a6633-1bf3-11ea-a84a-e0d55e7e3b80,什么叫精神分裂症,应该是精神分裂症,0
4696,2229c942-1bf3-11ea-b4f7-e0d55e7e3b80,这个可以治愈吗？,可以治愈吗？,1
4698,2229f171-1bf3-11ea-bdcf-e0d55e7e3b80,月什么原因,呢，大概是什么原因？,1
4700,222b9d36-1bf3-11ea-9480-e0d55e7e3b80,我想确认一下是不是癫痫呢,想确定一下孩子是不是癫痫,1
4701,222cfc33-1bf3-11ea-9088-e0d55e7e3b80,那是什么引起的癫痫呢,癫痫导致原因,1
4703,222d9700-1bf3-11ea-8898-e0d55e7e3b80,怎么称呼你，,啊 那要怎么治,0
4705,222b7601-1bf3-11ea-a336-e0d55e7e3b80,那一般要怎么治疗呢,'你是怎么治疗呢,1
4706,415e0879-1bf3-11ea-a512-e0d55e7e3b80,要住院吗,今天刚住院,0
4710,222f1c2f-1bf3-11ea-8bd8-e0d55e7e3b80,人睡着睡着突然口吐白沫抽搐了是怎么回事,睡着突然抽搐,0
4711,222cadf3-1bf3-11ea-a56a-e0d55e7e3b80,轻度癫痫症状有哪些,有哪些症状是表现得了癫痫？,1
4712,222a65a5-1bf3-11ea-bb06-e0d55e7e3b80,当时嘴巴是张开的 有口水留下来  其它症状没有 走路正常,看抽搐  都检查了  找不到原因,0
4722,222c86a7-1bf3-11ea-ad88-e0d55e7e3b80,小孩抽搐  怎么回事,宝宝总是抽搐怎么回事呢,1
4723,222d96ae-1bf3-11ea-907d-e0d55e7e3b80,嗯！谢谢，是您吗,谢谢。那晚安,0
4725,222a8c68-1bf3-11ea-bdfd-e0d55e7e3b80,癫痫不都是吃药吗,吃药可以治愈癫痫吗,0
4729,222cfbb2-1bf3-11ea-a8aa-e0d55e7e3b80,18岁    俩月,16岁 男 一两年,0
4730,222ab30b-1bf3-11ea-96be-e0d55e7e3b80,那我该怎么办啊,那我现在怎么办,1
4732,222ece69-1bf3-11ea-ae42-e0d55e7e3b80,"我想咨询""脑电图多少钱""","我想咨询""医院拍脑电图多少钱一次""",1
4734,222b4f70-1bf3-11ea-ada2-e0d55e7e3b80,有什么治疗方法,癫痫有什么治疗方法,0
4735,222bea1c-1bf3-11ea-8929-e0d55e7e3b80,需要吃药控制吗,不能吃药就能控制的吗,0
4736,222c389d-1bf3-11ea-b17b-e0d55e7e3b80,28岁，男,24岁，女，,0
4738,415e7c78-1bf3-11ea-80fe-e0d55e7e3b80,请问由什么引起的呢,那我是什么原因,1
4739,222a6569-1bf3-11ea-a162-e0d55e7e3b80,检查也没有什么,检查没有什么,1
4740,415e7d56-1bf3-11ea-b0f5-e0d55e7e3b80,大概是什么原因,是什么原因么,1
4741,415e2f76-1bf3-11ea-baab-e0d55e7e3b80,没检查呢,没有做检查,1
4747,222a8ca2-1bf3-11ea-8f88-e0d55e7e3b80,请问你有什么药可以吃吗？,挂什么科？,0
4749,222ea7b3-1bf3-11ea-824e-e0d55e7e3b80,我得了社交恐惧症，该怎么办,就是社交恐惧症,0
4753,222cfc67-1bf3-11ea-a513-e0d55e7e3b80,癫痫真的能治好吗,癫痫能治好没,1
4754,222c5f40-1bf3-11ea-8bd9-e0d55e7e3b80,明天吧！我现在不方便,我现在不方便,0
4755,222d4aa3-1bf3-11ea-ac00-e0d55e7e3b80,女， 68    就是头晃,没  就是手抖,0
4762,222e0c54-1bf3-11ea-aea7-e0d55e7e3b80,你院是哪个医院,你们医院位置在哪,0
4765,222cd4e2-1bf3-11ea-ac6e-e0d55e7e3b80,焦虑症吗,焦虑症测试,0
4767,222d6fe0-1bf3-11ea-ab4d-e0d55e7e3b80,什么类型我也不知道,什么都不知道了,1
4768,222a3e93-1bf3-11ea-b04e-e0d55e7e3b80,那这是癫痫吗,就是癫痫,0
4769,415de1a7-1bf3-11ea-9596-e0d55e7e3b80,月什么原因,这是什么原因密？,1
4771,222a8ca5-1bf3-11ea-8579-e0d55e7e3b80,你是哪个医院,你是那个医院,1
4777,222a3f34-1bf3-11ea-9232-e0d55e7e3b80,你们医院是三甲医院吗？,你们医院是个坑，,0
4778,222c8634-1bf3-11ea-a36a-e0d55e7e3b80,什么引起抽搐的,抽搐引起的原因,1
4781,222b9d6d-1bf3-11ea-b18e-e0d55e7e3b80,什么是抑郁症？,抑郁症是不是什么都乱想,0
4782,222bc316-1bf3-11ea-a91e-e0d55e7e3b80,这个病能治好吗,这种病能不能治好,1
4784,222cfc80-1bf3-11ea-8737-e0d55e7e3b80,我感觉得了抑郁症,我觉得我得了抑郁症,1
4786,2229c8d4-1bf3-11ea-8949-e0d55e7e3b80,"我想咨询""8个月的宝宝睡觉的时候抽搐""","我想咨询""睡觉的时候突然抽搐""",1
4787,222dbec9-1bf3-11ea-a2ae-e0d55e7e3b80,抽搐翻白眼是癫痫吗,是抽搐吗,0
4789,222d96d9-1bf3-11ea-809a-e0d55e7e3b80,怎么个治疗方法呢？,怎么治疗能好,1
4791,222b4fbb-1bf3-11ea-9ebc-e0d55e7e3b80,神经官能症看什么科,神经官能症原因,0
4792,222ef5e2-1bf3-11ea-b8ca-e0d55e7e3b80,那这怎么治疗,你建议我怎么治疗好啊,1
4795,222a8d21-1bf3-11ea-a136-e0d55e7e3b80,什么原因会导致这样呢,有什么原因吗,1
4796,2229f0e4-1bf3-11ea-af22-e0d55e7e3b80,"我想咨询""丙戊酸钠""","我想咨询""丙戍酸钠""",1
4798,222e3461-1bf3-11ea-a37a-e0d55e7e3b80,羊癫疯治疗要多少钱,治疗癫痫病要多少钱？,1
4799,222b4ff5-1bf3-11ea-a1ea-e0d55e7e3b80,偶尔易激惹 ? ? ? ? 为小事情。 ? ? ? ? ? ? ?偶尔失眠 ? ? ? ? ? ? ?有一次幻听,偶尔易激惹 ? ? ?有点敏感 ? ? ?头有时疼 ?手指有次疼,0
4800,222c85ec-1bf3-11ea-938d-e0d55e7e3b80,我想知道突然倒地抽搐是怎么回事,宝宝突然抽搐怎么回事,1
4804,22297b9c-1bf3-11ea-b15a-e0d55e7e3b80,要检查什么,该去医院做什么检查嘛,0
4805,222cfc5d-1bf3-11ea-8ab9-e0d55e7e3b80,去医院检查吗,现在在医院检查,0
4806,222cd4da-1bf3-11ea-863d-e0d55e7e3b80,1 2 3 4 7 9 10,1 2 3 4 7 8 9 10,0
4808,222de52f-1bf3-11ea-9f0e-e0d55e7e3b80,什么都没检查,那应该做什么检查,0
4812,222ad9f6-1bf3-11ea-96b3-e0d55e7e3b80,你是安医生吗,你不是医生,0
4813,2229a21c-1bf3-11ea-80fe-e0d55e7e3b80,明天可以么,明天吧，,1
4815,222b76df-1bf3-11ea-b5b1-e0d55e7e3b80,好的呢谢谢啦,好的！谢谢您,1
4817,22297ad9-1bf3-11ea-840b-e0d55e7e3b80,要多少钱大约要多少地,嗯大概多少钱,1
4820,222b281f-1bf3-11ea-94b8-e0d55e7e3b80,别的还有看吗,看他别的都很好的,0
4822,222ad9ea-1bf3-11ea-aff6-e0d55e7e3b80,电话多少你,你的电话是多少？,1
4825,222a65f5-1bf3-11ea-91f1-e0d55e7e3b80,"我想咨询""宝宝睡觉抽搐""","我想咨询""孩子睡着后抽搐""",1
4827,2229c8e4-1bf3-11ea-b245-e0d55e7e3b80,在吗？医生,您好医生,1
4830,222c1103-1bf3-11ea-98a7-e0d55e7e3b80,我自己，28岁，男,我自己，女20岁,0
4832,222ef573-1bf3-11ea-87c1-e0d55e7e3b80,这不是癫痫吗,有癫痫史,0
4833,222d9697-1bf3-11ea-a3e2-e0d55e7e3b80,口吐白沫是啥问题,晕倒，口吐白沫,0
4844,222a655f-1bf3-11ea-bc35-e0d55e7e3b80,我这样是抑郁症吗,这是得了忧郁症吗。。。,1
4855,222b4f61-1bf3-11ea-96aa-e0d55e7e3b80,28岁  男性,18岁女性,0
4856,222e0c4e-1bf3-11ea-a13a-e0d55e7e3b80,你好.请问癫痫能根治吗,请问癫痫可以根治吗？,1
4857,222cfbdd-1bf3-11ea-a30d-e0d55e7e3b80,脑电图是查什么的,脑电图放电,0
4859,2229f0d3-1bf3-11ea-af70-e0d55e7e3b80,多谢了?,好。谢谢,1
4862,222ad9cd-1bf3-11ea-8eb0-e0d55e7e3b80,这是什么情况,这是什么,0
4866,222b4f6f-1bf3-11ea-af07-e0d55e7e3b80,抽是不是这个病,是这个意思吗,0
4868,222a8c92-1bf3-11ea-a4e4-e0d55e7e3b80,哦，那吃药吗？,让我吃药 我没有吃,0
4870,222e80b0-1bf3-11ea-8c57-e0d55e7e3b80,你没有QQ吗？,微信QQ都是这个,0
4873,222c5ef4-1bf3-11ea-9690-e0d55e7e3b80,那你给我,我打你吧,0
4875,222ea758-1bf3-11ea-9e3d-e0d55e7e3b80,奥，怎么治疗尼,那你们是怎么治疗的，,1
4876,222ea754-1bf3-11ea-9e52-e0d55e7e3b80,奥，怎么治疗尼,那这个怎么治疗？,1
4878,222b9d72-1bf3-11ea-921b-e0d55e7e3b80,嗯??   治疗过了,嗯！确诊了,0
4881,222dbf70-1bf3-11ea-b516-e0d55e7e3b80,能检查出来，对吗,这几天做检查，检查出来的,0
4882,222a3f09-1bf3-11ea-aeae-e0d55e7e3b80,我该怎么做？,那该怎么,1
4883,222d22ae-1bf3-11ea-a4a0-e0d55e7e3b80,"我想咨询""睡觉抽搐的原因""","我想咨询""孩子晚上睡觉抽搐""",0
4884,222ef568-1bf3-11ea-8934-e0d55e7e3b80,请问这个是什么原因,请问下这个可能什么原因,1
4888,222b4fd9-1bf3-11ea-ba06-e0d55e7e3b80,北京哪家医院治疗神经官能症,北京神经官能症的治疗医院,0
4889,222cae42-1bf3-11ea-969b-e0d55e7e3b80,这个需要预约吗,预约需要几天,0
4893,415e2f0a-1bf3-11ea-bb72-e0d55e7e3b80,要做哪些检查啊,去做检查该挂什么科,0
4896,222a8cd1-1bf3-11ea-99b4-e0d55e7e3b80,那怎么治疗,需要怎么治疗,1
4897,415e558e-1bf3-11ea-9a35-e0d55e7e3b80,一般医院是做什么检查？,那是不医院都能检查,0
4898,222f1c6e-1bf3-11ea-9252-e0d55e7e3b80,你们都怎么治疗呢,那你们医院怎么治疗,1
4901,2229f143-1bf3-11ea-a002-e0d55e7e3b80,好治疗吗？多少钱?,治疗一次多少钱,0
4903,222ad968-1bf3-11ea-959b-e0d55e7e3b80,18 女性,25女性,1
4905,222d6fcd-1bf3-11ea-b572-e0d55e7e3b80,"我想咨询""晕倒抽搐急救方法""","我想咨询""治抽搐药""",0
4907,22297af0-1bf3-11ea-9d28-e0d55e7e3b80,要怎么治疗呢,具体怎么治疗呢,1
4910,22297af6-1bf3-11ea-aa4d-e0d55e7e3b80,有什么好治疗方法吗?,哦，那请问有什么治疗的方法,1
4911,222a8ced-1bf3-11ea-aed5-e0d55e7e3b80,有什么好的治疗方法吗？,有什么好的医院治疗吗？,0
4914,222ef5bb-1bf3-11ea-93f1-e0d55e7e3b80,那检查什么,一般这是做什么检查,0
4919,415e07a4-1bf3-11ea-986e-e0d55e7e3b80,还要做什么检查,去做检查该挂什么科,0
4922,222e80c2-1bf3-11ea-95a9-e0d55e7e3b80,儿童癫痫可以治愈吗,癫痫是可以治愈的吗,1
4923,222bea0a-1bf3-11ea-b6d8-e0d55e7e3b80,33岁 男 几个月了,男   51岁    好多年了,1
